CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,SOMOS,UN,JACHAJAKISASOLFESORC,P.P.,AORA,NGP,PATRIA-ORURO,LIBRE,FRI,APB-SUMATE,A-UPP,PDC
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002121,6,6,9,5,38,1,6,12,15,12,1,4,9,4
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002131,7,6,10,4,26,4,13,10,17,10,2,3,8,4
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002141,8,6,15,2,31,6,7,16,10,28,0,3,5,1
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002151,9,4,18,5,39,1,11,8,16,10,2,6,5,2
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002161,10,8,5,5,28,2,12,10,8,20,3,4,11,4
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002171,11,4,5,1,7,2,3,4,7,4,0,1,1,0
1,Cercado,1,Oruro,2059,Oruro,25944,U.E. Valle Hermoso   Vinto II,4009391,1,3,3,1,44,0,2,12,2,4,1,1,8,3
1,Cercado,1,Oruro,2059,Oruro,25944,U.E. Valle Hermoso   Vinto II,4009401,2,5,5,1,37,0,2,10,0,3,1,1,8,6
1,Cercado,1,Oruro,2059,Oruro,25944,U.E. Valle Hermoso   Vinto II,4009411,3,5,4,2,41,0,3,7,0,4,0,3,8,5
1,Cercado,1,Oruro,2059,Oruro,25944,U.E. Valle Hermoso   Vinto II,4009421,4,2,1,2,45,0,4,2,4,2,0,0,3,4
1,Cercado,1,Oruro,2059,Oruro,25944,U.E. Valle Hermoso   Vinto II,4009431,5,4,6,0,36,1,3,4,2,0,1,1,3,4
1,Cercado,1,Oruro,2059,Oruro,25944,U.E. Valle Hermoso   Vinto II,4009441,6,6,7,3,39,0,4,5,4,3,1,0,6,2
1,Cercado,1,Oruro,2059,Oruro,25945,U.E. Gerardina Lafuente Callejas,4003731,1,4,6,0,23,1,11,12,3,8,2,0,6,5
1,Cercado,1,Oruro,2059,Oruro,25945,U.E. Gerardina Lafuente Callejas,4003741,2,3,15,4,21,2,7,9,5,2,4,8,0,0
1,Cercado,1,Oruro,2059,Oruro,25945,U.E. Gerardina Lafuente Callejas,4003751,3,3,6,0,25,3,4,15,7,6,3,0,10,0
1,Cercado,1,Oruro,2059,Oruro,25945,U.E. Gerardina Lafuente Callejas,4003761,4,2,16,1,28,2,6,7,6,12,1,3,6,4
1,Cercado,1,Oruro,2059,Oruro,25945,U.E. Gerardina Lafuente Callejas,4003771,5,0,2,0,5,0,3,3,4,1,0,1,0,0
1,Cercado,1,Oruro,2059,Oruro,26490,U.E. Juan Lechin Oquendo 2,4009361,1,3,13,4,41,0,12,14,12,10,2,10,3,1
1,Cercado,1,Oruro,2059,Oruro,26490,U.E. Juan Lechin Oquendo 2,4009371,2,4,15,1,47,3,10,8,12,14,2,7,7,0
1,Cercado,1,Oruro,2059,Oruro,26490,U.E. Juan Lechin Oquendo 2,4009381,3,2,8,4,17,3,3,7,6,11,2,10,7,2
1,Cercado,1,Oruro,2059,Oruro,26491,U.E. Uru Uru 2,4005451,1,14,12,3,17,3,6,6,18,12,1,1,3,19
1,Cercado,1,Oruro,2059,Oruro,26491,U.E. Uru Uru 2,4005461,2,6,13,2,27,2,11,17,7,8,2,3,5,15
1,Cercado,1,Oruro,2059,Oruro,26491,U.E. Uru Uru 2,4005471,3,7,14,1,20,5,9,10,6,13,1,2,3,13
1,Cercado,1,Oruro,2059,Oruro,26491,U.E. Uru Uru 2,4005481,4,6,11,2,14,2,4,7,3,6,2,2,5,9
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001341,1,6,11,4,27,4,13,21,5,25,2,6,5,8
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001351,2,4,15,3,25,3,2,9,15,20,0,3,9,4
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001361,3,2,12,3,29,2,6,5,21,31,7,6,14,5
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001371,4,5,8,6,23,1,7,7,17,23,5,5,10,6
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001381,5,1,10,10,33,3,7,7,25,18,1,4,6,5
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001391,6,5,18,10,24,2,7,14,12,23,5,6,9,6
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001401,7,4,11,10,33,3,6,10,10,26,6,4,9,3
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001411,8,1,12,5,26,3,7,13,19,17,0,3,9,3
1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavón 1,4001731,1,7,16,9,36,3,4,17,14,26,1,1,6,5
1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavón 1,4001741,2,4,10,3,27,4,4,15,20,21,3,6,6,4
1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavón 1,4001751,3,4,7,5,22,4,3,16,14,43,1,7,7,2
1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavón 1,4001761,4,5,13,8,31,1,7,19,13,36,2,1,8,9
1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavón 1,4001771,5,3,10,13,22,2,1,6,9,38,1,4,6,5
1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavón 1,4001781,6,5,7,8,28,3,7,12,13,38,0,3,3,1
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001161,1,8,8,4,22,4,4,10,17,38,4,3,11,10
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001171,2,5,7,14,30,2,4,11,20,36,0,1,4,6
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001181,3,6,9,8,26,1,5,7,14,35,4,9,10,3
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001191,4,5,4,6,38,3,3,15,24,34,4,2,4,4
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001201,5,6,9,7,33,3,1,7,18,34,1,5,8,7
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001211,6,10,7,12,22,5,5,6,16,25,3,2,7,8
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001221,7,0,1,4,7,0,0,0,7,13,0,0,0,1
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005211,1,10,13,3,31,6,3,25,18,16,1,3,2,5
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005221,2,3,8,5,30,5,9,20,9,23,3,2,9,7
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005231,3,6,6,1,35,5,7,20,11,28,2,5,8,6
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005241,4,8,5,6,32,4,4,14,9,14,3,2,5,5
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005251,5,3,9,3,17,1,9,21,12,14,0,3,6,5
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005261,6,5,13,5,38,3,12,14,12,16,2,6,7,5
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005271,7,0,11,4,44,3,9,14,13,16,1,2,14,3
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005281,8,5,10,5,30,4,7,8,9,18,0,2,9,4
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005291,9,10,13,6,21,6,5,14,15,14,0,2,6,8
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005301,10,6,6,1,12,2,2,10,9,11,1,1,2,5
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003051,1,9,17,5,38,4,5,23,12,17,1,2,5,2
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003061,2,6,11,6,25,3,5,8,14,23,0,5,10,5
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003071,3,7,10,3,22,4,6,13,11,16,2,3,9,3
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003081,4,8,13,6,41,3,13,6,6,20,2,0,8,4
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003091,5,6,13,4,30,5,2,14,21,23,0,5,8,3
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003101,6,7,17,6,30,2,6,14,9,15,1,3,5,4
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003111,7,2,14,4,29,1,7,11,13,27,2,2,1,3
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003121,8,6,12,9,36,1,7,10,13,28,3,4,3,7
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003131,9,0,2,2,14,0,1,5,5,7,0,2,2,1
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006821,1,3,11,2,30,3,7,14,8,10,2,3,7,4
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006831,2,8,11,5,26,2,4,26,12,9,2,2,9,3
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006841,3,3,14,9,34,2,9,15,16,14,0,2,8,5
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006851,4,7,9,5,26,7,5,18,17,11,0,3,11,8
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006861,5,4,15,4,27,2,2,11,11,18,1,1,7,5
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006871,6,4,11,6,32,2,1,15,12,13,2,5,8,1
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006881,7,6,11,2,18,2,4,20,4,14,0,2,7,5
1,Cercado,1,Oruro,2059,Oruro,32180,U. E. Abya Yala,4003961,1,4,6,4,53,4,4,10,8,10,1,1,1,5
1,Cercado,1,Oruro,2059,Oruro,32180,U. E. Abya Yala,4003971,2,9,12,4,43,1,3,11,5,6,1,1,2,4
1,Cercado,1,Oruro,2059,Oruro,32180,U. E. Abya Yala,4003981,3,0,2,0,11,0,0,0,1,1,0,1,0,0
1,Cercado,1,Oruro,2059,Oruro,32187,U.E. Emilio Vasquez,4006791,1,9,9,0,44,6,8,17,1,5,0,1,4,6
1,Cercado,1,Oruro,2059,Oruro,32187,U.E. Emilio Vasquez,4006801,2,4,4,2,27,1,7,20,4,11,0,1,10,2
1,Cercado,1,Oruro,2059,Oruro,32187,U.E. Emilio Vasquez,4006811,3,2,8,2,24,3,5,8,2,5,0,1,9,2
1,Cercado,1,Oruro,2059,Oruro,32311,U.E. Fred Nuñez Gonzales,4008671,1,4,8,1,26,2,7,8,1,4,0,2,7,4
1,Cercado,1,Oruro,2059,Oruro,32311,U.E. Fred Nuñez Gonzales,4008681,2,3,10,4,24,0,6,5,8,3,1,2,5,5
1,Cercado,1,Oruro,2059,Oruro,32311,U.E. Fred Nuñez Gonzales,4008691,3,1,4,4,23,1,5,2,0,3,1,3,4,4
1,Cercado,1,Oruro,2059,Oruro,32363,U. E. Vichuloma,4009451,1,1,9,1,45,1,4,8,7,5,1,1,3,3
1,Cercado,1,Oruro,2059,Oruro,32363,U. E. Vichuloma,4009461,2,2,9,0,55,3,1,10,2,2,1,2,4,2
1,Cercado,1,Oruro,2059,Oruro,32364,U.E. Fidel Alejandro Castro Ruz,4003561,1,10,14,0,24,4,11,10,14,12,2,2,6,4
1,Cercado,1,Oruro,2059,Oruro,32364,U.E. Fidel Alejandro Castro Ruz,4003571,2,9,15,3,27,3,10,17,9,13,5,0,4,7
1,Cercado,1,Oruro,2059,Oruro,32364,U.E. Fidel Alejandro Castro Ruz,4003581,3,5,13,3,39,3,9,11,9,13,1,0,4,1
1,Cercado,1,Oruro,2059,Oruro,32364,U.E. Fidel Alejandro Castro Ruz,4003591,4,5,11,4,23,1,6,10,7,14,1,5,6,3
1,Cercado,1,Oruro,2059,Oruro,32366,U.E. Carlos Villegas Quiroga,4003541,1,6,12,0,22,0,66,6,5,10,0,0,4,9
1,Cercado,1,Oruro,2059,Oruro,32366,U.E. Carlos Villegas Quiroga,4003551,2,2,4,1,4,0,13,4,1,3,0,0,0,2
1,Cercado,1,Oruro,2059,Oruro,32407,U.E. Rodolfo Soria Galvarro,4001791,1,6,10,7,41,4,6,9,19,20,1,3,4,8
1,Cercado,1,Oruro,2059,Oruro,32407,U.E. Rodolfo Soria Galvarro,4001801,2,2,17,11,42,2,5,14,13,22,1,5,5,6
1,Cercado,1,Oruro,2059,Oruro,32407,U.E. Rodolfo Soria Galvarro,4001811,3,4,10,9,34,7,6,6,10,35,3,5,2,4
1,Cercado,1,Oruro,2059,Oruro,32407,U.E. Rodolfo Soria Galvarro,4001821,4,4,1,6,9,1,2,1,1,11,2,1,2,0
1,Cercado,1,Oruro,2059,Oruro,32408,U.E. Juan Pablo Secundaria,4010461,1,6,25,6,35,4,12,12,7,21,0,5,9,3
1,Cercado,1,Oruro,2059,Oruro,32408,U.E. Juan Pablo Secundaria,4010471,2,0,2,1,6,0,1,6,2,1,0,0,1,1
1,Cercado,1,Oruro,2059,Oruro,32409,U.E. 27 de Julio Huanuni,4003711,1,2,27,8,22,3,8,14,27,8,1,7,6,3
1,Cercado,1,Oruro,2059,Oruro,32409,U.E. 27 de Julio Huanuni,4003721,2,6,16,7,26,5,4,10,29,8,0,5,2,3
1,Cercado,1,Oruro,2059,Oruro,32493,U. E. Ernesto Guevara de la Serna,4009471,1,1,2,0,71,0,5,2,1,1,0,3,0,5
1,Cercado,1,Oruro,2059,Oruro,32493,U. E. Ernesto Guevara de la Serna,4009481,2,3,4,2,70,1,4,4,1,1,0,0,1,5
1,Cercado,1,Oruro,2059,Oruro,32494,U. E. Adolfo Ballivian 1,4005441,1,2,9,6,26,6,4,9,14,13,0,4,4,7
1,Cercado,1,Oruro,2059,Oruro,32495,U. E. Apoyo Educativo Oruro,4006891,1,0,6,0,6,0,1,2,3,2,1,1,0,0
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010731,1,7,4,2,29,7,5,31,4,5,5,3,6,4
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010741,2,2,8,2,23,19,7,25,11,3,0,1,4,7
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010751,3,7,6,3,28,16,4,22,7,3,2,0,3,0
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010761,4,5,7,2,32,13,5,23,5,3,1,0,2,1
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010771,5,8,3,0,41,7,2,23,9,1,2,0,7,3
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010781,6,5,2,6,42,14,5,14,12,5,3,3,6,4
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010791,7,2,6,3,28,15,4,19,7,7,2,2,6,4
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010801,8,6,1,1,43,5,5,22,5,4,0,1,3,5
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010811,9,9,6,0,29,6,7,14,8,4,0,0,4,4
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010821,10,5,5,2,42,9,3,22,8,3,0,1,2,4
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010831,11,9,3,0,38,10,6,18,7,2,2,1,5,4
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010841,12,6,4,2,39,20,3,15,7,4,2,1,7,4
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010851,13,4,8,0,32,13,11,23,6,3,0,0,2,3
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010861,14,5,4,0,35,12,2,14,5,0,1,0,6,2
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010871,15,4,4,2,35,6,6,16,9,6,0,0,5,6
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010881,16,4,4,3,39,7,2,14,3,1,1,1,4,2
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010891,17,4,2,3,34,7,4,16,2,2,1,0,1,0
1,Cercado,2,Caracollo,2060,Caracollo,4,U.E. Simon Bolivar Primario,4010901,1,7,10,1,41,11,11,12,10,4,2,0,2,5
1,Cercado,2,Caracollo,2060,Caracollo,4,U.E. Simon Bolivar Primario,4010911,2,4,4,0,31,22,10,17,6,4,1,0,3,3
1,Cercado,2,Caracollo,2060,Caracollo,4,U.E. Simon Bolivar Primario,4010921,3,2,8,1,32,18,9,12,8,4,0,0,1,0
1,Cercado,2,Caracollo,2060,Caracollo,4,U.E. Simon Bolivar Primario,4010931,4,7,8,1,28,16,11,20,6,7,0,1,7,5
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4010941,1,11,10,1,29,18,4,22,4,6,1,1,3,2
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4010951,2,10,13,1,27,10,8,19,3,11,1,2,7,3
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4010961,3,11,6,1,43,10,7,22,5,9,0,1,6,1
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4010971,4,9,3,1,38,15,2,27,7,6,2,2,4,2
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4010981,5,6,4,1,29,15,9,19,7,9,2,1,6,6
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4010991,6,10,3,2,33,9,6,17,5,6,1,1,5,3
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4011001,7,7,7,1,26,21,10,22,10,7,2,0,7,4
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4011011,8,18,7,1,35,6,5,23,6,6,2,3,2,9
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4011021,9,9,3,0,45,7,5,15,8,4,0,1,3,3
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4011031,10,6,6,1,24,7,2,20,2,5,0,1,1,3
1,Cercado,2,Caracollo,2060,Caracollo,32406,Escuela Superior de Formación de Maestros Caracollo,4011191,1,10,6,0,34,17,3,24,9,7,1,0,5,3
1,Cercado,2,Caracollo,2061,Villa Santa Fé,2,Esc. Arca de Noe,4010571,1,14,3,1,20,10,9,20,6,1,1,1,2,1
1,Cercado,2,Caracollo,2062,Ventilla Pongo,2,U.E. Max Fernandez,4010581,1,8,2,2,33,14,7,6,0,2,2,0,8,3
1,Cercado,2,Caracollo,2062,Ventilla Pongo,2,U.E. Max Fernandez,4010591,2,4,0,1,26,9,9,7,4,3,0,0,7,3
1,Cercado,2,Caracollo,2064,Janco Ñuño,2,Esc. Elizardo Perez,4010601,1,14,3,1,22,13,1,11,3,1,1,0,0,2
1,Cercado,2,Caracollo,2064,Janco Ñuño,2,Esc. Elizardo Perez,4010611,2,3,2,0,9,3,0,3,3,2,0,0,0,0
1,Cercado,2,Caracollo,2065,La Joya,25564,Casa Productiva,4011061,1,11,8,2,37,1,7,5,11,6,1,0,5,5
1,Cercado,2,Caracollo,2065,La Joya,25564,Casa Productiva,4011071,2,14,9,4,49,2,12,4,11,14,3,0,2,2
1,Cercado,2,Caracollo,2065,La Joya,25564,Casa Productiva,4011081,3,12,10,1,35,2,8,3,6,10,2,3,6,5
1,Cercado,2,Caracollo,2065,La Joya,25564,Casa Productiva,4011091,4,12,9,3,41,0,10,3,10,14,2,2,3,5
1,Cercado,2,Caracollo,2065,La Joya,25564,Casa Productiva,4011101,5,9,7,2,38,1,7,5,6,11,2,3,4,4
1,Cercado,2,Caracollo,2069,Vilacara,2,Esc. Gualberto Villarroel,4010621,1,13,4,1,45,0,7,3,12,10,2,1,6,0
1,Cercado,2,Caracollo,2071,Sillota Vito,2,U.E. Ayacucho,4010631,1,10,4,4,44,5,7,2,7,18,1,1,13,2
1,Cercado,2,Caracollo,2071,Sillota Vito,2,U.E. Ayacucho,4010641,2,4,0,2,5,2,0,0,1,1,1,1,4,1
1,Cercado,2,Caracollo,2072,Sillota Belén,2,U.E. Otto Saucedo Rivera,4010651,1,12,2,3,10,4,12,0,10,7,1,3,19,1
1,Cercado,2,Caracollo,2077,Lajma,2,U.E. Florencio Alvarado,4010661,1,7,6,3,42,5,11,11,17,3,1,2,4,6
1,Cercado,2,Caracollo,2083,Kemalla,2,U.E. Alemania,4010671,1,24,2,0,29,2,6,2,2,1,0,0,13,0
1,Cercado,2,Caracollo,2083,Kemalla,2,U.E. Alemania,4010681,2,33,6,0,30,7,10,6,2,3,0,0,16,0
1,Cercado,2,Caracollo,2806,Marka Nueva Llallagua,25619,Col.Nal. Simón Bolivar,4011111,1,22,8,1,50,6,13,11,12,5,0,1,6,0
1,Cercado,2,Caracollo,2807,Soledad,32181,Corregimiento de Soledad,4011161,1,13,0,0,5,3,4,0,0,0,0,2,3,0
1,Cercado,2,Caracollo,2808,Central Huntuta,2,U.E. Sebastian Pagador,4010691,1,5,1,0,23,4,6,11,1,1,1,0,6,1
1,Cercado,2,Caracollo,2808,Central Huntuta,2,U.E. Sebastian Pagador,4010701,2,2,1,0,17,1,1,8,2,3,1,0,2,6
1,Cercado,2,Caracollo,2915,Cruce Ocotavi,161,U.E. Franz Tamayo,4011041,1,5,1,0,24,1,33,7,6,2,0,2,5,0
1,Cercado,2,Caracollo,2915,Cruce Ocotavi,161,U.E. Franz Tamayo,4011051,2,3,0,1,11,1,14,13,2,0,2,0,2,1
1,Cercado,2,Caracollo,3219,Central Horenco,2,U.E. Tupac Amaru,4010711,1,1,8,1,65,13,6,7,3,5,2,0,2,2
1,Cercado,2,Caracollo,3219,Central Horenco,2,U.E. Tupac Amaru,4010721,2,0,2,0,13,4,2,2,1,0,1,0,1,0
1,Cercado,2,Caracollo,3483,Central Vila Vila  A,1,Casa Comunal,4010481,1,7,0,0,28,8,11,1,2,1,1,0,10,5
1,Cercado,2,Caracollo,3483,Central Vila Vila  A,1,Casa Comunal,4010491,2,1,0,0,25,6,13,4,0,0,0,0,5,4
1,Cercado,2,Caracollo,3484,Central Cañohuma,1,Esc. Rene Bernal Escalante,4010501,1,2,2,1,25,4,1,29,6,3,0,1,11,1
1,Cercado,2,Caracollo,3484,Central Cañohuma,1,Esc. Rene Bernal Escalante,4010511,2,1,0,1,16,4,0,4,3,1,0,0,3,0
1,Cercado,2,Caracollo,3485,Concha Marca,1,Esc. Tupac Katari,4010521,1,0,0,0,15,2,0,0,0,0,0,0,3,1
1,Cercado,2,Caracollo,3486,San Antonio de Angulo,1,Esc. Casimiro Olañeta,4010531,1,10,3,0,28,6,3,0,4,3,3,0,7,1
1,Cercado,2,Caracollo,3644,San Antonio Cruzani,1,U. E. Victor Paz Estensoro,4010541,1,15,2,1,41,2,6,3,5,1,0,1,2,0
1,Cercado,2,Caracollo,3645,Ancotanga,32090,Corregimiento de Ancotanga,4011151,1,10,5,1,33,7,4,6,7,4,1,1,3,2
1,Cercado,2,Caracollo,3702,Quimsachata,1,U. E. Adela Zamudio B,4010551,1,12,2,0,10,0,4,1,2,3,0,0,5,1
1,Cercado,2,Caracollo,3735,Burguillos,1,U.Esc. Marcelo Quiroga Santa Cruz,4010561,1,42,3,1,39,5,4,5,4,7,0,1,6,1
1,Cercado,2,Caracollo,4434,Chillcani,26329,Casa Comunal,4011121,1,9,0,0,6,2,2,7,2,0,0,0,0,0
1,Cercado,2,Caracollo,4435,Caihuasi,26330,Casa Comunal,4011131,1,3,0,0,8,1,7,14,0,1,1,1,3,5
1,Cercado,2,Caracollo,4436,Jancuhuyo,26331,Casa Comunal,4011141,1,5,4,1,29,8,13,5,0,0,0,0,5,4
1,Cercado,2,Caracollo,4625,Pasto Grande,32405,U.E. 24 de Julio,4011171,1,4,3,2,45,0,5,22,1,9,1,1,9,4
1,Cercado,2,Caracollo,4625,Pasto Grande,32405,U.E. 24 de Julio,4011181,2,0,4,0,7,1,5,3,0,1,1,0,5,1
1,Cercado,2,Caracollo,4669,Comunidad Huerta Pampa,32509,U. E. Ladislao Cabrera,4011201,1,3,3,2,55,2,2,1,1,1,0,0,1,0
1,Cercado,3,El Choro,2078,El Choro,144,Esc. Sebastian  Pagador,4011211,1,53,0,0,47,0,4,7,2,3,0,1,2,7
1,Cercado,3,El Choro,2078,El Choro,144,Esc. Sebastian  Pagador,4011221,2,18,1,0,39,0,8,10,4,5,0,1,10,3
1,Cercado,3,El Choro,2078,El Choro,144,Esc. Sebastian  Pagador,4011231,3,27,1,0,33,2,2,8,4,4,0,3,2,2
1,Cercado,3,El Choro,2079,Crucero Belén,25621,U.E. Crucero Belén,4011301,1,15,2,1,14,1,6,43,16,2,1,0,4,11
1,Cercado,3,El Choro,2079,Crucero Belén,25621,U.E. Crucero Belén,4011311,2,3,0,0,12,0,10,11,9,1,0,0,0,1
1,Cercado,3,El Choro,2080,San Pedro de Challacollo,146,Esc. Jose Ballivian,4011241,1,3,2,5,32,0,63,16,7,4,2,0,14,3
1,Cercado,3,El Choro,2080,San Pedro de Challacollo,146,Esc. Jose Ballivian,4011251,2,6,2,4,13,0,42,17,1,1,0,1,6,4
1,Cercado,3,El Choro,2080,San Pedro de Challacollo,146,Esc. Jose Ballivian,4011261,3,3,0,2,14,0,22,3,1,0,0,0,3,0
1,Cercado,3,El Choro,2081,San Felipe de Chaytavi,147,U. E. San Felipe de Chaitavi,4011271,1,4,0,2,65,1,3,22,9,3,0,1,5,6
1,Cercado,3,El Choro,2082,Rancho Grande,148,U.E. Rancho Grande,4011281,1,9,1,1,40,1,6,28,2,3,0,0,23,3
1,Cercado,3,El Choro,2082,Rancho Grande,148,U.E. Rancho Grande,4011291,2,0,0,0,3,0,2,2,1,2,0,0,7,1
1,Cercado,4,Paria,2066,Sepulturas,25618,U.E. Teniente Jose Rosendo Bullain Renjel,4011711,1,5,4,4,29,9,20,28,8,6,0,0,9,1
1,Cercado,4,Paria,2066,Sepulturas,25618,U.E. Teniente Jose Rosendo Bullain Renjel,4011721,2,1,3,1,15,8,25,28,9,4,1,1,8,1
1,Cercado,4,Paria,2066,Sepulturas,25618,U.E. Teniente Jose Rosendo Bullain Renjel,4011731,3,0,5,3,19,6,33,16,4,4,1,0,7,5
1,Cercado,4,Paria,2066,Sepulturas,25618,U.E. Teniente Jose Rosendo Bullain Renjel,4011741,4,4,1,3,37,3,17,21,6,3,1,0,11,2
