CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AGN,PATRIA-UNIDOS,MTS,LIBRE,XS-CH,NGP,FRI,CHR,ASOCOIN-POROMA,COKASAL,A-UPP,FUERZA,APB-SUMATE
1,Oropeza,1,Sucre,2875,Ckochis,67,Escuela Elizardo Perez,1000477,1,28,32,15,7,8,12,5,13,,,13,21,4
1,Oropeza,1,Sucre,2875,Ckochis,67,Escuela Elizardo Perez,1000487,2,8,15,1,3,4,0,4,6,,,5,2,1
1,Oropeza,1,Sucre,2951,Falafaya,531,Escuela Falafaya,1000497,1,16,18,6,2,7,11,3,13,,,6,46,2
1,Oropeza,1,Sucre,2952,Cantu Molino,532,Unidad Educativa Cantu Molino,1000507,1,1,15,6,0,5,2,7,22,,,3,38,4
1,Oropeza,1,Sucre,3191,Llinfi,51,Escuela Llinfi,1000137,1,23,18,7,7,10,1,10,27,,,12,45,5
1,Oropeza,1,Sucre,3191,Llinfi,51,Escuela Llinfi,1000147,2,17,20,3,6,18,5,8,18,,,10,35,1
1,Oropeza,1,Sucre,3191,Llinfi,51,Escuela Llinfi,1000157,3,13,27,9,15,7,4,3,17,,,20,30,6
1,Oropeza,1,Sucre,3191,Llinfi,51,Escuela Llinfi,1000167,4,21,20,4,6,11,6,6,28,,,12,49,4
1,Oropeza,1,Sucre,3191,Llinfi,51,Escuela Llinfi,1000177,5,22,19,8,7,8,6,6,16,,,14,38,3
1,Oropeza,1,Sucre,3191,Llinfi,51,Escuela Llinfi,1000187,6,3,7,1,0,4,0,0,3,,,2,6,0
1,Oropeza,1,Sucre,3429,Soico,1,Unidad Educativa Soico,1000017,1,10,7,6,0,8,5,4,13,,,15,11,1
1,Oropeza,1,Sucre,3430,La Barranca,1,Unidad Educativa La Barranca,1000027,1,12,18,3,6,10,8,6,24,,,8,48,8
1,Oropeza,1,Sucre,3430,La Barranca,1,Unidad Educativa La Barranca,1000037,2,13,22,4,5,13,8,9,15,,,10,44,1
1,Oropeza,1,Sucre,3430,La Barranca,1,Unidad Educativa La Barranca,1000047,3,10,24,5,12,8,2,1,18,,,8,52,3
1,Oropeza,1,Sucre,3430,La Barranca,1,Unidad Educativa La Barranca,1000057,4,0,6,0,0,2,2,1,4,,,2,9,0
1,Oropeza,1,Sucre,3821,Alto Khora Khora,1,U.E. Qhora Qhora Alta,1000067,1,16,18,8,9,11,2,10,11,,,15,36,2
1,Oropeza,1,Sucre,3821,Alto Khora Khora,1,U.E. Qhora Qhora Alta,1000077,2,22,22,11,10,9,2,7,21,,,15,35,4
1,Oropeza,1,Sucre,3821,Alto Khora Khora,1,U.E. Qhora Qhora Alta,1000087,3,29,26,4,11,5,7,9,18,,,10,35,6
1,Oropeza,1,Sucre,3821,Alto Khora Khora,1,U.E. Qhora Qhora Alta,1000097,4,22,21,2,9,4,6,5,21,,,8,42,4
1,Oropeza,1,Sucre,3821,Alto Khora Khora,1,U.E. Qhora Qhora Alta,1000107,5,14,30,6,7,4,13,12,28,,,7,42,1
1,Oropeza,1,Sucre,3821,Alto Khora Khora,1,U.E. Qhora Qhora Alta,1000117,6,17,19,1,4,2,1,2,9,,,10,23,2
1,Oropeza,1,Sucre,3822,San Juan de Cachimayu,1,Salón Multifuncional San Juan Cachimayu,1000127,1,12,14,1,14,5,6,3,7,,,2,31,2
1,Oropeza,1,Sucre,4350,Kuchu Tambo,26050,U.E. 9 de Marzo,1000517,1,15,17,8,4,15,4,8,13,,,16,38,2
1,Oropeza,1,Sucre,4350,Kuchu Tambo,26050,U.E. 9 de Marzo,1000527,2,8,20,3,3,20,5,7,18,,,11,54,2
1,Oropeza,1,Sucre,4350,Kuchu Tambo,26050,U.E. 9 de Marzo,1000537,3,18,13,6,3,17,8,9,12,,,15,38,8
1,Oropeza,1,Sucre,4350,Kuchu Tambo,26050,U.E. 9 de Marzo,1000547,4,21,16,5,1,23,14,8,8,,,17,33,1
1,Oropeza,1,Sucre,4350,Kuchu Tambo,26050,U.E. 9 de Marzo,1000557,5,12,6,2,5,14,4,2,6,,,7,24,2
1,Oropeza,1,Sucre,4638,Paredón,32441,U.E. Paredón,1000567,1,37,10,2,3,2,3,2,6,,,7,8,1
1,Oropeza,2,Yotala,1200,Yotala,1,Colegio Gregorio Pacheco,1010147,1,87,22,8,,60,3,7,,,,,,0
1,Oropeza,2,Yotala,1200,Yotala,1,Colegio Gregorio Pacheco,1010157,2,92,24,11,,45,3,6,,,,,,0
1,Oropeza,2,Yotala,1200,Yotala,1,Colegio Gregorio Pacheco,1010167,3,86,26,13,,42,1,7,,,,,,1
1,Oropeza,2,Yotala,1200,Yotala,1,Colegio Gregorio Pacheco,1010177,4,93,15,10,,53,3,14,,,,,,3
1,Oropeza,2,Yotala,1200,Yotala,1,Colegio Gregorio Pacheco,1010187,5,32,9,3,,18,0,1,,,,,,1
1,Oropeza,2,Yotala,1200,Yotala,2,Centro Educativo Santa Rosa,1010357,1,82,21,4,,67,0,7,,,,,,1
1,Oropeza,2,Yotala,1200,Yotala,2,Centro Educativo Santa Rosa,1010367,2,78,36,12,,39,3,10,,,,,,2
1,Oropeza,2,Yotala,1200,Yotala,2,Centro Educativo Santa Rosa,1010377,3,87,25,14,,46,3,5,,,,,,1
1,Oropeza,2,Yotala,1200,Yotala,2,Centro Educativo Santa Rosa,1010387,4,75,21,11,,70,0,6,,,,,,4
1,Oropeza,2,Yotala,1200,Yotala,2,Centro Educativo Santa Rosa,1010397,5,59,18,4,,47,3,4,,,,,,0
1,Oropeza,2,Yotala,1214,Huayllas,1,Casa Posada de Huayllas,1010197,1,39,3,12,,46,4,6,,,,,,1
1,Oropeza,2,Yotala,1215,Tipaka,1,Escuela Tipaka,1010207,1,55,9,14,,11,1,3,,,,,,1
1,Oropeza,2,Yotala,1224,Pulqui,1,Posta De Salud Y Salón De La Comunidad,1010217,1,7,3,2,,5,3,82,,,,,,3
1,Oropeza,2,Yotala,1238,Tuero,1,Unidad Educativa Tuero Chico,1010227,1,9,4,7,,39,0,10,,,,,,0
1,Oropeza,2,Yotala,2756,Anfaya,1,Colegio San Isidro De Anfaya,1010237,1,0,2,53,,65,5,11,,,,,,2
1,Oropeza,2,Yotala,2756,Anfaya,1,Colegio San Isidro De Anfaya,1010247,2,3,0,26,,24,2,7,,,,,,2
1,Oropeza,2,Yotala,2884,Tasa Pampa,1,Colegio Tasa Pampa,1010257,1,16,5,16,,26,2,53,,,,,,5
1,Oropeza,2,Yotala,2953,Tambo Ackachila,1,Escuela Antonio Tovar Hinojosa,1010267,1,29,7,24,,36,3,47,,,,,,1
1,Oropeza,2,Yotala,2953,Tambo Ackachila,1,Escuela Antonio Tovar Hinojosa,1010277,2,6,0,6,,8,4,10,,,,,,2
1,Oropeza,2,Yotala,3295,Ñujchu,1,Unidad Educativa German Busch,1010287,1,178,3,0,,6,0,1,,,,,,5
1,Oropeza,2,Yotala,3296,Cachi Mayu,1,Unidad Educativa José Villegas,1010297,1,32,7,9,,91,1,4,,,,,,1
1,Oropeza,2,Yotala,3824,Campanario,1,Unidad Educativa Campanario,1010307,1,35,11,7,,113,1,4,,,,,,3
1,Oropeza,2,Yotala,3826,Mosoj Llajta,1,Unidad Educativa Victor Sandi,1010317,1,31,36,8,,75,3,12,,,,,,11
1,Oropeza,2,Yotala,3826,Mosoj Llajta,1,Unidad Educativa Victor Sandi,1010327,2,36,32,8,,82,2,11,,,,,,2
1,Oropeza,2,Yotala,3826,Mosoj Llajta,1,Unidad Educativa Victor Sandi,1010337,3,38,43,6,,77,3,12,,,,,,6
1,Oropeza,2,Yotala,3826,Mosoj Llajta,1,Unidad Educativa Victor Sandi,1010347,4,14,14,2,,47,1,9,,,,,,10
1,Oropeza,2,Yotala,4118,Tipoyo,25529,U.E. Tipoyo,1010407,1,4,2,6,,67,7,2,,,,,,0
1,Oropeza,3,Poroma,1242,Poroma,1,U. Edu. San Andres De Poroma,1010417,1,48,95,6,,7,,,,0,,,,
1,Oropeza,3,Poroma,1242,Poroma,1,U. Edu. San Andres De Poroma,1010427,2,41,87,3,,6,,,,0,,,,
1,Oropeza,3,Poroma,1242,Poroma,1,U. Edu. San Andres De Poroma,1010437,3,47,80,3,,2,,,,1,,,,
1,Oropeza,3,Poroma,1242,Poroma,1,U. Edu. San Andres De Poroma,1010447,4,48,95,5,,5,,,,0,,,,
1,Oropeza,3,Poroma,1242,Poroma,1,U. Edu. San Andres De Poroma,1010457,5,45,81,6,,3,,,,0,,,,
1,Oropeza,3,Poroma,1242,Poroma,1,U. Edu. San Andres De Poroma,1010467,6,12,17,0,,0,,,,0,,,,
1,Oropeza,3,Poroma,1246,Huañoma,1,Unidad Educativa Huañoma,1010477,1,107,14,3,,5,,,,0,,,,
1,Oropeza,3,Poroma,1246,Huañoma,1,Unidad Educativa Huañoma,1010487,2,79,10,1,,0,,,,2,,,,
1,Oropeza,3,Poroma,1248,Pojpo,1,Escuela San Salvador de Pojpo,1010497,1,30,48,36,,6,,,,0,,,,
1,Oropeza,3,Poroma,1248,Pojpo,1,Escuela San Salvador de Pojpo,1010507,2,3,4,3,,2,,,,0,,,,
1,Oropeza,3,Poroma,1253,Copavillque,1,Unidad Educativa Copavillque,1010517,1,10,68,4,,2,,,,0,,,,
1,Oropeza,3,Poroma,1259,Sapse,1,Sub Alcaldía De Sapse,1010527,1,34,69,5,,14,,,,0,,,,
1,Oropeza,3,Poroma,1260,Luje,1,Colegio Rafael Campos De Luje,1010537,1,50,50,10,,30,,,,0,,,,
1,Oropeza,3,Poroma,1262,La Palca,66,Unidad Educativa Simón Bolivar La Palca,1010737,1,33,37,6,,22,,,,0,,,,
1,Oropeza,3,Poroma,1263,Piocera,1,Unidad Educativa Piocera,1010547,1,31,12,2,,4,,,,0,,,,
1,Oropeza,3,Poroma,2757,El Ajial,1,Posta Sanitaria,1010557,1,1,18,0,,0,,,,0,,,,
1,Oropeza,3,Poroma,2888,Challcha,1,Escuela Central Challcha,1010567,1,69,49,1,,5,,,,0,,,,
1,Oropeza,3,Poroma,2888,Challcha,1,Escuela Central Challcha,1010577,2,22,14,1,,1,,,,0,,,,
1,Oropeza,3,Poroma,2954,Alamos(Zanabria),1,Unidad Educativa Los Alamos,1010587,1,34,50,22,,12,,,,0,,,,
1,Oropeza,3,Poroma,2955,San Juan de Orcas,1,Colegio Manuel Ovando San Juan de Orcas,1010597,1,26,30,65,,7,,,,0,,,,
1,Oropeza,3,Poroma,2955,San Juan de Orcas,1,Colegio Manuel Ovando San Juan de Orcas,1010607,2,3,12,12,,2,,,,0,,,,
1,Oropeza,3,Poroma,3237,Sijcha Alta,1,Unidad Educativa Sijcha Alta,1010617,1,32,31,8,,8,,,,0,,,,
1,Oropeza,3,Poroma,3332,Iru Kkota,1,Unidad Educativa Iru Kkota,1010627,1,34,37,15,,7,,,,0,,,,
1,Oropeza,3,Poroma,3374,Chijmuri,1,Unidad Educativa Chijmuri,1010637,1,47,19,12,,8,,,,0,,,,
1,Oropeza,3,Poroma,3420,Kaynacas,1,Escuela Kaynacas,1010647,1,51,6,13,,9,,,,0,,,,
1,Oropeza,3,Poroma,3431,Uruguayo,1,Unidad Educativa Uruguayo,1010657,1,37,23,0,,1,,,,0,,,,
1,Oropeza,3,Poroma,3432,Pangorasi,1,Unidad Educativa  Pangorasi,1010667,1,37,17,3,,3,,,,0,,,,
1,Oropeza,3,Poroma,3433,Palajla,1,Unidad Educativa Palajla,1010677,1,75,48,0,,0,,,,0,,,,
1,Oropeza,3,Poroma,3434,Sanabria,1,Unidad Educativa Sanabria,1010687,1,67,22,14,,18,,,,2,,,,
1,Oropeza,3,Poroma,3435,Cucuri,1,Unidad Educativa Cucuri,1010697,1,14,60,18,,26,,,,1,,,,
1,Oropeza,3,Poroma,3715,Calizaya,1,Unidad Educativa Calizaya,1010707,1,29,31,6,,3,,,,0,,,,
1,Oropeza,3,Poroma,3829,Yanani,1,Unidad Educativa Yanani,1010717,1,52,39,6,,2,,,,0,,,,
1,Oropeza,3,Poroma,3901,Viru Viru,1,Puesto de Salud Viru Viru,1010727,1,50,15,8,,4,,,,0,,,,
1,Oropeza,3,Poroma,4114,Pomanasa,25523,U.E. Fray Francisco Valea,1010747,1,9,70,0,,1,,,,0,,,,
1,Oropeza,3,Poroma,4474,Mariquilla,32062,U.E. Mariquilla,1010757,1,70,3,3,,1,,,,0,,,,
2,Azurduy,1,Azurduy,1264,Azurduy,1,Unidad Educativa Nicanor Lopez,1010767,1,93,53,41,0,,,,,,,,,
2,Azurduy,1,Azurduy,1264,Azurduy,1,Unidad Educativa Nicanor Lopez,1010777,2,67,74,43,0,,,,,,,,,
2,Azurduy,1,Azurduy,1264,Azurduy,1,Unidad Educativa Nicanor Lopez,1010787,3,82,64,45,5,,,,,,,,,
2,Azurduy,1,Azurduy,1264,Azurduy,1,Unidad Educativa Nicanor Lopez,1010797,4,67,57,45,1,,,,,,,,,
2,Azurduy,1,Azurduy,1264,Azurduy,1,Unidad Educativa Nicanor Lopez,1010807,5,95,55,48,0,,,,,,,,,
2,Azurduy,1,Azurduy,1264,Azurduy,1,Unidad Educativa Nicanor Lopez,1010817,6,77,55,47,1,,,,,,,,,
2,Azurduy,1,Azurduy,1264,Azurduy,1,Unidad Educativa Nicanor Lopez,1010827,7,75,58,40,0,,,,,,,,,
2,Azurduy,1,Azurduy,1264,Azurduy,1,Unidad Educativa Nicanor Lopez,1010837,8,76,53,28,0,,,,,,,,,
2,Azurduy,1,Azurduy,1269,Torrecillas,1,Escuela Torrecillas,1010847,1,67,4,33,0,,,,,,,,,
2,Azurduy,1,Azurduy,1270,Huancarani,1,Escuela Huancarani,1010857,1,32,5,38,1,,,,,,,,,
2,Azurduy,1,Azurduy,1271,Pinos,1,Escuela Pinos,1010867,1,140,21,12,2,,,,,,,,,
2,Azurduy,1,Azurduy,1271,Pinos,1,Escuela Pinos,1010877,2,22,0,2,0,,,,,,,,,
2,Azurduy,1,Azurduy,1272,Rodeo Chico,1,Escuela  Rodeo Chico,1010887,1,28,9,127,0,,,,,,,,,
2,Azurduy,1,Azurduy,1272,Rodeo Chico,1,Escuela  Rodeo Chico,1010897,2,35,10,104,1,,,,,,,,,
2,Azurduy,1,Azurduy,1273,Tablani,1,Escuela Tablani,1010907,1,67,20,50,2,,,,,,,,,
2,Azurduy,1,Azurduy,1273,Tablani,1,Escuela Tablani,1010917,2,15,7,8,0,,,,,,,,,
2,Azurduy,1,Azurduy,3238,Santa Rosa,1,Unidad Educativa Santa Rosa,1010927,1,45,28,46,2,,,,,,,,,
2,Azurduy,1,Azurduy,3421,Duraznal,1,Escuela Duraznal,1010937,1,128,12,24,0,,,,,,,,,
2,Azurduy,1,Azurduy,3421,Duraznal,1,Escuela Duraznal,1010947,2,21,4,1,0,,,,,,,,,
2,Azurduy,1,Azurduy,3436,San Roque,1,Unidad Educativa San Roque,1010957,1,37,11,64,1,,,,,,,,,
2,Azurduy,1,Azurduy,3683,Collpamayu,1,U.E. Collpamayu,1010967,1,54,27,72,2,,,,,,,,,
2,Azurduy,1,Azurduy,3683,Collpamayu,1,U.E. Collpamayu,1010977,2,36,26,79,2,,,,,,,,,
2,Azurduy,1,Azurduy,3684,Quewiñal,1,U.E. Queweñal,1010987,1,15,3,35,0,,,,,,,,,
2,Azurduy,2,Tarvita,1275,Tarvita,1,Unidad Educativa Antonio Tovar,1010997,1,46,10,25,103,0,1,,,,,,,
2,Azurduy,2,Tarvita,1275,Tarvita,1,Unidad Educativa Antonio Tovar,1011007,2,24,13,44,85,1,1,,,,,,,
2,Azurduy,2,Tarvita,1275,Tarvita,1,Unidad Educativa Antonio Tovar,1011017,3,60,13,30,83,1,4,,,,,,,
2,Azurduy,2,Tarvita,1275,Tarvita,1,Unidad Educativa Antonio Tovar,1011027,4,35,17,38,84,0,0,,,,,,,
2,Azurduy,2,Tarvita,1276,Molleni,1,Escuela 12 de Octubre,1011037,1,32,56,23,44,7,2,,,,,,,
2,Azurduy,2,Tarvita,1276,Molleni,1,Escuela 12 de Octubre,1011047,2,20,72,21,43,13,3,,,,,,,
2,Azurduy,2,Tarvita,1276,Molleni,1,Escuela 12 de Octubre,1011057,3,12,55,10,41,4,0,,,,,,,
2,Azurduy,2,Tarvita,1278,San Pedro,1,Escuela Luis Evencio Orías,1011067,1,10,6,22,36,2,106,,,,,,,
2,Azurduy,2,Tarvita,1278,San Pedro,1,Escuela Luis Evencio Orías,1011077,2,10,9,26,20,6,112,,,,,,,
2,Azurduy,2,Tarvita,1278,San Pedro,1,Escuela Luis Evencio Orías,1011087,3,14,5,18,19,5,142,,,,,,,
2,Azurduy,2,Tarvita,1279,Mariscal Braun,1,Escuela Mariscal Braun,1011097,1,14,44,9,83,6,0,,,,,,,
2,Azurduy,2,Tarvita,1279,Mariscal Braun,1,Escuela Mariscal Braun,1011107,2,7,16,8,74,2,3,,,,,,,
2,Azurduy,2,Tarvita,1280,Cruz Ckasa,1,Escuela Cruz Ckasa,1011117,1,18,11,34,49,17,5,,,,,,,
2,Azurduy,2,Tarvita,1280,Cruz Ckasa,1,Escuela Cruz Ckasa,1011127,2,27,16,20,29,14,4,,,,,,,
2,Azurduy,2,Tarvita,1281,Pampa Huasi,1,Unidad Educativa Jesús Maestro,1011137,1,5,2,107,4,35,2,,,,,,,
2,Azurduy,2,Tarvita,1281,Pampa Huasi,1,Unidad Educativa Jesús Maestro,1011147,2,5,1,98,4,29,4,,,,,,,
2,Azurduy,2,Tarvita,1281,Pampa Huasi,1,Unidad Educativa Jesús Maestro,1011157,3,1,2,37,2,11,0,,,,,,,
2,Azurduy,2,Tarvita,1300,Chunca Cancha,1,Escuela Chunca Cancha,1011167,1,3,1,25,2,8,5,,,,,,,
2,Azurduy,2,Tarvita,2876,Molle Cancha,1,Escuela Molle Cancha,1011177,1,7,0,18,3,21,2,,,,,,,
2,Azurduy,2,Tarvita,2895,San Jose de Alisos,1,Escuela San Jose de Alisos,1011187,1,8,11,125,18,9,1,,,,,,,
2,Azurduy,2,Tarvita,3375,Pampas de Leque,1,Unidad Educativa Pampas de Leque,1011197,1,21,3,40,11,70,8,,,,,,,
2,Azurduy,2,Tarvita,3375,Pampas de Leque,1,Unidad Educativa Pampas de Leque,1011207,2,15,2,18,6,12,3,,,,,,,
2,Azurduy,2,Tarvita,3685,Villa Pampa,1,U.E. Villa Pampa,1011217,1,2,6,10,34,68,33,,,,,,,
2,Azurduy,2,Tarvita,3685,Villa Pampa,1,U.E. Villa Pampa,1011227,2,1,0,3,1,7,4,,,,,,,
2,Azurduy,2,Tarvita,4450,La Sillada,26369,U.E. La Sillada,1011237,1,19,9,61,23,39,5,,,,,,,
2,Azurduy,2,Tarvita,4450,La Sillada,26369,U.E. La Sillada,1011247,2,5,1,10,1,9,0,,,,,,,
2,Azurduy,2,Tarvita,4639,Mara Pampa,32442,U.E. Mara Pampa,1011257,1,5,0,63,18,26,2,,,,,,,
3,Zudáñez,1,Zudañez,1283,Zudañez,1,Col. Jaime De Zudañez,1011367,1,32,45,9,14,43,25,,,,,,,
3,Zudáñez,1,Zudañez,1283,Zudañez,1,Col. Jaime De Zudañez,1011377,2,44,36,16,12,53,12,,,,,,,
3,Zudáñez,1,Zudañez,1283,Zudañez,1,Col. Jaime De Zudañez,1011387,3,44,44,16,6,57,11,,,,,,,
3,Zudáñez,1,Zudañez,1283,Zudañez,1,Col. Jaime De Zudañez,1011397,4,58,41,14,5,41,15,,,,,,,
3,Zudáñez,1,Zudañez,1283,Zudañez,1,Col. Jaime De Zudañez,1011407,5,43,37,19,3,56,28,,,,,,,
3,Zudáñez,1,Zudañez,1283,Zudañez,1,Col. Jaime De Zudañez,1011417,6,56,33,13,12,44,19,,,,,,,
3,Zudáñez,1,Zudañez,1283,Zudañez,1,Col. Jaime De Zudañez,1011427,7,13,19,4,5,20,10,,,,,,,
3,Zudáñez,1,Zudañez,1283,Zudañez,2,Col. Ignacio Prudencio Bustillos,1011307,1,35,25,24,19,45,21,,,,,,,
3,Zudáñez,1,Zudañez,1283,Zudañez,2,Col. Ignacio Prudencio Bustillos,1011317,2,48,25,23,16,57,14,,,,,,,
3,Zudáñez,1,Zudañez,1283,Zudañez,2,Col. Ignacio Prudencio Bustillos,1011327,3,47,27,29,12,32,15,,,,,,,
3,Zudáñez,1,Zudañez,1283,Zudañez,2,Col. Ignacio Prudencio Bustillos,1011337,4,41,21,24,9,58,17,,,,,,,
3,Zudáñez,1,Zudañez,1283,Zudañez,2,Col. Ignacio Prudencio Bustillos,1011347,5,55,35,18,18,38,17,,,,,,,
3,Zudáñez,1,Zudañez,1283,Zudañez,2,Col. Ignacio Prudencio Bustillos,1011357,6,49,28,18,8,35,17,,,,,,,
3,Zudáñez,1,Zudañez,1284,Capilla Llave,1,Unidad Educativa Capilla Llave,1011267,1,39,3,12,0,7,6,,,,,,,
3,Zudáñez,1,Zudañez,3393,Mandinga,1,Escuela Mandinga,1011277,1,31,17,15,1,1,30,,,,,,,
3,Zudáñez,1,Zudañez,3394,Sayan Chaca,1,Escuela Sayan Chaca,1011287,1,103,21,12,3,4,4,,,,,,,
3,Zudáñez,1,Zudañez,3716,Huaca Huasi,1,Unidad Educativa Huaca Huasi,1011297,1,33,3,22,0,20,2,,,,,,,
3,Zudáñez,2,Presto,1287,Presto,1,Unidad Educativa Ricardo Mujia,1011437,1,9,23,35,58,38,,,,,,,,
3,Zudáñez,2,Presto,1287,Presto,1,Unidad Educativa Ricardo Mujia,1011447,2,13,26,33,56,36,,,,,,,,
3,Zudáñez,2,Presto,1287,Presto,1,Unidad Educativa Ricardo Mujia,1011457,3,12,26,44,53,39,,,,,,,,
3,Zudáñez,2,Presto,1287,Presto,1,Unidad Educativa Ricardo Mujia,1011467,4,8,37,40,66,27,,,,,,,,
3,Zudáñez,2,Presto,1287,Presto,1,Unidad Educativa Ricardo Mujia,1011477,5,5,23,46,37,35,,,,,,,,
3,Zudáñez,2,Presto,1288,Pasopaya,1,U.E. 31 de Mayo,1011487,1,36,13,56,4,33,,,,,,,,
3,Zudáñez,2,Presto,1288,Pasopaya,1,U.E. 31 de Mayo,1011497,2,3,1,17,1,5,,,,,,,,
3,Zudáñez,2,Presto,1289,Rodeo El Palmar,1,Escuela José María Martínez,1011507,1,16,2,105,11,11,,,,,,,,
3,Zudáñez,2,Presto,1289,Rodeo El Palmar,1,Escuela José María Martínez,1011517,2,18,2,106,14,11,,,,,,,,
3,Zudáñez,2,Presto,1289,Rodeo El Palmar,1,Escuela José María Martínez,1011527,3,14,8,103,16,11,,,,,,,,
3,Zudáñez,2,Presto,2896,El Peral,1,Unidad Educativa Tomoroco,1011537,1,9,22,74,33,31,,,,,,,,
3,Zudáñez,2,Presto,2896,El Peral,1,Unidad Educativa Tomoroco,1011547,2,5,8,46,24,15,,,,,,,,
3,Zudáñez,2,Presto,3830,Puno Khasa,1,Puesto de Salud Puno Khasa,1011557,1,20,19,86,14,2,,,,,,,,
3,Zudáñez,2,Presto,3902,El Palmar,1,Unidad Educativa El Palmar,1011567,1,14,14,47,2,16,,,,,,,,
3,Zudáñez,2,Presto,4396,Huaylla Pampa,26127,U.E. Huaylla Pampa Alta,1011577,1,5,10,95,10,24,,,,,,,,
3,Zudáñez,3,Mojocoya,1292,Mojocoya,1,Unidad Educativa Eduardo Avaroa,1011587,1,34,66,33,,23,,,,,,,,
3,Zudáñez,3,Mojocoya,1293,Redencion Pampa,1,Colegio Franz Tamayo,1011597,1,99,2,48,,29,,,,,,,,
3,Zudáñez,3,Mojocoya,1293,Redencion Pampa,1,Colegio Franz Tamayo,1011607,2,93,8,75,,14,,,,,,,,
3,Zudáñez,3,Mojocoya,1293,Redencion Pampa,1,Colegio Franz Tamayo,1011617,3,108,6,43,,25,,,,,,,,
3,Zudáñez,3,Mojocoya,1293,Redencion Pampa,1,Colegio Franz Tamayo,1011627,4,96,11,45,,35,,,,,,,,
3,Zudáñez,3,Mojocoya,1293,Redencion Pampa,1,Colegio Franz Tamayo,1011637,5,81,10,68,,24,,,,,,,,
3,Zudáñez,3,Mojocoya,1293,Redencion Pampa,1,Colegio Franz Tamayo,1011647,6,95,7,56,,29,,,,,,,,
3,Zudáñez,3,Mojocoya,1293,Redencion Pampa,1,Colegio Franz Tamayo,1011657,7,87,6,72,,32,,,,,,,,
3,Zudáñez,3,Mojocoya,1293,Redencion Pampa,1,Colegio Franz Tamayo,1011667,8,112,6,46,,25,,,,,,,,
3,Zudáñez,3,Mojocoya,1293,Redencion Pampa,1,Colegio Franz Tamayo,1011677,9,102,7,52,,17,,,,,,,,
3,Zudáñez,3,Mojocoya,1293,Redencion Pampa,1,Colegio Franz Tamayo,1011687,10,61,4,44,,20,,,,,,,,
3,Zudáñez,3,Mojocoya,1294,La Abra,1,Escuela Jaime Mendoza,1011697,1,73,5,4,,5,,,,,,,,
3,Zudáñez,3,Mojocoya,1295,Churicana (M),1,Escuela Jorge Anibarro Zapata,1011707,1,63,2,22,,4,,,,,,,,
3,Zudáñez,3,Mojocoya,2898,Yacambe,1,Escuela Guadalupe,1011717,1,138,4,32,,6,,,,,,,,
3,Zudáñez,3,Mojocoya,2898,Yacambe,1,Escuela Guadalupe,1011727,2,36,0,1,,0,,,,,,,,
3,Zudáñez,3,Mojocoya,2899,Quivale,1,Escuela Hilarion Vides Choque,1011737,1,117,23,11,,20,,,,,,,,
3,Zudáñez,4,Icla,1298,Icla,1,Colegio Antonio José De Sucre,1011747,1,21,65,18,,78,,,,,,,,
3,Zudáñez,4,Icla,1298,Icla,1,Colegio Antonio José De Sucre,1011757,2,16,62,10,,107,,,,,,,,
3,Zudáñez,4,Icla,1298,Icla,1,Colegio Antonio José De Sucre,1011767,3,20,43,28,,84,,,,,,,,
3,Zudáñez,4,Icla,1299,Rodeo,1,Escuela Rodeo,1011777,1,2,3,15,,91,,,,,,,,
3,Zudáñez,4,Icla,1303,Pedro Jose Silvetti(Jatun Mayu),1,Escuela Jatun Mayu,1011787,1,0,29,37,,101,,,,,,,,
3,Zudáñez,4,Icla,2844,Uyuni,1,Colegio Rosendo La Fuente,1011797,1,63,50,7,,56,,,,,,,,
3,Zudáñez,4,Icla,2901,Santa Lucia,1,Escuela Santa Lucia,1011807,1,1,2,36,,22,,,,,,,,
3,Zudáñez,4,Icla,2961,Cantar Gallo,1,Escuela Cantar Gallo,1011817,1,6,2,29,,34,,,,,,,,
3,Zudáñez,4,Icla,2962,Thaco Pampa,1,Escuela Thaco Pampa,1011827,1,15,39,17,,104,,,,,,,,
3,Zudáñez,4,Icla,2962,Thaco Pampa,1,Escuela Thaco Pampa,1011837,2,0,3,1,,11,,,,,,,,
3,Zudáñez,4,Icla,2963,La Candelaria,1,Colegio Elizardo Perez,1011847,1,71,77,25,,15,,,,,,,,
3,Zudáñez,4,Icla,2963,La Candelaria,1,Colegio Elizardo Perez,1011857,2,49,52,28,,28,,,,,,,,
3,Zudáñez,4,Icla,3297,Sumala,1,Escuela Sumala,1011867,1,16,0,27,,18,,,,,,,,
3,Zudáñez,4,Icla,3422,San Jacinto,1,Escuela San Jacinto,1011877,1,36,59,27,,35,,,,,,,,
3,Zudáñez,4,Icla,3422,San Jacinto,1,Escuela San Jacinto,1011887,2,17,72,12,,25,,,,,,,,
3,Zudáñez,4,Icla,3437,Chunca Cancha Baja,1,U. Edu. Seccional Chunca Cancha Baja,1011897,1,27,36,47,,31,,,,,,,,
3,Zudáñez,4,Icla,3437,Chunca Cancha Baja,1,U. Edu. Seccional Chunca Cancha Baja,1011907,2,27,16,25,,24,,,,,,,,
3,Zudáñez,4,Icla,3739,Soroma,1,U.E. Mcal. Sucre,1011917,1,79,6,6,,30,,,,,,,,
