CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,PDC,VENCEREMOS,JALLALLA LP,IH,PATRIA-SOL,SPBC,ASLP,A-UPP,UPC,LIBRE,NGP,MTS,FRI,M.P.S.,ASP,VIDA,APB-SUMATE
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013501,13,5,12,6,40,40,5,9,6,1,16,7,1,6,5,2,3,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013511,14,8,15,3,27,37,6,10,3,2,17,7,6,11,4,1,4,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013521,15,4,15,3,33,25,7,9,7,3,14,7,4,4,5,2,8,8
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013531,16,2,7,5,35,22,12,24,0,2,18,3,7,5,4,6,9,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013541,17,3,7,1,43,32,8,10,1,1,12,4,7,7,5,3,6,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013551,18,1,6,3,36,26,10,14,2,1,12,4,9,4,2,4,1,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013561,19,3,3,3,46,15,4,11,7,3,7,4,9,4,6,3,4,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013571,20,4,8,8,37,17,4,7,4,4,13,4,9,9,6,3,7,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013581,21,6,12,5,34,27,18,12,7,1,16,2,7,6,1,5,2,7
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013591,22,4,11,1,44,28,7,19,5,1,12,6,7,9,4,2,3,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013601,23,6,14,5,27,25,8,12,3,4,14,3,6,10,6,2,3,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013611,24,5,13,3,42,23,7,15,3,1,21,3,3,4,8,7,2,11
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013621,25,10,9,2,34,33,14,11,5,1,9,3,7,9,5,5,3,7
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013631,26,10,3,3,36,14,3,17,4,3,7,6,6,5,12,4,7,9
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013641,27,2,7,10,43,21,6,13,6,2,9,4,10,5,8,5,4,10
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013651,28,1,11,3,37,37,6,13,2,1,11,2,8,7,5,3,5,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013661,29,4,11,1,32,39,5,16,2,4,13,6,10,5,4,4,5,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013671,30,2,13,14,40,19,7,15,2,1,20,6,7,1,4,3,5,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013681,31,3,7,6,37,24,4,10,5,6,12,6,9,9,9,2,3,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013691,32,2,14,4,30,29,8,13,5,5,16,3,11,7,3,3,7,8
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013701,33,8,11,7,24,41,5,16,2,2,13,9,4,5,10,4,5,8
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013711,34,7,5,5,20,20,2,11,2,0,7,2,4,2,4,1,7,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,302,U. E. Americana,2014321,1,1,20,5,19,60,5,12,2,3,25,2,8,4,3,6,2,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,302,U. E. Americana,2014331,2,4,25,2,23,43,5,17,2,2,21,1,5,3,2,6,2,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,302,U. E. Americana,2014341,3,3,18,1,24,48,6,8,4,2,14,5,6,6,3,5,6,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,302,U. E. Americana,2014351,4,2,24,4,19,55,3,13,1,2,19,5,3,2,4,3,3,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,302,U. E. Americana,2014361,5,3,21,4,22,61,4,14,1,2,13,0,4,3,3,4,4,9
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,302,U. E. Americana,2014371,6,5,11,10,12,50,6,12,0,2,16,2,3,2,5,3,2,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,303,U.E. Natalia Palacios,2012741,1,4,19,2,15,48,6,16,3,2,27,2,4,7,4,5,1,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,303,U.E. Natalia Palacios,2012751,2,5,22,3,20,48,5,14,1,0,13,3,4,3,5,3,3,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,303,U.E. Natalia Palacios,2012761,3,4,26,4,18,49,5,11,1,1,13,6,8,10,2,5,2,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,303,U.E. Natalia Palacios,2012771,4,3,15,1,16,65,1,12,5,4,21,3,5,8,2,6,3,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,303,U.E. Natalia Palacios,2012781,5,4,22,4,22,56,14,13,0,0,15,5,8,3,1,0,3,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,303,U.E. Natalia Palacios,2012791,6,5,19,3,24,62,3,18,2,0,17,4,7,1,4,6,5,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,303,U.E. Natalia Palacios,2012801,7,6,10,1,21,46,11,16,4,1,24,2,5,7,1,4,0,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,303,U.E. Natalia Palacios,2012811,8,3,17,3,22,48,7,18,2,2,15,0,8,6,3,3,7,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,303,U.E. Natalia Palacios,2012821,9,6,27,7,17,61,2,13,1,3,24,4,5,2,1,1,0,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,303,U.E. Natalia Palacios,2012831,10,2,27,5,20,55,7,15,3,1,15,2,3,1,1,2,6,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,303,U.E. Natalia Palacios,2012841,11,3,8,2,6,25,4,13,0,0,4,2,3,5,1,1,1,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,304,U. E. San Simón de Ayacucho A,2000111,1,1,15,2,20,45,7,12,0,3,21,3,8,5,4,6,0,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,304,U. E. San Simón de Ayacucho A,2000121,2,9,13,8,20,42,4,16,4,1,5,3,9,4,3,5,3,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,304,U. E. San Simón de Ayacucho A,2000131,3,4,21,3,16,26,7,20,2,3,14,3,5,5,5,3,3,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,304,U. E. San Simón de Ayacucho A,2000141,4,10,13,3,15,48,5,11,4,5,12,7,2,5,5,3,5,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,304,U. E. San Simón de Ayacucho A,2000151,5,10,22,2,14,36,3,15,0,2,25,7,6,5,0,6,3,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,304,U. E. San Simón de Ayacucho A,2000161,6,6,14,4,21,32,5,21,1,1,9,5,5,4,5,4,2,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,304,U. E. San Simón de Ayacucho A,2000171,7,9,13,4,18,40,4,12,0,2,13,2,4,4,1,3,3,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,304,U. E. San Simón de Ayacucho A,2000181,8,1,6,0,9,15,1,5,1,0,16,3,3,4,1,1,3,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,305,U. E. Nuestra Señora de La Paz II,2014381,1,4,10,9,17,49,6,14,0,1,21,3,2,6,1,5,2,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,305,U. E. Nuestra Señora de La Paz II,2014391,2,6,17,5,19,33,9,13,0,0,19,3,4,3,6,8,2,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,305,U. E. Nuestra Señora de La Paz II,2014401,3,4,17,4,14,54,5,21,2,2,18,3,6,4,2,4,6,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,305,U. E. Nuestra Señora de La Paz II,2014411,4,5,13,1,18,51,6,6,3,1,21,1,2,6,3,2,2,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,305,U. E. Nuestra Señora de La Paz II,2014421,5,7,14,0,26,36,4,10,2,1,15,4,7,4,0,4,2,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,305,U. E. Nuestra Señora de La Paz II,2014431,6,7,3,4,5,16,1,7,1,2,7,1,1,5,0,1,1,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,308,U. E. Santa Ana II,2000191,1,7,25,3,10,60,5,24,3,1,16,1,7,2,3,2,1,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,308,U. E. Santa Ana II,2000201,2,5,29,3,19,55,1,16,1,2,14,5,3,3,3,1,5,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,308,U. E. Santa Ana II,2000211,3,3,22,2,17,59,1,15,0,1,17,0,7,6,0,2,1,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,308,U. E. Santa Ana II,2000221,4,7,25,3,13,45,6,14,3,2,20,2,4,6,4,1,1,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,308,U. E. Santa Ana II,2000231,5,6,21,0,14,57,4,17,2,1,11,4,4,1,4,2,0,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,308,U. E. Santa Ana II,2000241,6,1,22,0,20,62,6,16,2,1,15,2,4,5,4,2,2,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,308,U. E. Santa Ana II,2000251,7,0,7,2,4,19,1,8,0,1,2,2,1,2,0,0,0,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001311,1,3,18,2,15,70,7,16,3,0,18,0,6,5,2,3,3,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001321,2,2,20,4,20,65,4,17,0,2,27,4,3,1,7,3,1,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001331,3,5,24,2,16,61,6,14,2,0,27,1,6,5,3,0,1,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001341,4,4,24,4,19,58,0,17,6,3,20,6,7,6,2,4,3,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001351,5,7,16,1,22,52,8,21,2,1,26,2,4,5,2,3,0,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001361,6,3,20,4,21,52,6,23,1,0,21,4,8,2,5,5,5,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001371,7,5,23,5,25,50,3,11,3,1,19,3,8,6,5,6,3,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001381,8,7,23,5,12,67,6,18,3,2,14,1,5,3,3,6,1,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001391,9,8,18,3,20,67,6,14,3,3,19,1,1,9,1,3,4,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001401,10,5,28,3,18,60,5,14,1,2,18,3,3,5,2,4,3,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001411,11,3,20,1,11,66,3,14,0,1,25,2,6,6,2,4,1,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001421,12,3,22,3,24,48,7,6,3,1,27,5,6,3,0,6,5,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001431,13,3,22,4,20,59,5,21,1,2,28,4,1,5,4,4,3,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001441,14,5,20,2,21,46,7,13,0,2,18,5,5,4,2,5,2,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001451,15,3,26,3,12,58,5,17,1,1,17,0,1,3,2,5,2,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001461,16,4,16,1,9,73,9,17,3,1,23,0,4,3,0,3,1,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001471,17,7,14,2,13,73,7,16,0,3,14,1,5,3,1,3,2,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001481,18,4,21,5,19,70,7,10,0,0,26,0,2,5,3,8,0,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001491,19,4,21,2,22,61,5,10,3,2,26,1,3,5,4,3,2,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001501,20,5,16,2,20,44,2,15,3,4,20,2,7,4,7,6,1,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001511,21,4,13,1,13,77,2,17,0,0,22,1,4,5,2,7,1,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001521,22,3,16,3,18,64,8,20,2,2,24,1,4,6,1,2,2,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001531,23,7,20,2,23,69,1,12,2,0,21,2,1,6,3,2,0,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001541,24,6,21,2,18,54,7,19,2,2,29,2,2,6,3,4,1,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001551,25,5,14,1,10,30,4,9,1,0,14,1,1,3,5,6,3,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,403,U.E. Miguel de Cervantes Saavedra,2001561,1,5,19,3,17,75,5,12,3,0,18,2,5,1,0,3,3,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,403,U.E. Miguel de Cervantes Saavedra,2001571,2,5,28,3,12,73,3,15,1,0,22,1,5,4,3,3,0,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,403,U.E. Miguel de Cervantes Saavedra,2001581,3,5,17,6,20,81,7,19,0,0,19,1,7,3,0,3,0,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,403,U.E. Miguel de Cervantes Saavedra,2001591,4,1,24,1,15,75,6,14,1,0,14,1,5,3,4,4,3,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,403,U.E. Miguel de Cervantes Saavedra,2001601,5,6,28,3,10,63,6,14,2,2,21,2,4,2,0,4,1,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,403,U.E. Miguel de Cervantes Saavedra,2001611,6,6,21,1,15,77,5,19,3,0,30,1,5,2,0,4,0,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,403,U.E. Miguel de Cervantes Saavedra,2001621,7,7,18,4,8,70,7,19,0,2,13,1,5,1,1,5,3,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,403,U.E. Miguel de Cervantes Saavedra,2001631,8,0,21,4,12,85,5,11,3,1,16,1,3,3,2,5,1,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,403,U.E. Miguel de Cervantes Saavedra,2001641,9,4,24,1,16,82,8,12,2,0,18,0,4,4,3,2,0,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,403,U.E. Miguel de Cervantes Saavedra,2001651,10,5,22,0,10,70,7,23,2,1,14,1,4,1,1,3,4,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,403,U.E. Miguel de Cervantes Saavedra,2001661,11,5,25,2,13,73,1,18,0,0,30,3,3,4,1,1,2,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,403,U.E. Miguel de Cervantes Saavedra,2001671,12,4,34,1,15,76,3,7,0,0,22,1,2,2,2,0,1,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,403,U.E. Miguel de Cervantes Saavedra,2001681,13,3,16,4,13,67,7,16,1,0,23,3,3,2,2,9,2,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,403,U.E. Miguel de Cervantes Saavedra,2001691,14,4,16,1,18,86,3,15,1,0,22,1,3,8,2,5,1,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,403,U.E. Miguel de Cervantes Saavedra,2001701,15,2,2,0,2,12,1,2,0,0,4,0,0,1,0,0,0,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,404,U.E. República de Panamá,2001711,1,2,21,4,13,76,6,13,2,1,19,0,1,5,3,2,4,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,404,U.E. República de Panamá,2001721,2,4,28,0,16,71,5,17,2,4,18,0,2,3,3,2,2,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,404,U.E. República de Panamá,2001731,3,6,21,5,11,69,5,10,0,0,21,1,4,6,4,2,3,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,404,U.E. República de Panamá,2001741,4,4,15,4,17,63,10,9,1,2,19,1,5,4,1,1,1,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,404,U.E. República de Panamá,2001751,5,6,33,5,15,68,2,13,1,3,18,2,5,3,1,3,3,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,404,U.E. República de Panamá,2001761,6,3,23,2,15,70,7,13,1,0,20,3,4,5,1,0,1,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,404,U.E. República de Panamá,2001771,7,6,28,4,12,52,3,10,0,1,15,2,4,3,1,2,2,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,404,U.E. República de Panamá,2001781,8,7,23,4,15,54,3,19,0,5,12,3,4,3,2,2,2,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,404,U.E. República de Panamá,2001791,9,5,31,0,9,69,6,15,3,0,26,4,6,4,0,3,1,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,404,U.E. República de Panamá,2001801,10,3,22,2,12,72,5,20,0,1,22,0,2,3,0,2,3,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,404,U.E. República de Panamá,2001811,11,3,33,1,21,61,4,17,1,0,17,0,4,3,1,2,1,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,404,U.E. República de Panamá,2001821,12,6,17,2,17,56,6,14,2,2,20,4,5,3,2,2,0,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,404,U.E. República de Panamá,2001831,13,6,19,3,13,81,3,12,2,2,26,2,0,4,0,1,2,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,404,U.E. República de Panamá,2001841,14,6,27,3,12,51,5,16,0,0,27,3,5,3,0,1,3,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,404,U.E. República de Panamá,2001851,15,10,31,5,17,56,6,11,1,2,19,2,5,3,1,1,0,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,404,U.E. República de Panamá,2001861,16,6,30,3,11,64,3,16,1,1,14,2,5,3,0,6,1,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,404,U.E. República de Panamá,2001871,17,1,11,0,11,26,6,11,0,0,10,1,1,1,3,3,1,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,405,E.S.F.M.E.F.D. Antonio José de Sucre,2002321,1,1,19,0,10,82,7,10,2,1,24,3,5,6,1,2,2,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,405,E.S.F.M.E.F.D. Antonio José de Sucre,2002331,2,3,26,4,13,73,12,16,1,0,12,2,4,2,2,1,2,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,405,E.S.F.M.E.F.D. Antonio José de Sucre,2002341,3,4,27,0,15,73,5,14,0,1,14,2,4,4,2,1,1,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,405,E.S.F.M.E.F.D. Antonio José de Sucre,2002351,4,5,27,1,15,67,6,20,5,1,13,0,4,4,0,2,3,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,405,E.S.F.M.E.F.D. Antonio José de Sucre,2002361,5,7,32,0,7,73,7,11,1,2,16,4,7,2,1,2,0,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,405,E.S.F.M.E.F.D. Antonio José de Sucre,2002371,6,5,30,3,10,73,6,7,1,0,25,1,7,3,0,3,1,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,405,E.S.F.M.E.F.D. Antonio José de Sucre,2002381,7,5,27,3,20,74,5,12,2,0,16,1,6,4,3,2,1,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,407,U.E. Felipe Segundo Guzman,2002391,1,3,23,2,18,67,5,5,1,1,17,8,3,4,2,3,6,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,407,U.E. Felipe Segundo Guzman,2002401,2,6,16,0,15,64,10,14,0,1,20,2,7,5,6,1,4,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,407,U.E. Felipe Segundo Guzman,2002411,3,5,19,4,13,47,4,9,1,2,26,4,9,7,6,4,2,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,407,U.E. Felipe Segundo Guzman,2002421,4,5,37,5,17,50,3,13,1,0,20,1,5,7,2,4,0,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,407,U.E. Felipe Segundo Guzman,2002431,5,5,22,2,17,51,4,10,0,1,14,2,8,4,1,5,3,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,407,U.E. Felipe Segundo Guzman,2002441,6,8,14,3,15,44,6,14,3,0,22,2,2,6,8,4,6,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,407,U.E. Felipe Segundo Guzman,2002451,7,5,12,2,19,58,5,14,1,1,20,6,6,5,1,5,3,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,407,U.E. Felipe Segundo Guzman,2002461,8,6,21,8,21,37,9,11,3,1,12,4,2,4,2,4,3,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,407,U.E. Felipe Segundo Guzman,2002471,9,1,25,3,14,61,9,11,0,0,26,3,5,1,1,9,2,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,407,U.E. Felipe Segundo Guzman,2002481,10,6,17,3,19,67,7,15,1,1,13,1,8,2,2,2,2,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,407,U.E. Felipe Segundo Guzman,2002491,11,1,4,0,5,10,1,2,1,0,6,0,0,0,0,0,0,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,408,U.E. Emeterio Villamil de Rada,2002501,1,4,27,1,8,76,6,10,2,0,22,2,3,4,2,2,1,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,408,U.E. Emeterio Villamil de Rada,2002511,2,1,29,4,15,64,7,9,0,1,19,1,2,1,3,8,4,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,408,U.E. Emeterio Villamil de Rada,2002521,3,1,16,0,8,52,4,10,3,2,22,2,2,2,0,0,0,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,504,U.E. Alfredo Vargas B,2014981,1,3,21,3,22,43,11,11,2,0,13,7,3,8,4,5,2,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,504,U.E. Alfredo Vargas B,2014991,2,7,18,7,21,40,7,15,4,4,21,6,3,1,5,11,3,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,504,U.E. Alfredo Vargas B,2015001,3,5,19,4,27,45,8,15,1,0,17,3,4,5,3,7,2,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,504,U.E. Alfredo Vargas B,2015011,4,2,20,6,24,40,3,16,4,1,20,6,2,4,8,2,7,1
