CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,UNPA,NGP,MTS,UNIDOS-,PATRIA-UNIDOS,LIBRE,SOLUCIONES-CON-TODOS,PDC,A-UPP,UN,POKUY,FRI,APB-SUMATE,U.P.C,CREE,UNE,FAP,F-S,ARI,TU,PPS
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011827,8,,12,4,9,5,4,3,9,102,,,6,30,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011837,9,,10,3,8,5,7,4,6,90,,,4,30,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011847,10,,20,5,9,4,5,14,6,91,,,8,38,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011857,11,,11,4,8,6,5,8,6,100,,,7,30,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011867,12,,13,2,6,2,4,6,5,99,,,6,36,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011877,13,,8,5,4,5,4,3,3,126,,,7,28,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011887,14,,13,9,2,6,5,2,6,91,,,4,41,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011897,15,,17,4,6,2,4,3,5,91,,,6,38,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011907,16,,9,3,8,6,4,10,3,95,,,4,39,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011917,17,,10,5,4,6,2,8,4,95,,,5,53,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011927,18,,14,4,3,3,3,6,1,90,,,5,54,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011937,19,,4,2,5,1,3,4,1,38,,,1,13,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014177,1,,5,2,5,4,9,10,10,73,,,5,54,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014187,2,,8,1,11,5,12,19,6,54,,,2,61,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014197,3,,6,3,9,8,6,8,7,65,,,2,72,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014207,4,,4,2,6,6,9,7,5,61,,,3,59,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014217,5,,7,2,12,6,8,17,5,72,,,5,51,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014227,6,,11,1,4,6,6,11,3,75,,,6,43,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014237,7,,11,4,5,8,8,11,6,86,,,3,44,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014247,8,,8,5,8,4,7,9,9,85,,,3,45,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014257,9,,8,4,10,3,12,17,4,62,,,3,46,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014267,10,,11,1,8,6,5,8,3,85,,,4,70,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014277,11,,15,4,3,10,9,4,13,86,,,4,45,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014287,12,,14,7,7,1,2,8,10,81,,,4,50,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014297,13,,5,5,8,3,7,9,6,66,,,3,54,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014307,14,,5,4,10,5,4,12,4,93,,,5,33,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014317,15,,12,6,4,6,10,7,2,86,,,8,49,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014327,16,,15,2,10,7,7,19,9,56,,,5,57,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014337,17,,10,6,2,4,6,6,8,74,,,5,50,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014347,18,,10,2,9,7,10,16,6,67,,,1,53,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014357,19,,7,7,10,4,4,6,4,88,,,8,44,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014367,20,,13,3,3,6,8,10,8,79,,,2,63,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014377,21,,7,3,9,7,9,12,7,62,,,5,56,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014387,22,,10,8,11,8,7,9,9,56,,,4,71,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014397,23,,5,9,5,5,6,10,9,68,,,5,65,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014407,24,,8,5,5,4,7,15,10,71,,,7,60,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014417,25,,10,3,7,2,18,12,7,77,,,5,46,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014427,26,,8,1,5,7,13,6,8,92,,,3,38,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014437,27,,5,1,15,4,2,17,9,72,,,8,41,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014447,28,,6,3,9,6,7,10,12,71,,,2,58,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014457,29,,16,2,3,6,6,6,13,82,,,2,52,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014467,30,,5,2,9,10,11,18,3,82,,,3,50,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014477,31,,5,4,2,5,11,10,7,80,,,1,46,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014487,32,,3,2,5,2,8,10,6,111,,,6,38,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014497,33,,7,2,5,3,6,7,4,83,,,0,56,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014507,34,,7,5,11,6,11,13,11,68,,,4,44,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014517,35,,11,4,11,2,5,5,6,65,,,7,60,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014527,36,,11,0,10,6,3,16,15,54,,,5,67,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014537,37,,6,2,14,5,6,5,6,66,,,9,64,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014547,38,,5,8,8,5,7,8,5,76,,,4,48,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014557,39,,9,3,10,8,11,9,10,60,,,6,57,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014567,40,,10,7,10,3,7,11,9,66,,,5,57,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014577,41,,9,3,3,4,8,8,6,67,,,8,62,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014587,42,,3,3,4,6,10,6,5,72,,,8,24,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014597,43,,9,2,2,6,5,13,4,85,,,3,53,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014607,44,,11,6,12,4,5,12,13,55,,,12,63,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014617,45,,8,7,10,7,5,6,12,73,,,4,50,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014627,46,,4,4,6,8,6,11,7,80,,,7,56,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014637,47,,8,3,6,4,3,14,7,66,,,4,69,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014647,48,,7,2,7,3,6,10,4,88,,,4,46,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014657,49,,7,4,10,5,2,15,6,75,,,4,54,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014667,50,,4,4,10,1,7,4,17,65,,,6,53,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014677,51,,10,5,8,6,7,14,15,67,,,4,53,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014687,52,,17,3,5,6,6,12,11,67,,,3,58,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014697,53,,10,4,12,5,4,13,8,61,,,1,82,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014707,54,,7,2,7,5,12,9,10,62,,,3,55,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014717,55,,5,12,5,10,4,8,8,86,,,5,42,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014727,56,,9,5,2,8,7,8,8,96,,,1,44,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014737,57,,3,2,4,1,5,9,9,48,,,3,37,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,188,Colegio Laura Vicuña,3013307,1,,5,3,5,6,2,20,2,61,,,7,77,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,188,Colegio Laura Vicuña,3013317,2,,13,4,9,7,5,16,5,56,,,3,68,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,188,Colegio Laura Vicuña,3013327,3,,8,3,7,6,6,20,2,74,,,6,55,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,188,Colegio Laura Vicuña,3013337,4,,14,2,8,3,9,11,9,52,,,7,68,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,188,Colegio Laura Vicuña,3013347,5,,10,3,7,6,8,23,4,47,,,5,76,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,188,Colegio Laura Vicuña,3013357,6,,8,3,8,6,6,21,7,54,,,8,57,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,188,Colegio Laura Vicuña,3013367,7,,13,0,12,6,8,15,6,46,,,3,69,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,189,Escuela Ceferino Namuncura,3015277,1,,12,6,15,6,10,16,3,36,,,5,85,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,189,Escuela Ceferino Namuncura,3015287,2,,15,3,5,6,4,20,4,48,,,4,66,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,189,Escuela Ceferino Namuncura,3015297,3,,9,1,13,7,4,16,6,58,,,4,60,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,189,Escuela Ceferino Namuncura,3015307,4,,8,8,13,4,4,25,2,39,,,2,71,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,189,Escuela Ceferino Namuncura,3015317,5,,10,10,9,4,8,21,6,37,,,4,62,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,189,Escuela Ceferino Namuncura,3015327,6,,6,4,11,14,8,13,3,44,,,4,75,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,189,Escuela Ceferino Namuncura,3015337,7,,12,2,7,7,9,15,0,35,,,5,53,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,190,Unidad Educativa Demetrio Canelas,3015407,1,,6,0,11,2,5,6,3,63,,,12,102,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,190,Unidad Educativa Demetrio Canelas,3015417,2,,10,6,1,9,5,10,2,49,,,6,91,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,190,Unidad Educativa Demetrio Canelas,3015427,3,,16,4,8,7,6,5,2,42,,,18,80,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,190,Unidad Educativa Demetrio Canelas,3015437,4,,13,1,9,4,4,5,1,41,,,13,95,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,190,Unidad Educativa Demetrio Canelas,3015447,5,,16,3,3,10,8,6,5,47,,,10,80,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,190,Unidad Educativa Demetrio Canelas,3015457,6,,17,1,7,5,10,6,6,45,,,8,84,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,190,Unidad Educativa Demetrio Canelas,3015467,7,,12,6,5,1,9,7,3,42,,,18,97,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,190,Unidad Educativa Demetrio Canelas,3015477,8,,7,6,13,6,7,4,5,53,,,3,95,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,190,Unidad Educativa Demetrio Canelas,3015487,9,,9,3,8,6,3,4,4,43,,,11,95,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,190,Unidad Educativa Demetrio Canelas,3015497,10,,9,5,10,3,6,5,4,50,,,6,93,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,190,Unidad Educativa Demetrio Canelas,3015507,11,,13,2,10,3,5,11,8,45,,,11,77,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016387,1,,8,5,6,3,8,15,8,107,,,3,36,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016397,2,,8,6,6,9,8,11,4,101,,,5,36,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016407,3,,4,3,7,2,12,8,4,111,,,4,38,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016417,4,,4,2,3,4,7,5,6,84,,,11,56,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016427,5,,10,6,1,6,5,12,6,92,,,4,41,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016437,6,,7,4,6,5,7,9,6,98,,,5,37,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016447,7,,5,5,1,4,5,13,8,101,,,3,28,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016457,8,,5,1,2,4,7,7,12,96,,,3,41,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016467,9,,4,2,3,4,5,20,2,95,,,3,31,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016477,10,,11,4,4,4,4,8,7,105,,,3,37,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016487,11,,7,3,7,5,3,12,5,77,,,4,43,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016497,12,,7,4,7,4,5,11,5,102,,,2,33,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016507,13,,10,3,7,4,7,18,7,98,,,3,35,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016517,14,,7,4,2,5,4,17,3,102,,,8,33,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016527,15,,3,4,4,11,8,11,1,103,,,2,33,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016537,16,,8,5,2,6,8,8,3,112,,,5,29,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016547,17,,9,4,3,3,3,6,2,123,,,2,26,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016557,18,,5,1,8,6,3,6,8,117,,,2,43,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016567,19,,6,6,6,3,3,11,2,102,,,6,27,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016577,20,,4,2,4,4,4,10,9,118,,,2,27,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016587,21,,9,4,0,2,8,8,6,114,,,3,39,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016597,22,,8,2,7,1,5,6,5,118,,,7,35,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016607,23,,6,3,6,1,7,11,6,87,,,10,37,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016617,24,,6,5,1,5,8,9,8,88,,,6,47,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016627,25,,4,4,3,3,13,4,3,98,,,3,43,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016637,26,,7,4,5,0,6,12,5,104,,,6,40,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016647,27,,5,1,2,6,11,11,6,87,,,7,40,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016657,28,,3,9,4,4,5,16,7,104,,,1,38,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016667,29,,4,3,1,2,5,12,3,87,,,6,58,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016677,30,,7,1,2,2,5,5,4,113,,,5,40,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016687,31,,11,5,2,4,4,10,5,103,,,5,46,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016697,32,,3,0,3,3,5,17,7,106,,,2,41,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016707,33,,5,2,3,6,4,7,5,109,,,3,29,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016717,34,,6,5,1,1,4,10,2,70,,,6,28,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,192,Colegio Irlandes,3018627,1,,21,0,3,23,14,13,2,3,,,2,122,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,192,Colegio Irlandes,3018637,2,,20,0,6,22,14,20,2,3,,,0,95,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,192,Colegio Irlandes,3018647,3,,13,1,4,18,1,10,0,1,,,0,89,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,193,Escuela Eusebio Tudela,3016007,1,,8,5,5,7,6,37,2,72,,,4,48,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,193,Escuela Eusebio Tudela,3016017,2,,11,3,5,1,2,23,3,71,,,9,53,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,193,Escuela Eusebio Tudela,3016027,3,,12,0,5,7,4,27,5,74,,,2,43,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,193,Escuela Eusebio Tudela,3016037,4,,18,5,6,2,3,30,1,93,,,5,39,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,193,Escuela Eusebio Tudela,3016047,5,,10,3,10,4,9,15,0,72,,,5,55,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,193,Escuela Eusebio Tudela,3016057,6,,4,1,3,7,9,29,3,79,,,13,47,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,193,Escuela Eusebio Tudela,3016067,7,,9,3,10,6,5,31,0,66,,,5,59,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,193,Escuela Eusebio Tudela,3016077,8,,7,2,4,5,6,23,1,82,,,6,47,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,193,Escuela Eusebio Tudela,3016087,9,,8,0,4,1,2,25,5,88,,,8,42,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,193,Escuela Eusebio Tudela,3016097,10,,8,2,6,8,4,19,4,66,,,3,62,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,193,Escuela Eusebio Tudela,3016107,11,,6,2,6,2,9,17,4,82,,,10,52,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,193,Escuela Eusebio Tudela,3016117,12,,8,2,4,2,8,35,7,70,,,2,50,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,193,Escuela Eusebio Tudela,3016127,13,,7,3,7,4,5,29,1,50,,,5,62,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,193,Escuela Eusebio Tudela,3016137,14,,3,3,11,5,5,31,2,71,,,2,59,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,193,Escuela Eusebio Tudela,3016147,15,,3,2,1,1,3,12,2,27,,,2,17,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,194,Escuela Ricardo Prudencio,3009107,1,,12,3,10,9,8,11,4,57,,,4,79,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,194,Escuela Ricardo Prudencio,3009117,2,,15,5,17,8,10,9,2,48,,,5,75,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,194,Escuela Ricardo Prudencio,3009127,3,,22,4,13,6,5,12,2,50,,,3,84,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,194,Escuela Ricardo Prudencio,3009137,4,,12,4,13,9,9,12,8,47,,,6,85,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,194,Escuela Ricardo Prudencio,3009147,5,,19,5,11,10,10,11,1,40,,,7,74,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,194,Escuela Ricardo Prudencio,3009157,6,,13,8,10,4,11,15,3,37,,,7,83,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,194,Escuela Ricardo Prudencio,3009167,7,,9,5,7,1,8,8,4,59,,,7,68,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,194,Escuela Ricardo Prudencio,3009177,8,,15,5,11,5,13,12,2,37,,,6,96,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,194,Escuela Ricardo Prudencio,3009187,9,,15,3,8,6,4,17,4,45,,,3,100,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,194,Escuela Ricardo Prudencio,3009197,10,,12,3,11,7,5,9,2,39,,,3,85,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,194,Escuela Ricardo Prudencio,3009207,11,,18,4,5,6,6,9,11,29,,,8,89,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,194,Escuela Ricardo Prudencio,3009217,12,,9,7,2,3,10,9,4,48,,,3,81,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,195,U.E. Humberto Portocarrero,3014747,1,,15,7,14,10,11,16,8,40,,,3,63,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,195,U.E. Humberto Portocarrero,3014757,2,,14,6,7,12,8,14,5,48,,,2,64,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,195,U.E. Humberto Portocarrero,3014767,3,,11,3,8,3,2,21,5,72,,,6,54,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,195,U.E. Humberto Portocarrero,3014777,4,,11,3,11,6,8,15,5,58,,,3,46,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,195,U.E. Humberto Portocarrero,3014787,5,,12,2,11,7,4,18,6,60,,,0,68,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,195,U.E. Humberto Portocarrero,3014797,6,,11,4,9,4,6,14,10,69,,,0,49,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,195,U.E. Humberto Portocarrero,3014807,7,,14,3,9,4,10,20,2,54,,,3,40,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,195,U.E. Humberto Portocarrero,3014817,8,,17,3,9,3,7,8,3,72,,,1,59,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,195,U.E. Humberto Portocarrero,3014827,9,,10,6,5,8,9,12,4,48,,,1,69,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,195,U.E. Humberto Portocarrero,3014837,10,,7,3,6,5,2,17,5,60,,,1,72,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,195,U.E. Humberto Portocarrero,3014847,11,,13,4,10,2,3,22,8,57,,,0,55,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,195,U.E. Humberto Portocarrero,3014857,12,,8,1,12,8,9,24,3,52,,,1,73,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,195,U.E. Humberto Portocarrero,3014867,13,,1,0,1,0,0,3,1,21,,,1,10,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,196,(Cárcel) Penitenciaria San Sebastian  Varones,3018007,1,,6,0,9,4,1,3,3,47,,,12,44,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,196,(Cárcel) Penitenciaria San Sebastian  Varones,3018017,2,,12,8,4,2,5,3,7,49,,,8,52,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,196,(Cárcel) Penitenciaria San Sebastian  Varones,3018027,3,,1,5,7,1,7,2,3,17,,,3,26,,,,,,,,
