CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,DESPIERTA,MTS,PATRIA-UNIDOS,TUFE,CPEM-B,LIBRE,A-UPP,VAMOS,NGP,APB-SUMATE,MNR,AVANZAR,F.S.D.
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,13,U.E.   Antonio Vaca Diez,8007377,4,16,12,28,2,10,48,0,9,7,8,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,13,U.E.   Antonio Vaca Diez,8007387,5,10,14,30,0,8,36,0,7,5,16,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,13,U.E.   Antonio Vaca Diez,8007397,6,19,10,34,2,16,34,2,9,3,20,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,13,U.E.   Antonio Vaca Diez,8007407,7,8,3,13,0,13,17,1,7,5,10,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,14,U.E.   Manuel Vicente Ballivian,8007617,1,22,9,27,2,9,23,1,5,10,10,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,14,U.E.   Manuel Vicente Ballivian,8007627,2,20,8,29,1,7,24,4,5,3,12,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,14,U.E.   Manuel Vicente Ballivian,8007637,3,22,12,33,2,6,35,1,3,5,13,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,14,U.E.   Manuel Vicente Ballivian,8007647,4,12,0,9,0,4,14,1,0,0,5,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,15,U.E. Miguel Antelo,8007657,1,14,9,27,2,2,43,0,10,3,9,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,15,U.E. Miguel Antelo,8007667,2,13,12,41,5,5,29,4,9,1,10,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,15,U.E. Miguel Antelo,8007677,3,9,12,27,2,6,23,0,11,0,9,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8007947,1,16,6,27,3,10,45,3,8,3,14,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8007957,2,10,9,32,2,3,40,3,8,6,11,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8007967,3,20,9,33,1,7,39,1,7,2,8,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8007977,4,28,6,28,6,12,35,1,4,4,10,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8007987,5,18,7,30,6,16,26,1,12,7,10,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8007997,6,8,5,31,3,7,41,4,11,3,13,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8008007,7,18,4,42,2,8,33,0,10,3,15,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8008017,8,13,7,32,3,7,33,2,8,3,15,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8008027,9,15,9,35,3,5,33,0,14,1,15,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8008037,10,24,10,31,3,10,31,3,5,5,9,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8008047,11,17,5,25,1,2,32,1,6,1,6,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,17,U.E. Belen,8008057,1,5,8,29,2,11,35,2,9,0,4,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,17,U.E. Belen,8008067,2,10,9,27,2,10,46,4,8,2,7,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,17,U.E. Belen,8008077,3,11,8,28,2,5,40,1,12,1,5,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,17,U.E. Belen,8008087,4,3,7,37,2,6,48,4,9,1,9,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,17,U.E. Belen,8008097,5,8,14,29,3,10,41,5,11,3,2,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,17,U.E. Belen,8008107,6,14,9,32,3,7,21,4,8,0,11,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,18,U.E. Simón Bolívar,8008207,1,13,13,41,2,16,43,3,3,2,14,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,18,U.E. Simón Bolívar,8008217,2,16,3,39,1,13,33,0,6,2,18,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,18,U.E. Simón Bolívar,8008227,3,14,5,44,2,7,31,0,9,0,18,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,18,U.E. Simón Bolívar,8008237,4,1,5,17,0,2,22,0,7,5,6,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,19,(Cárcel) Penal Guayaramerin,8007417,1,16,27,9,1,2,6,0,10,3,6,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,25320,U.E. 9 de Abril,8008247,1,20,13,37,4,6,28,2,4,2,14,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,25320,U.E. 9 de Abril,8008257,2,12,7,24,1,4,50,3,5,0,11,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,25320,U.E. 9 de Abril,8008267,3,14,10,45,2,6,30,2,4,3,13,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,25320,U.E. 9 de Abril,8008277,4,12,8,30,1,9,42,1,9,2,11,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,25320,U.E. 9 de Abril,8008287,5,16,14,30,0,8,44,1,9,2,21,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,25320,U.E. 9 de Abril,8008297,6,4,3,12,3,4,18,1,1,0,2,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,26359,U.E.  Mariscal Andres de Santa Cruz,8007427,1,18,11,34,0,14,31,0,9,4,9,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,26359,U.E.  Mariscal Andres de Santa Cruz,8007437,2,17,6,22,1,13,31,1,4,4,10,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,26359,U.E.  Mariscal Andres de Santa Cruz,8007447,3,21,9,29,3,6,35,0,4,3,11,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,26359,U.E.  Mariscal Andres de Santa Cruz,8007457,4,27,8,32,0,5,20,1,5,3,10,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,26359,U.E.  Mariscal Andres de Santa Cruz,8007467,5,24,9,35,2,2,24,0,14,3,20,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,26359,U.E.  Mariscal Andres de Santa Cruz,8007477,6,17,7,35,1,4,34,3,1,3,22,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,26359,U.E.  Mariscal Andres de Santa Cruz,8007487,7,18,5,32,1,14,25,1,8,4,9,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,26359,U.E.  Mariscal Andres de Santa Cruz,8007497,8,11,1,9,1,1,10,2,6,1,0,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,32115,U.E.  Guayaraguazu,8007507,1,11,6,23,0,16,23,2,10,6,3,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,32115,U.E.  Guayaraguazu,8007517,2,9,8,18,4,15,23,1,7,5,10,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,32115,U.E.  Guayaraguazu,8007527,3,3,11,19,1,15,27,2,8,4,5,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,32115,U.E.  Guayaraguazu,8007537,4,3,2,3,0,2,7,0,0,1,4,,,
2,Vaca Diez,2,Guayaramerín,2785,San Lorenzo  de Vaca Diez,1,Esc. Central San Lorenzo,8007117,1,4,0,41,2,2,21,0,2,2,3,,,
2,Vaca Diez,2,Guayaramerín,2816,San Francisco del Yata,1,Esc. San Francisco Del Yata,8007127,1,2,0,5,0,3,8,8,0,1,0,,,
3,General José Ballivián,1,Reyes,2542,Peña Amarilla,1,Esc. Peña Amarilla,8008307,1,13,0,66,,,,,,,,1,,
3,General José Ballivián,1,Reyes,2555,Reyes,1,U.E. Rene Barrientos Ortuño,8008317,1,24,2,61,,,,,,,,73,,
3,General José Ballivián,1,Reyes,2555,Reyes,1,U.E. Rene Barrientos Ortuño,8008327,2,27,1,59,,,,,,,,73,,
3,General José Ballivián,1,Reyes,2555,Reyes,1,U.E. Rene Barrientos Ortuño,8008337,3,28,3,60,,,,,,,,59,,
3,General José Ballivián,1,Reyes,2555,Reyes,1,U.E. Rene Barrientos Ortuño,8008347,4,19,3,49,,,,,,,,66,,
3,General José Ballivián,1,Reyes,2555,Reyes,2,U.E. Nacional de Reyes,8008447,1,21,4,61,,,,,,,,64,,
3,General José Ballivián,1,Reyes,2555,Reyes,2,U.E. Nacional de Reyes,8008457,2,19,4,66,,,,,,,,69,,
3,General José Ballivián,1,Reyes,2555,Reyes,2,U.E. Nacional de Reyes,8008467,3,22,6,66,,,,,,,,72,,
3,General José Ballivián,1,Reyes,2555,Reyes,2,U.E. Nacional de Reyes,8008477,4,24,3,63,,,,,,,,61,,
3,General José Ballivián,1,Reyes,2555,Reyes,2,U.E. Nacional de Reyes,8008487,5,25,7,70,,,,,,,,51,,
3,General José Ballivián,1,Reyes,2555,Reyes,2,U.E. Nacional de Reyes,8008497,6,14,3,75,,,,,,,,63,,
3,General José Ballivián,1,Reyes,2555,Reyes,2,U.E. Nacional de Reyes,8008507,7,15,5,58,,,,,,,,80,,
3,General José Ballivián,1,Reyes,2555,Reyes,2,U.E. Nacional de Reyes,8008517,8,29,6,65,,,,,,,,57,,
3,General José Ballivián,1,Reyes,2555,Reyes,3,U.E. Jesus Alvarez Rodriguez,8008527,1,27,7,66,,,,,,,,74,,
3,General José Ballivián,1,Reyes,2555,Reyes,3,U.E. Jesus Alvarez Rodriguez,8008537,2,18,4,62,,,,,,,,70,,
3,General José Ballivián,1,Reyes,2555,Reyes,3,U.E. Jesus Alvarez Rodriguez,8008547,3,25,3,49,,,,,,,,68,,
3,General José Ballivián,1,Reyes,2555,Reyes,3,U.E. Jesus Alvarez Rodriguez,8008557,4,17,11,55,,,,,,,,83,,
3,General José Ballivián,1,Reyes,2555,Reyes,3,U.E. Jesus Alvarez Rodriguez,8008567,5,24,3,71,,,,,,,,71,,
3,General José Ballivián,1,Reyes,2555,Reyes,3,U.E. Jesus Alvarez Rodriguez,8008577,6,31,9,53,,,,,,,,65,,
3,General José Ballivián,1,Reyes,2555,Reyes,3,U.E. Jesus Alvarez Rodriguez,8008587,7,21,6,71,,,,,,,,64,,
3,General José Ballivián,1,Reyes,2555,Reyes,3,U.E. Jesus Alvarez Rodriguez,8008597,8,25,6,72,,,,,,,,71,,
3,General José Ballivián,1,Reyes,2555,Reyes,3,U.E. Jesus Alvarez Rodriguez,8008607,9,25,4,58,,,,,,,,61,,
3,General José Ballivián,1,Reyes,2556,Puerto Cavinas,1,Esc. Central Puerto Cavinas,8008357,1,2,3,52,,,,,,,,32,,
3,General José Ballivián,1,Reyes,2885,San Marcos,1,Esc. San Marcos,8008367,1,4,0,13,,,,,,,,9,,
3,General José Ballivián,1,Reyes,3076,Baqueti,1,U. E. 9 de Agosto,8008377,1,9,43,14,,,,,,,,8,,
3,General José Ballivián,1,Reyes,3077,Buen Destino,1,Esc. Buen Destino,8008387,1,4,11,10,,,,,,,,35,,
3,General José Ballivián,1,Reyes,3078,Soraida,1,Esc. Soraida,8008397,1,0,4,18,,,,,,,,12,,
3,General José Ballivián,1,Reyes,3384,California,1,Escuela De California,8008407,1,0,1,6,,,,,,,,71,,
3,General José Ballivián,1,Reyes,3516,San Jose Maropa,1,Esc. San Jose,8008417,1,11,4,42,,,,,,,,60,,
3,General José Ballivián,1,Reyes,3676,El Triunfo Rio Biata,1,Esc. Constanza Vargas,8008427,1,2,10,14,,,,,,,,29,,
3,General José Ballivián,1,Reyes,3868,Carmen Alto,1,U.E. Carmen Alto,8008437,1,11,33,24,,,,,,,,48,,
3,General José Ballivián,1,Reyes,4233,Gualaguagua,25865,U.E. Gualaguagua,8008617,1,8,0,7,,,,,,,,37,,
3,General José Ballivián,1,Reyes,4234,Ratije,25866,U.E. Ratije,8008627,1,9,0,18,,,,,,,,58,,
3,General José Ballivián,1,Reyes,4614,Santa Catalina,32369,U.E. Santa Catalina,8008637,1,1,1,18,,,,,,,,31,,
3,General José Ballivián,2,San Borja,2559,San Borja,1,U.E. San Francisco De Borja,8009297,1,5,7,92,13,,,4,,,,33,,
3,General José Ballivián,2,San Borja,2559,San Borja,1,U.E. San Francisco De Borja,8009307,2,3,3,78,30,,,1,,,,33,,
3,General José Ballivián,2,San Borja,2559,San Borja,1,U.E. San Francisco De Borja,8009317,3,1,1,87,26,,,0,,,,45,,
3,General José Ballivián,2,San Borja,2559,San Borja,1,U.E. San Francisco De Borja,8009327,4,4,3,76,20,,,2,,,,37,,
3,General José Ballivián,2,San Borja,2559,San Borja,1,U.E. San Francisco De Borja,8009337,5,2,3,71,24,,,0,,,,52,,
3,General José Ballivián,2,San Borja,2559,San Borja,1,U.E. San Francisco De Borja,8009347,6,2,5,68,27,,,4,,,,43,,
3,General José Ballivián,2,San Borja,2559,San Borja,1,U.E. San Francisco De Borja,8009357,7,2,3,79,26,,,4,,,,42,,
3,General José Ballivián,2,San Borja,2559,San Borja,1,U.E. San Francisco De Borja,8009367,8,4,1,66,34,,,0,,,,31,,
3,General José Ballivián,2,San Borja,2559,San Borja,2,U.E. German Busch,8009467,1,4,3,93,26,,,2,,,,34,,
3,General José Ballivián,2,San Borja,2559,San Borja,2,U.E. German Busch,8009477,2,2,4,78,28,,,2,,,,34,,
3,General José Ballivián,2,San Borja,2559,San Borja,2,U.E. German Busch,8009487,3,3,4,86,28,,,1,,,,30,,
3,General José Ballivián,2,San Borja,2559,San Borja,2,U.E. German Busch,8009497,4,1,3,68,32,,,3,,,,33,,
3,General José Ballivián,2,San Borja,2559,San Borja,2,U.E. German Busch,8009507,5,2,6,70,25,,,1,,,,39,,
3,General José Ballivián,2,San Borja,2559,San Borja,2,U.E. German Busch,8009517,6,2,1,86,14,,,0,,,,28,,
3,General José Ballivián,2,San Borja,2559,San Borja,2,U.E. German Busch,8009527,7,6,5,66,24,,,5,,,,42,,
3,General José Ballivián,2,San Borja,2559,San Borja,2,U.E. German Busch,8009537,8,3,3,70,28,,,3,,,,38,,
3,General José Ballivián,2,San Borja,2559,San Borja,2,U.E. German Busch,8009547,9,2,3,90,20,,,1,,,,26,,
3,General José Ballivián,2,San Borja,2559,San Borja,2,U.E. German Busch,8009557,10,1,2,31,5,,,2,,,,16,,
3,General José Ballivián,2,San Borja,2559,San Borja,3,U.E. Arnulfo Martínez,8009567,1,4,3,73,29,,,1,,,,28,,
3,General José Ballivián,2,San Borja,2559,San Borja,3,U.E. Arnulfo Martínez,8009577,2,3,0,68,31,,,2,,,,38,,
3,General José Ballivián,2,San Borja,2559,San Borja,3,U.E. Arnulfo Martínez,8009587,3,1,1,58,26,,,2,,,,43,,
3,General José Ballivián,2,San Borja,2559,San Borja,3,U.E. Arnulfo Martínez,8009597,4,3,1,57,26,,,5,,,,33,,
3,General José Ballivián,2,San Borja,2559,San Borja,3,U.E. Arnulfo Martínez,8009607,5,2,3,58,29,,,2,,,,35,,
3,General José Ballivián,2,San Borja,2559,San Borja,3,U.E. Arnulfo Martínez,8009617,6,7,9,71,33,,,2,,,,31,,
3,General José Ballivián,2,San Borja,2559,San Borja,3,U.E. Arnulfo Martínez,8009627,7,1,0,70,35,,,1,,,,29,,
3,General José Ballivián,2,San Borja,2559,San Borja,3,U.E. Arnulfo Martínez,8009637,8,2,2,21,10,,,2,,,,10,,
3,General José Ballivián,2,San Borja,2559,San Borja,4,U.E. Villa San Antonio,8009017,1,2,1,50,47,,,3,,,,41,,
3,General José Ballivián,2,San Borja,2559,San Borja,4,U.E. Villa San Antonio,8009027,2,2,5,52,35,,,3,,,,33,,
3,General José Ballivián,2,San Borja,2559,San Borja,4,U.E. Villa San Antonio,8009037,3,1,4,55,43,,,2,,,,34,,
3,General José Ballivián,2,San Borja,2559,San Borja,4,U.E. Villa San Antonio,8009047,4,4,8,61,43,,,2,,,,19,,
3,General José Ballivián,2,San Borja,2559,San Borja,4,U.E. Villa San Antonio,8009057,5,1,3,65,37,,,3,,,,37,,
3,General José Ballivián,2,San Borja,2559,San Borja,4,U.E. Villa San Antonio,8009067,6,3,1,27,18,,,0,,,,19,,
3,General José Ballivián,2,San Borja,2559,San Borja,5,U.E. San Ignacio Del Maniqui,8009647,1,4,1,54,41,,,3,,,,28,,
3,General José Ballivián,2,San Borja,2559,San Borja,5,U.E. San Ignacio Del Maniqui,8009657,2,4,3,40,34,,,2,,,,31,,
3,General José Ballivián,2,San Borja,2559,San Borja,5,U.E. San Ignacio Del Maniqui,8009667,3,7,4,44,28,,,0,,,,28,,
3,General José Ballivián,2,San Borja,2559,San Borja,5,U.E. San Ignacio Del Maniqui,8009677,4,4,4,56,31,,,2,,,,22,,
3,General José Ballivián,2,San Borja,2559,San Borja,5,U.E. San Ignacio Del Maniqui,8009687,5,2,2,40,13,,,1,,,,25,,
3,General José Ballivián,2,San Borja,2559,San Borja,6,U.E. 18 de Noviembre,8009377,1,0,3,57,29,,,3,,,,36,,
3,General José Ballivián,2,San Borja,2559,San Borja,6,U.E. 18 de Noviembre,8009387,2,0,2,69,33,,,2,,,,28,,
3,General José Ballivián,2,San Borja,2559,San Borja,6,U.E. 18 de Noviembre,8009397,3,1,4,62,28,,,1,,,,31,,
3,General José Ballivián,2,San Borja,2559,San Borja,6,U.E. 18 de Noviembre,8009407,4,1,9,72,18,,,1,,,,44,,
3,General José Ballivián,2,San Borja,2559,San Borja,6,U.E. 18 de Noviembre,8009417,5,5,3,51,24,,,15,,,,35,,
3,General José Ballivián,2,San Borja,2559,San Borja,6,U.E. 18 de Noviembre,8009427,6,5,5,67,30,,,0,,,,30,,
3,General José Ballivián,2,San Borja,2559,San Borja,6,U.E. 18 de Noviembre,8009437,7,0,8,80,22,,,1,,,,30,,
3,General José Ballivián,2,San Borja,2559,San Borja,6,U.E. 18 de Noviembre,8009447,8,2,1,71,35,,,0,,,,32,,
3,General José Ballivián,2,San Borja,2559,San Borja,6,U.E. 18 de Noviembre,8009457,9,3,2,70,30,,,0,,,,34,,
3,General José Ballivián,2,San Borja,2559,San Borja,25860,U.E. Cochabamba,8009697,1,7,4,73,24,,,0,,,,31,,
3,General José Ballivián,2,San Borja,2559,San Borja,25860,U.E. Cochabamba,8009707,2,3,4,67,34,,,1,,,,25,,
3,General José Ballivián,2,San Borja,2559,San Borja,25860,U.E. Cochabamba,8009717,3,2,3,65,27,,,0,,,,45,,
3,General José Ballivián,2,San Borja,2559,San Borja,25860,U.E. Cochabamba,8009727,4,2,6,67,21,,,0,,,,33,,
3,General José Ballivián,2,San Borja,2559,San Borja,25860,U.E. Cochabamba,8009737,5,1,7,60,34,,,3,,,,36,,
3,General José Ballivián,2,San Borja,2559,San Borja,25860,U.E. Cochabamba,8009747,6,3,4,77,36,,,2,,,,36,,
3,General José Ballivián,2,San Borja,2559,San Borja,25860,U.E. Cochabamba,8009757,7,4,3,66,24,,,2,,,,34,,
3,General José Ballivián,2,San Borja,2559,San Borja,25860,U.E. Cochabamba,8009767,8,1,1,73,25,,,0,,,,36,,
3,General José Ballivián,2,San Borja,2559,San Borja,25860,U.E. Cochabamba,8009777,9,1,0,9,8,,,1,,,,5,,
3,General José Ballivián,2,San Borja,2560,Santa Elena del Caripo,1,Esc. Santa Elena del Caripo,8008647,1,2,0,56,33,,,0,,,,13,,
3,General José Ballivián,2,San Borja,2562,Junreno,1,Esc. Junrreno,8008657,1,2,0,20,6,,,0,,,,20,,
3,General José Ballivián,2,San Borja,2563,Yucumo,26361,U.E. Yucumo,8009147,1,10,4,32,54,,,5,,,,30,,
3,General José Ballivián,2,San Borja,2563,Yucumo,26361,U.E. Yucumo,8009157,2,3,2,33,67,,,11,,,,18,,
3,General José Ballivián,2,San Borja,2563,Yucumo,26361,U.E. Yucumo,8009167,3,6,0,23,65,,,14,,,,10,,
3,General José Ballivián,2,San Borja,2563,Yucumo,26361,U.E. Yucumo,8009177,4,10,3,21,62,,,19,,,,13,,
3,General José Ballivián,2,San Borja,2563,Yucumo,26361,U.E. Yucumo,8009187,5,3,5,26,47,,,10,,,,14,,
3,General José Ballivián,2,San Borja,2563,Yucumo,26361,U.E. Yucumo,8009197,6,5,6,18,60,,,17,,,,23,,
3,General José Ballivián,2,San Borja,2563,Yucumo,26361,U.E. Yucumo,8009207,7,4,6,23,68,,,21,,,,12,,
3,General José Ballivián,2,San Borja,2563,Yucumo,26361,U.E. Yucumo,8009217,8,9,9,26,70,,,15,,,,7,,
3,General José Ballivián,2,San Borja,2563,Yucumo,26361,U.E. Yucumo,8009227,9,7,4,22,61,,,8,,,,16,,
3,General José Ballivián,2,San Borja,2563,Yucumo,26361,U.E. Yucumo,8009237,10,5,6,18,70,,,13,,,,18,,
3,General José Ballivián,2,San Borja,2563,Yucumo,26361,U.E. Yucumo,8009247,11,7,4,26,57,,,17,,,,10,,
3,General José Ballivián,2,San Borja,2563,Yucumo,26361,U.E. Yucumo,8009257,12,3,5,33,61,,,3,,,,16,,
3,General José Ballivián,2,San Borja,2563,Yucumo,26361,U.E. Yucumo,8009267,13,8,8,19,69,,,15,,,,8,,
3,General José Ballivián,2,San Borja,2563,Yucumo,26361,U.E. Yucumo,8009277,14,3,6,28,57,,,9,,,,29,,
3,General José Ballivián,2,San Borja,2563,Yucumo,26361,U.E. Yucumo,8009287,15,1,3,12,20,,,13,,,,8,,
3,General José Ballivián,2,San Borja,2564,La Embocada,1,Esc. La Embocada,8008667,1,1,3,60,45,,,14,,,,16,,
3,General José Ballivián,2,San Borja,2564,La Embocada,1,Esc. La Embocada,8008677,2,2,1,48,53,,,3,,,,12,,
3,General José Ballivián,2,San Borja,2564,La Embocada,1,Esc. La Embocada,8008687,3,0,0,11,3,,,2,,,,6,,
3,General José Ballivián,2,San Borja,2565,El Palmar,1,Esc. El Palmar,8008697,1,17,4,29,47,,,21,,,,19,,
3,General José Ballivián,2,San Borja,2565,El Palmar,1,Esc. El Palmar,8008707,2,15,1,33,53,,,20,,,,18,,
3,General José Ballivián,2,San Borja,2565,El Palmar,1,Esc. El Palmar,8008717,3,9,2,23,50,,,27,,,,16,,
3,General José Ballivián,2,San Borja,2565,El Palmar,1,Esc. El Palmar,8008727,4,6,3,12,34,,,17,,,,9,,
3,General José Ballivián,2,San Borja,2568,Remanso del Maniqui,1,Esc. S. Juan Del Remanzo,8008737,1,1,1,15,40,,,1,,,,1,,
3,General José Ballivián,2,San Borja,2569,La Cruz,1,Esc. La Cruz,8008747,1,3,3,33,35,,,0,,,,47,,
3,General José Ballivián,2,San Borja,2569,La Cruz,1,Esc. La Cruz,8008757,2,3,0,33,50,,,3,,,,47,,
3,General José Ballivián,2,San Borja,2569,La Cruz,1,Esc. La Cruz,8008767,3,1,0,56,47,,,1,,,,40,,
3,General José Ballivián,2,San Borja,2569,La Cruz,1,Esc. La Cruz,8008777,4,1,8,43,33,,,0,,,,24,,
3,General José Ballivián,2,San Borja,2570,Puerto Yucumo,1,U. E. Puerto Yucumo,8008787,1,2,0,11,60,,,3,,,,5,,
3,General José Ballivián,2,San Borja,2570,Puerto Yucumo,1,U. E. Puerto Yucumo,8008797,2,4,2,24,68,,,7,,,,10,,
3,General José Ballivián,2,San Borja,2571,El Chacal,1,Esc. El Chacal,8008807,1,1,0,67,66,,,0,,,,12,,
3,General José Ballivián,2,San Borja,2571,El Chacal,1,Esc. El Chacal,8008817,2,5,1,54,47,,,2,,,,11,,
3,General José Ballivián,2,San Borja,2571,El Chacal,1,Esc. El Chacal,8008827,3,4,0,21,9,,,0,,,,1,,
3,General José Ballivián,2,San Borja,2788,Las Habras,1,Esc. Las Abras,8008837,1,4,1,25,38,,,0,,,,6,,
3,General José Ballivián,2,San Borja,3074,Oriente,1,Escuela El Oriente Del Yacuma,8008847,1,6,0,39,10,,,9,,,,29,,
3,General José Ballivián,2,San Borja,3517,Tacuaral de Mattos,1,Esc. Tacuaral De Mattos,8008857,1,8,4,61,26,,,3,,,,9,,
3,General José Ballivián,2,San Borja,3517,Tacuaral de Mattos,1,Esc. Tacuaral De Mattos,8008867,2,8,3,69,29,,,2,,,,15,,
3,General José Ballivián,2,San Borja,3517,Tacuaral de Mattos,1,Esc. Tacuaral De Mattos,8008877,3,4,2,60,30,,,2,,,,6,,
3,General José Ballivián,2,San Borja,3517,Tacuaral de Mattos,1,Esc. Tacuaral De Mattos,8008887,4,5,3,16,14,,,0,,,,4,,
3,General José Ballivián,2,San Borja,3518,Indígenas Arenales,1,Esc. Indigena Arenales,8008897,1,8,18,31,37,,,4,,,,8,,
3,General José Ballivián,2,San Borja,3518,Indígenas Arenales,1,Esc. Indigena Arenales,8008907,2,6,46,12,62,,,6,,,,7,,
3,General José Ballivián,2,San Borja,3518,Indígenas Arenales,1,Esc. Indigena Arenales,8008917,3,5,14,10,16,,,2,,,,2,,
3,General José Ballivián,2,San Borja,3519,Misión Fatima,1,Esc. Mision Fatima,8008927,1,1,1,4,43,,,0,,,,14,,
3,General José Ballivián,2,San Borja,3519,Misión Fatima,1,Esc. Mision Fatima,8008937,2,0,0,5,52,,,1,,,,6,,
3,General José Ballivián,2,San Borja,3870,Quiquibey,1,U.E. Quiquibey,8008947,1,3,12,35,62,,,7,,,,3,,
3,General José Ballivián,2,San Borja,3870,Quiquibey,1,U.E. Quiquibey,8008957,2,1,3,12,23,,,1,,,,5,,
3,General José Ballivián,2,San Borja,3871,Manguito,1,U.E. Manguito,8008967,1,14,6,25,44,,,0,,,,44,,
3,General José Ballivián,2,San Borja,3871,Manguito,1,U.E. Manguito,8008977,2,27,2,22,54,,,2,,,,21,,
3,General José Ballivián,2,San Borja,3871,Manguito,1,U.E. Manguito,8008987,3,11,4,39,17,,,0,,,,19,,
3,General José Ballivián,2,San Borja,3873,Marca Coroico,1,U.E. Marca Coroico,8008997,1,4,2,18,61,,,12,,,,8,,
3,General José Ballivián,2,San Borja,3873,Marca Coroico,1,U.E. Marca Coroico,8009007,2,2,0,1,13,,,2,,,,5,,
3,General José Ballivián,2,San Borja,4230,Galilea,25862,U.E. Galilea,8009077,1,1,10,67,36,,,2,,,,23,,
3,General José Ballivián,2,San Borja,4230,Galilea,25862,U.E. Galilea,8009087,2,8,4,59,46,,,0,,,,24,,
3,General José Ballivián,2,San Borja,4230,Galilea,25862,U.E. Galilea,8009097,3,9,4,53,38,,,1,,,,25,,
3,General José Ballivián,2,San Borja,4231,Puente Yucumo,25863,U.E. Cooperativa Chimane,8009107,1,6,28,27,56,,,15,,,,16,,
3,General José Ballivián,2,San Borja,4231,Puente Yucumo,25863,U.E. Cooperativa Chimane,8009117,2,5,1,7,20,,,2,,,,11,,
3,General José Ballivián,2,San Borja,4418,Cosincho,26175,U.E. Cosincho,8009127,1,3,4,16,120,,,2,,,,14,,
3,General José Ballivián,2,San Borja,4418,Cosincho,26175,U.E. Cosincho,8009137,2,1,8,17,68,,,2,,,,4,,
