CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,DEMOCRATAS,PDC,ISA,CDC,T,UNIR,PATRIA,AIR,NGP,SOMOSCHACO,MATE,APB-SUMATE,A-UPP,CCGT,FAU
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,31067,U.E. Yacuiba Inicial (Kinder),6012277,7,10,0,13,4,,2,1,14,19,1,2,3,0,6,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,31068,U.E. Juana Azurduy De Padilla Inicial (Kinder),6012287,1,9,3,15,8,,11,4,26,30,2,2,4,1,8,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,31068,U.E. Juana Azurduy De Padilla Inicial (Kinder),6012297,2,4,5,6,6,,5,2,22,37,2,6,3,2,10,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,32095,U.E. San Juan,6012767,1,4,5,18,5,,10,3,22,41,0,7,4,1,11,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,32095,U.E. San Juan,6012777,2,4,2,23,10,,3,0,25,35,2,5,4,0,7,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,32095,U.E. San Juan,6012787,3,2,3,24,6,,10,1,17,32,4,9,4,1,8,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,32095,U.E. San Juan,6012797,4,3,2,26,9,,11,0,12,46,1,4,2,2,7,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,32095,U.E. San Juan,6012807,5,2,2,6,1,,3,0,5,11,2,1,0,0,0,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,32096,U.E. Heroes del Chaco,6010697,1,7,2,15,11,,14,2,59,16,1,1,1,1,3,3,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,32096,U.E. Heroes del Chaco,6010707,2,13,3,14,8,,20,3,29,15,6,0,3,1,5,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,32096,U.E. Heroes del Chaco,6010717,3,7,0,5,6,,13,4,27,23,3,1,1,1,9,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,32096,U.E. Heroes del Chaco,6010727,4,7,0,18,10,,16,2,29,27,0,0,3,6,7,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,32096,U.E. Heroes del Chaco,6010737,5,6,2,12,8,,9,3,32,21,2,1,4,4,4,3,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,32096,U.E. Heroes del Chaco,6010747,6,9,4,12,6,,12,1,43,29,3,0,7,5,6,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,32096,U.E. Heroes del Chaco,6010757,7,14,2,13,16,,12,3,22,13,5,1,5,5,5,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,32096,U.E. Heroes del Chaco,6010767,8,8,3,16,9,,12,3,35,25,3,2,3,2,5,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,32096,U.E. Heroes del Chaco,6010777,9,6,3,15,8,,8,3,31,22,4,1,2,7,6,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,32096,U.E. Heroes del Chaco,6010787,10,9,1,6,6,,9,0,27,21,8,1,2,5,6,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,32096,U.E. Heroes del Chaco,6010797,11,9,6,15,7,,7,0,39,17,1,5,3,5,4,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,32096,U.E. Heroes del Chaco,6010807,12,10,3,7,13,,17,5,29,21,5,1,3,2,7,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,32096,U.E. Heroes del Chaco,6010817,13,13,2,6,4,,11,3,39,29,0,2,2,2,3,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,32096,U.E. Heroes del Chaco,6010827,14,4,2,5,5,,5,1,10,5,1,1,1,1,0,0,
3,Gran Chaco,1,Yacuiba,1956,Palmar Chico,7,U.E. Nacional Mixto El Palmar,6010037,1,3,0,7,1,,5,3,27,32,1,3,13,1,12,5,
3,Gran Chaco,1,Yacuiba,1956,Palmar Chico,7,U.E. Nacional Mixto El Palmar,6010047,2,5,2,9,2,,5,5,19,28,1,0,8,1,9,4,
3,Gran Chaco,1,Yacuiba,1956,Palmar Chico,7,U.E. Nacional Mixto El Palmar,6010057,3,3,1,6,6,,6,3,22,32,3,6,6,2,5,1,
3,Gran Chaco,1,Yacuiba,1956,Palmar Chico,7,U.E. Nacional Mixto El Palmar,6010067,4,1,3,8,3,,11,5,27,27,3,7,12,1,9,3,
3,Gran Chaco,1,Yacuiba,1956,Palmar Chico,7,U.E. Nacional Mixto El Palmar,6010077,5,2,3,10,2,,7,5,18,20,1,4,9,2,11,2,
3,Gran Chaco,1,Yacuiba,1956,Palmar Chico,7,U.E. Nacional Mixto El Palmar,6010087,6,2,2,5,2,,5,6,24,33,0,4,12,1,11,1,
3,Gran Chaco,1,Yacuiba,1956,Palmar Chico,7,U.E. Nacional Mixto El Palmar,6010097,7,5,4,3,1,,8,4,22,26,1,2,9,1,12,4,
3,Gran Chaco,1,Yacuiba,1956,Palmar Chico,7,U.E. Nacional Mixto El Palmar,6010107,8,3,0,3,5,,6,5,15,35,1,2,13,2,16,2,
3,Gran Chaco,1,Yacuiba,1956,Palmar Chico,7,U.E. Nacional Mixto El Palmar,6010117,9,4,4,5,3,,8,3,16,29,1,8,6,3,12,6,
3,Gran Chaco,1,Yacuiba,1956,Palmar Chico,7,U.E. Nacional Mixto El Palmar,6010127,10,1,1,2,1,,3,1,5,8,0,7,1,0,2,1,
3,Gran Chaco,1,Yacuiba,1958,Caiza J,9,U.E. Prof. Bautista Jurado,6010137,1,13,1,21,4,,3,2,16,8,0,1,8,3,14,0,
3,Gran Chaco,1,Yacuiba,1958,Caiza J,9,U.E. Prof. Bautista Jurado,6010147,2,4,4,15,7,,3,4,4,11,3,0,1,3,19,0,
3,Gran Chaco,1,Yacuiba,1958,Caiza J,9,U.E. Prof. Bautista Jurado,6010157,3,13,1,15,4,,2,3,12,7,0,3,5,2,17,1,
3,Gran Chaco,1,Yacuiba,1958,Caiza J,9,U.E. Prof. Bautista Jurado,6010167,4,8,1,16,1,,2,13,9,17,1,5,5,0,11,1,
3,Gran Chaco,1,Yacuiba,1958,Caiza J,9,U.E. Prof. Bautista Jurado,6010177,5,12,2,19,7,,2,4,23,17,2,3,5,1,15,0,
3,Gran Chaco,1,Yacuiba,1958,Caiza J,9,U.E. Prof. Bautista Jurado,6010187,6,7,0,17,0,,7,3,10,24,2,4,2,1,21,1,
3,Gran Chaco,1,Yacuiba,1958,Caiza J,32333,U.E. Isaac Maldonado Reque de Caiza J,6010467,1,1,0,8,2,,2,1,2,6,0,0,1,0,1,3,
3,Gran Chaco,1,Yacuiba,1959,San Francisco de Inti,10,U.E. San Francisco De Inti,6010197,1,5,1,7,9,,12,3,22,19,2,1,11,1,10,4,
3,Gran Chaco,1,Yacuiba,1959,San Francisco de Inti,10,U.E. San Francisco De Inti,6010207,2,13,0,8,7,,7,0,28,18,2,6,11,3,9,5,
3,Gran Chaco,1,Yacuiba,1959,San Francisco de Inti,10,U.E. San Francisco De Inti,6010217,3,1,4,8,5,,7,1,15,9,1,0,5,0,4,4,
3,Gran Chaco,1,Yacuiba,1960,Yaguacua,11,U.E. 4 de Mayo,6010227,1,5,0,4,10,,14,0,8,8,8,0,2,1,18,2,
3,Gran Chaco,1,Yacuiba,1960,Yaguacua,11,U.E. 4 de Mayo,6010237,2,4,4,17,4,,23,0,12,8,2,0,3,0,10,0,
3,Gran Chaco,1,Yacuiba,1960,Yaguacua,11,U.E. 4 de Mayo,6010247,3,0,0,6,10,,24,2,7,6,13,0,2,0,27,2,
3,Gran Chaco,1,Yacuiba,1960,Yaguacua,11,U.E. 4 de Mayo,6010257,4,3,4,4,5,,18,0,13,3,4,2,7,2,24,3,
3,Gran Chaco,1,Yacuiba,1960,Yaguacua,11,U.E. 4 de Mayo,6010267,5,4,5,8,3,,9,1,11,9,1,1,1,0,16,1,
3,Gran Chaco,1,Yacuiba,1961,Sanandita,12,U.E. Heroes de Boqueron,6010277,1,8,1,9,8,,1,0,13,11,4,2,2,0,7,0,
3,Gran Chaco,1,Yacuiba,1961,Sanandita,12,U.E. Heroes de Boqueron,6010287,2,3,3,19,5,,5,0,16,12,2,1,2,4,6,1,
3,Gran Chaco,1,Yacuiba,1961,Sanandita,12,U.E. Heroes de Boqueron,6010297,3,6,2,11,7,,6,0,14,10,2,3,6,2,6,0,
3,Gran Chaco,1,Yacuiba,1961,Sanandita,12,U.E. Heroes de Boqueron,6010307,4,2,1,13,8,,6,0,17,12,1,0,1,2,4,0,
3,Gran Chaco,1,Yacuiba,1962,Sachapera,13,U.E. Sachapera,6010317,1,4,0,2,14,,6,1,8,15,7,4,9,3,16,2,
3,Gran Chaco,1,Yacuiba,1962,Sachapera,13,U.E. Sachapera,6010327,2,2,1,5,11,,9,4,12,15,16,8,6,4,14,1,
3,Gran Chaco,1,Yacuiba,1962,Sachapera,13,U.E. Sachapera,6010337,3,2,3,8,12,,7,2,10,6,14,3,10,8,12,0,
3,Gran Chaco,1,Yacuiba,1962,Sachapera,13,U.E. Sachapera,6010347,4,5,3,4,12,,12,5,14,10,7,1,8,1,15,1,
3,Gran Chaco,1,Yacuiba,1962,Sachapera,13,U.E. Sachapera,6010357,5,0,0,4,3,,6,1,1,2,9,0,2,0,8,0,
3,Gran Chaco,1,Yacuiba,1963,Sunchal,14,U.E. Sunchal,6010367,1,4,18,2,2,,1,0,8,6,0,6,11,0,8,1,
3,Gran Chaco,1,Yacuiba,1964,Crevaux,15,U.E. Crevaux Sud,6010377,1,11,0,5,34,,4,4,17,10,0,0,1,0,4,0,
3,Gran Chaco,1,Yacuiba,1964,Crevaux,15,U.E. Crevaux Sud,6010387,2,7,2,4,32,,3,2,25,17,1,1,0,0,7,2,
3,Gran Chaco,1,Yacuiba,1964,Crevaux,15,U.E. Crevaux Sud,6010397,3,7,2,4,27,,3,3,26,27,0,0,0,1,5,0,
3,Gran Chaco,1,Yacuiba,1964,Crevaux,15,U.E. Crevaux Sud,6010407,4,11,0,5,25,,3,3,23,19,1,0,0,0,2,0,
3,Gran Chaco,1,Yacuiba,1964,Crevaux,15,U.E. Crevaux Sud,6010417,5,0,0,1,5,,0,0,2,7,0,1,2,0,0,0,
3,Gran Chaco,1,Yacuiba,1965,D'Orbigni,16,U.E. D'Orbigny,6010427,1,10,1,6,1,,9,6,7,3,0,1,0,0,4,1,
3,Gran Chaco,1,Yacuiba,1965,D'Orbigni,16,U.E. D'Orbigny,6010437,2,5,1,7,2,,10,6,6,4,1,2,1,1,2,0,
3,Gran Chaco,1,Yacuiba,1965,D'Orbigni,16,U.E. D'Orbigny,6010447,3,3,0,6,1,,15,0,2,1,0,3,0,0,0,0,
3,Gran Chaco,1,Yacuiba,1966,Bagual,17,U.E. 21 de Septiembre,6010457,1,2,0,4,6,,6,1,14,24,0,10,7,1,4,0,
3,Gran Chaco,1,Yacuiba,3162,Villa el Carmen,3,U.E. Villa El Carmen,6009947,1,5,4,9,11,,6,2,15,10,6,3,10,4,17,1,
3,Gran Chaco,1,Yacuiba,3162,Villa el Carmen,3,U.E. Villa El Carmen,6009957,2,2,5,9,14,,4,2,22,11,3,2,7,7,11,0,
3,Gran Chaco,1,Yacuiba,3162,Villa el Carmen,3,U.E. Villa El Carmen,6009967,3,3,2,12,15,,2,0,15,9,2,5,9,4,15,0,
3,Gran Chaco,1,Yacuiba,3162,Villa el Carmen,3,U.E. Villa El Carmen,6009977,4,2,2,10,4,,11,0,17,8,5,2,7,2,13,0,
3,Gran Chaco,1,Yacuiba,3162,Villa el Carmen,3,U.E. Villa El Carmen,6009987,5,3,2,6,9,,6,2,17,6,7,1,7,5,21,1,
3,Gran Chaco,1,Yacuiba,3162,Villa el Carmen,3,U.E. Villa El Carmen,6009997,6,4,1,13,5,,8,0,22,7,5,1,5,10,10,3,
3,Gran Chaco,1,Yacuiba,3162,Villa el Carmen,3,U.E. Villa El Carmen,6010007,7,3,0,4,4,,2,1,16,7,1,3,4,1,14,0,
3,Gran Chaco,1,Yacuiba,3163,La Purisima,2,U.E. La Purisima,6009917,1,0,0,0,3,,32,0,9,7,0,2,3,1,1,0,
3,Gran Chaco,1,Yacuiba,3164,Cañon Oculto,3,U.E. Cañon Oculto,6010017,1,6,1,15,3,,4,4,10,25,2,3,3,1,26,3,
3,Gran Chaco,1,Yacuiba,3164,Cañon Oculto,3,U.E. Cañon Oculto,6010027,2,3,1,3,2,,0,1,5,12,0,10,0,0,15,5,
3,Gran Chaco,1,Yacuiba,3271,Timboy Chaco,1,U.E. Timboy Tiguazu,6009867,1,0,7,24,19,,10,1,3,1,1,5,11,7,24,3,
3,Gran Chaco,1,Yacuiba,3335,Tierras Nuevas,1,U.E. Tierras Nuevas,6009877,1,5,0,22,9,,9,4,8,3,6,0,4,1,15,0,
3,Gran Chaco,1,Yacuiba,3335,Tierras Nuevas,1,U.E. Tierras Nuevas,6009887,2,4,1,14,5,,6,0,11,3,4,1,4,1,23,3,
3,Gran Chaco,1,Yacuiba,3335,Tierras Nuevas,1,U.E. Tierras Nuevas,6009897,3,0,3,18,6,,8,2,13,8,0,0,4,3,16,4,
3,Gran Chaco,1,Yacuiba,3335,Tierras Nuevas,1,U.E. Tierras Nuevas,6009907,4,5,1,10,8,,9,0,6,3,2,0,4,1,18,0,
3,Gran Chaco,1,Yacuiba,3506,Aguayrenda,2,Escuela 27 de Mayo,6009927,1,1,1,6,4,,1,0,30,16,1,1,4,2,24,6,
3,Gran Chaco,1,Yacuiba,3506,Aguayrenda,2,Escuela 27 de Mayo,6009937,2,0,0,0,2,,2,0,11,3,0,0,0,0,5,0,
3,Gran Chaco,1,Yacuiba,4593,Pananty,32334,U.E. Arakuarenda,6010477,1,0,0,0,0,,3,0,4,0,0,0,4,0,9,0,
3,Gran Chaco,2,Caraparí,1967,Carapari,3,U.E. 3 de Mayo,6012907,1,18,,25,,,34,,30,17,14,7,12,,,,
3,Gran Chaco,2,Caraparí,1967,Carapari,3,U.E. 3 de Mayo,6012917,2,23,,25,,,32,,17,21,7,4,34,,,,
3,Gran Chaco,2,Caraparí,1967,Carapari,3,U.E. 3 de Mayo,6012927,3,20,,23,,,27,,31,14,7,3,24,,,,
3,Gran Chaco,2,Caraparí,1967,Carapari,3,U.E. 3 de Mayo,6012937,4,14,,14,,,37,,20,12,15,8,24,,,,
3,Gran Chaco,2,Caraparí,1967,Carapari,3,U.E. 3 de Mayo,6012947,5,27,,26,,,34,,19,13,4,4,17,,,,
3,Gran Chaco,2,Caraparí,1967,Carapari,3,U.E. 3 de Mayo,6012957,6,31,,13,,,32,,30,16,6,4,24,,,,
3,Gran Chaco,2,Caraparí,1967,Carapari,3,U.E. 3 de Mayo,6012967,7,26,,25,,,39,,16,7,3,5,23,,,,
3,Gran Chaco,2,Caraparí,1967,Carapari,3,U.E. 3 de Mayo,6012977,8,24,,22,,,44,,14,10,8,4,24,,,,
3,Gran Chaco,2,Caraparí,1967,Carapari,3,U.E. 3 de Mayo,6012987,9,15,,21,,,40,,18,9,13,3,33,,,,
3,Gran Chaco,2,Caraparí,1967,Carapari,3,U.E. 3 de Mayo,6012997,10,28,,32,,,35,,19,21,8,5,13,,,,
3,Gran Chaco,2,Caraparí,1967,Carapari,3,U.E. 3 de Mayo,6013007,11,20,,24,,,29,,25,26,5,9,25,,,,
3,Gran Chaco,2,Caraparí,1967,Carapari,3,U.E. 3 de Mayo,6013017,12,47,,23,,,35,,13,11,3,0,23,,,,
3,Gran Chaco,2,Caraparí,1967,Carapari,3,U.E. 3 de Mayo,6013027,13,12,,31,,,32,,13,17,6,9,31,,,,
3,Gran Chaco,2,Caraparí,1967,Carapari,3,U.E. 3 de Mayo,6013037,14,29,,26,,,43,,4,13,5,3,23,,,,
3,Gran Chaco,2,Caraparí,1967,Carapari,3,U.E. 3 de Mayo,6013047,15,19,,29,,,41,,19,20,3,3,27,,,,
3,Gran Chaco,2,Caraparí,1967,Carapari,3,U.E. 3 de Mayo,6013057,16,18,,34,,,32,,24,14,6,4,21,,,,
3,Gran Chaco,2,Caraparí,1967,Carapari,3,U.E. 3 de Mayo,6013067,17,4,,10,,,18,,5,6,2,2,7,,,,
3,Gran Chaco,2,Caraparí,1968,Loma Alta,4,U.E. Celso Raffaelli,6013077,1,17,,9,,,18,,43,3,3,23,24,,,,
3,Gran Chaco,2,Caraparí,1968,Loma Alta,4,U.E. Celso Raffaelli,6013087,2,19,,4,,,27,,51,8,1,16,34,,,,
3,Gran Chaco,2,Caraparí,1969,Cortaderal,5,U.E. 15 de Abril,6013097,1,43,,33,,,37,,24,0,3,0,22,,,,
3,Gran Chaco,2,Caraparí,1970,Saladillo,5,U.E. Lidia Galarza,6013107,1,17,,17,,,26,,38,6,18,1,32,,,,
3,Gran Chaco,2,Caraparí,1970,Saladillo,5,U.E. Lidia Galarza,6013117,2,13,,15,,,35,,28,5,13,1,42,,,,
3,Gran Chaco,2,Caraparí,1970,Saladillo,5,U.E. Lidia Galarza,6013127,3,11,,10,,,10,,32,4,3,0,20,,,,
3,Gran Chaco,2,Caraparí,1970,Saladillo,32327,U.E. Antoniano de Saladillo,6013357,1,18,,2,,,32,,11,3,2,1,14,,,,
3,Gran Chaco,2,Caraparí,1971,Campo Largo,6,U.E. Fray Quebracho,6013137,1,42,,1,,,45,,45,2,1,2,34,,,,
3,Gran Chaco,2,Caraparí,1971,Campo Largo,6,U.E. Fray Quebracho,6013147,2,28,,10,,,26,,31,5,1,2,15,,,,
3,Gran Chaco,2,Caraparí,1973,Itau,8,U.E. Fray Quebracho,6013157,1,4,,1,,,35,,47,3,6,10,57,,,,
3,Gran Chaco,2,Caraparí,1973,Itau,8,U.E. Fray Quebracho,6013167,2,2,,6,,,31,,57,7,7,3,49,,,,
3,Gran Chaco,2,Caraparí,1973,Itau,8,U.E. Fray Quebracho,6013177,3,1,,3,,,26,,12,0,0,2,26,,,,
3,Gran Chaco,2,Caraparí,1973,Itau,32325,U.E. Eustaquio Méndez,6013337,1,5,,1,,,14,,10,2,0,1,11,,,,
3,Gran Chaco,2,Caraparí,1974,Agua Blanca,9,U.E. Julio Ramos Valdez,6013187,1,19,,2,,,29,,46,15,3,3,57,,,,
3,Gran Chaco,2,Caraparí,1974,Agua Blanca,9,U.E. Julio Ramos Valdez,6013197,2,13,,4,,,28,,56,6,1,3,23,,,,
3,Gran Chaco,2,Caraparí,1975,Yacunda,10,U.E. 17 de Agosto,6013207,1,4,,0,,,6,,3,6,10,2,12,,,,
3,Gran Chaco,2,Caraparí,1976,Zapatera Norte,11,U.E. Zapatera Norte,6013227,1,22,,7,,,76,,21,2,2,4,16,,,,
3,Gran Chaco,2,Caraparí,1976,Zapatera Norte,11,U.E. Zapatera Norte,6013237,2,8,,2,,,44,,20,2,1,2,5,,,,
3,Gran Chaco,2,Caraparí,1976,Zapatera Norte,32324,Centro Pan,6013327,1,1,,3,,,22,,0,1,2,0,1,,,,
3,Gran Chaco,2,Caraparí,2934,Las Sidras,10,U.E. 2 de Agosto,6013217,1,6,,1,,,62,,6,0,3,2,26,,,,
3,Gran Chaco,2,Caraparí,3047,Berety Chaco,16,U.E. Berety Chaco,6013247,1,28,,14,,,46,,21,5,7,10,27,,,,
3,Gran Chaco,2,Caraparí,3047,Berety Chaco,16,U.E. Berety Chaco,6013257,2,6,,3,,,5,,0,0,1,0,4,,,,
3,Gran Chaco,2,Caraparí,3330,Campo Largo Hito 22,1,U.E. Campo Largo Hito 22,6012837,1,6,,6,,,15,,46,3,1,1,29,,,,
3,Gran Chaco,2,Caraparí,3507,Fuerte Viejo,2,U.E. 6 de Agosto,6012857,1,21,,13,,,64,,13,2,3,3,45,,,,
3,Gran Chaco,2,Caraparí,3507,Fuerte Viejo,2,U.E. 6 de Agosto,6012867,2,1,,5,,,28,,8,3,0,0,23,,,,
3,Gran Chaco,2,Caraparí,3508,San Alberto,2,U.E. San Alberto,6012877,1,17,,16,,,34,,34,4,11,1,40,,,,
3,Gran Chaco,2,Caraparí,3508,San Alberto,2,U.E. San Alberto,6012887,2,19,,12,,,33,,41,4,6,0,43,,,,
3,Gran Chaco,2,Caraparí,3508,San Alberto,2,U.E. San Alberto,6012897,3,12,,12,,,23,,20,1,7,1,16,,,,
3,Gran Chaco,2,Caraparí,3730,Cañitas,1,U.E. Cañitas,6012847,1,2,,0,,,30,,16,3,0,2,21,,,,
3,Gran Chaco,2,Caraparí,4022,Iñiguazu,25349,U.E. Bolivia,6013267,1,31,,6,,,39,,59,1,2,19,7,,,,
3,Gran Chaco,2,Caraparí,4023,Sausalito,25350,U.E. San Juan,6013277,1,0,,18,,,2,,14,0,7,0,5,,,,
3,Gran Chaco,2,Caraparí,4024,Itaparenda,25351,U.E. Bolivia De Carapari,6013287,1,12,,2,,,32,,4,1,1,2,48,,,,
3,Gran Chaco,2,Caraparí,4025,San Nicolas,25352,U.E. San Nicolas,6013297,1,7,,4,,,14,,13,0,0,0,6,,,,
3,Gran Chaco,2,Caraparí,4025,San Nicolas,25353,Posta Sanitaria Kereimba Renda (Indigena),6013307,1,3,,0,,,11,,2,0,1,0,3,,,,
3,Gran Chaco,2,Caraparí,4075,Lecheronal Cañaveral,25477,U.E. José Antonio De Sucre,6013317,1,2,,0,,,37,,5,1,0,2,10,,,,
3,Gran Chaco,2,Caraparí,4591,Laime,32326,Sede Comunal Laime,6013347,1,23,,7,,,15,,7,11,1,1,9,,,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,1,U.E.  Julio Crevaux,6013957,1,15,,31,6,,0,8,17,18,4,2,5,11,2,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,1,U.E.  Julio Crevaux,6013967,2,11,,37,3,,2,9,13,25,5,5,2,8,0,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,1,U.E.  Julio Crevaux,6013977,3,16,,24,6,,5,7,10,21,8,1,4,7,2,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,1,U.E.  Julio Crevaux,6013987,4,17,,36,3,,4,7,17,13,9,0,4,8,0,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,1,U.E.  Julio Crevaux,6013997,5,17,,31,3,,4,5,11,28,2,4,13,7,0,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,1,U.E.  Julio Crevaux,6014007,6,5,,22,7,,2,5,11,27,2,4,11,3,1,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,1,U.E.  Julio Crevaux,6014017,7,9,,34,3,,2,4,14,15,3,3,11,12,1,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,1,U.E.  Julio Crevaux,6014027,8,17,,27,8,,2,8,18,25,9,6,5,9,0,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,1,U.E.  Julio Crevaux,6014037,9,16,,30,3,,5,7,18,30,6,2,9,9,2,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,1,U.E.  Julio Crevaux,6014047,10,18,,33,3,,3,5,9,26,3,3,9,11,1,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,1,U.E.  Julio Crevaux,6014057,11,13,,24,0,,0,2,13,9,2,5,4,4,1,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,2,U.E. Ismael Montes,6013797,1,28,,28,5,,0,9,20,16,6,3,19,6,0,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,2,U.E. Ismael Montes,6013807,2,15,,26,5,,3,9,18,18,8,6,8,4,3,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,2,U.E. Ismael Montes,6013817,3,12,,27,6,,2,13,20,11,10,4,10,4,0,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,2,U.E. Ismael Montes,6013827,4,15,,33,4,,7,4,21,19,10,8,6,4,0,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,2,U.E. Ismael Montes,6013837,5,16,,30,2,,3,3,19,25,6,4,11,8,0,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,2,U.E. Ismael Montes,6013847,6,12,,25,5,,6,10,24,13,4,5,18,3,0,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,2,U.E. Ismael Montes,6013857,7,17,,21,6,,6,20,23,30,8,3,3,6,0,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,2,U.E. Ismael Montes,6013867,8,19,,15,6,,7,16,15,21,9,1,8,7,0,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,2,U.E. Ismael Montes,6013877,9,26,,18,4,,3,7,19,26,7,1,11,4,1,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,2,U.E. Ismael Montes,6013887,10,23,,34,9,,2,12,13,18,6,4,9,2,2,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,2,U.E. Ismael Montes,6013897,11,7,,13,3,,3,2,13,9,5,1,10,2,1,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,3,U.E. Juana Azurduy De Padilla (V.M.),6014107,1,20,,32,6,,5,4,20,25,4,3,11,1,3,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,3,U.E. Juana Azurduy De Padilla (V.M.),6014117,2,16,,39,5,,2,7,16,25,9,2,13,5,1,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,3,U.E. Juana Azurduy De Padilla (V.M.),6014127,3,24,,35,11,,4,9,14,18,6,1,14,7,4,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,3,U.E. Juana Azurduy De Padilla (V.M.),6014137,4,16,,24,6,,4,12,22,17,4,1,8,0,10,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,3,U.E. Juana Azurduy De Padilla (V.M.),6014147,5,17,,33,5,,3,10,15,19,4,4,10,1,1,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,3,U.E. Juana Azurduy De Padilla (V.M.),6014157,6,15,,22,6,,4,12,16,25,5,1,21,3,2,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,3,U.E. Juana Azurduy De Padilla (V.M.),6014167,7,22,,31,3,,4,6,20,33,4,4,6,4,2,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,3,U.E. Juana Azurduy De Padilla (V.M.),6014177,8,25,,28,6,,4,12,13,18,12,1,9,4,0,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,3,U.E. Juana Azurduy De Padilla (V.M.),6014187,9,18,,41,11,,1,9,27,20,3,4,6,7,1,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,3,U.E. Juana Azurduy De Padilla (V.M.),6014197,10,15,,33,6,,1,10,22,20,6,3,16,6,0,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,3,U.E. Juana Azurduy De Padilla (V.M.),6014207,11,18,,33,6,,4,15,21,24,6,2,12,2,1,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,3,U.E. Juana Azurduy De Padilla (V.M.),6014217,12,20,,32,7,,1,8,22,25,6,2,11,2,0,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,3,U.E. Juana Azurduy De Padilla (V.M.),6014227,13,23,,31,7,,4,3,18,16,2,6,6,2,0,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,4,U.E. Adela Hoyos,6014237,1,17,,35,4,,6,6,15,27,3,2,14,2,0,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,4,U.E. Adela Hoyos,6014247,2,25,,31,5,,2,8,21,24,7,2,4,3,1,,
3,Gran Chaco,3,Villa Montes,1977,Villa Montes,4,U.E. Adela Hoyos,6014257,3,14,,26,3,,2,10,11,33,8,5,5,5,1,,
