CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,DEMOCRATAS,PDC,ISA,CDC,T,UNIR,PATRIA,AIR,NGP,SOMOSCHACO,MATE,APB-SUMATE,A-UPP,FAU,CCGT
1,Cercado,1,Tarija,4356,España Sur,26058,U.E. Alto de España Sud,6000787,1,9,0,11,3,,63,0,14,,1,,,,3,,
1,Cercado,1,Tarija,4644,Monte Centro,32453,U.E. Monte Centro,6000797,1,3,0,6,7,,49,0,15,,3,,,,3,,
1,Cercado,1,Tarija,4647,Turumayo,32456,U.E. Turumayo,6000807,1,2,0,33,7,,78,0,48,,5,,,,5,,
1,Cercado,1,Tarija,4647,Turumayo,32456,U.E. Turumayo,6000817,2,4,0,50,7,,67,0,51,,2,,,,10,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6007957,1,4,,,54,84,,,45,,4,,,,,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6007967,2,12,,,45,81,,,53,,3,,,,,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6007977,3,3,,,26,82,,,81,,2,,,,,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6007987,4,2,,,25,115,,,63,,4,,,,,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6007997,5,4,,,40,85,,,63,,2,,,,,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6008007,6,0,,,41,91,,,69,,4,,,,,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6008017,7,1,,,36,113,,,55,,2,,,,,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6008027,8,4,,,27,130,,,40,,3,,,,,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6008037,9,4,,,39,107,,,46,,2,,,,,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6008047,10,1,,,32,60,,,43,,0,,,,,,
2,Arce,1,Padcaya,1889,Abra de la Cruz,3,U.E. Eloy Aparicio,6008137,1,16,,,85,60,,,47,,8,,,,,,
2,Arce,1,Padcaya,1889,Abra de la Cruz,3,U.E. Eloy Aparicio,6008147,2,33,,,60,54,,,32,,6,,,,,,
2,Arce,1,Padcaya,1889,Abra de la Cruz,3,U.E. Eloy Aparicio,6008157,3,12,,,49,36,,,28,,2,,,,,,
2,Arce,1,Padcaya,1891,Orozas Arriba,4,U.E. Orozas Arriba,6008177,1,16,,,51,66,,,27,,8,,,,,,
2,Arce,1,Padcaya,1891,Orozas Arriba,4,U.E. Orozas Arriba,6008187,2,14,,,74,63,,,24,,13,,,,,,
2,Arce,1,Padcaya,1891,Orozas Arriba,4,U.E. Orozas Arriba,6008197,3,5,,,31,27,,,8,,2,,,,,,
2,Arce,1,Padcaya,1892,Rumy Cancha,5,U.E. Rumy Cancha,6008207,1,4,,,69,40,,,34,,1,,,,,,
2,Arce,1,Padcaya,1894,La Merced,6,U.E. La Merced,6008217,1,14,,,57,90,,,11,,7,,,,,,
2,Arce,1,Padcaya,1894,La Merced,6,U.E. La Merced,6008227,2,1,,,16,46,,,10,,7,,,,,,
2,Arce,1,Padcaya,1895,Río Negro,7,U.E. Rio Negro,6008237,1,3,,,71,64,,,32,,12,,,,,,
2,Arce,1,Padcaya,1895,Río Negro,7,U.E. Rio Negro,6008247,2,0,,,71,39,,,24,,13,,,,,,
2,Arce,1,Padcaya,1896,La Mamora,8,U.E. Oscar Hiza Bastias,6008257,1,1,,,59,81,,,40,,8,,,,,,
2,Arce,1,Padcaya,1896,La Mamora,8,U.E. Oscar Hiza Bastias,6008267,2,4,,,40,81,,,67,,4,,,,,,
2,Arce,1,Padcaya,1896,La Mamora,8,U.E. Oscar Hiza Bastias,6008277,3,1,,,12,13,,,9,,1,,,,,,
2,Arce,1,Padcaya,1899,Emborozú,10,U.E. Anzelmo Ontiveros,6008307,1,18,,,75,59,,,44,,2,,,,,,
2,Arce,1,Padcaya,1899,Emborozú,10,U.E. Anzelmo Ontiveros,6008317,2,8,,,51,38,,,61,,1,,,,,,
2,Arce,1,Padcaya,1900,El Limal,11,U.E. Limal,6008327,1,6,,,60,13,,,21,,0,,,,,,
2,Arce,1,Padcaya,1901,Salado,12,U.E. Juan Pablo II,6008337,1,21,,,63,22,,,8,,2,,,,,,
2,Arce,1,Padcaya,1902,San Telmo,13,Núcleo San Telmo Primero De Mayo,6008347,1,33,,,59,46,,,34,,10,,,,,,
2,Arce,1,Padcaya,1902,San Telmo,13,Núcleo San Telmo Primero De Mayo,6008357,2,6,,,28,29,,,29,,9,,,,,,
2,Arce,1,Padcaya,1903,Trementinal,14,Nucleo 9 de Octubre,6008367,1,64,,,53,39,,,9,,6,,,,,,
2,Arce,1,Padcaya,1903,Trementinal,14,Nucleo 9 de Octubre,6008377,2,16,,,16,5,,,1,,0,,,,,,
2,Arce,1,Padcaya,1904,Mecoya (Zona Centro),15,U.E. San Antonio de Macoya,6008387,1,5,,,25,78,,,62,,6,,,,,,
2,Arce,1,Padcaya,1904,Mecoya (Zona Centro),15,U.E. San Antonio de Macoya,6008397,2,0,,,6,14,,,11,,4,,,,,,
2,Arce,1,Padcaya,1906,San Francisco,16,U.E. San Francisco (Arce),6008407,1,4,,,40,32,,,29,,6,,,,,,
2,Arce,1,Padcaya,1907,El Carmen,17,U.E. El Carmen,6008417,1,6,,,10,77,,,14,,6,,,,,,
2,Arce,1,Padcaya,1908,Rejara,18,U.E. Simon Bolivar de Rejara,6008427,1,13,,,56,65,,,23,,5,,,,,,
2,Arce,1,Padcaya,1908,Rejara,18,U.E. Simon Bolivar de Rejara,6008437,2,6,,,42,23,,,12,,2,,,,,,
2,Arce,1,Padcaya,1909,Camacho,19,U.E. Camacho,6008447,1,2,,,59,65,,,55,,8,,,,,,
2,Arce,1,Padcaya,1909,Camacho,19,U.E. Camacho,6008457,2,5,,,56,59,,,39,,23,,,,,,
2,Arce,1,Padcaya,1909,Camacho,19,U.E. Camacho,6008467,3,3,,,4,7,,,1,,0,,,,,,
2,Arce,1,Padcaya,1910,Queñahuayco,20,Esc. Seccional Queñahuayco,6008477,1,8,,,62,64,,,47,,9,,,,,,
2,Arce,1,Padcaya,1910,Queñahuayco,20,Esc. Seccional Queñahuayco,6008487,2,4,,,28,22,,,18,,2,,,,,,
2,Arce,1,Padcaya,1911,Cañas,21,U.E. Blanca Navajas,6008497,1,10,,,64,82,,,40,,8,,,,,,
2,Arce,1,Padcaya,1911,Cañas,21,U.E. Blanca Navajas,6008507,2,16,,,65,71,,,49,,6,,,,,,
2,Arce,1,Padcaya,1911,Cañas,21,U.E. Blanca Navajas,6008517,3,1,,,14,18,,,7,,3,,,,,,
2,Arce,1,Padcaya,1912,Canchas Mayu,22,U.E. Canchas Mayu,6008527,1,13,,,51,43,,,53,,6,,,,,,
2,Arce,1,Padcaya,1912,Canchas Mayu,22,U.E. Canchas Mayu,6008537,2,3,,,4,1,,,14,,0,,,,,,
2,Arce,1,Padcaya,1913,Tacuara Arriba,23,Esc. Tacuara Simon Bolivar,6008547,1,10,,,41,66,,,20,,6,,,,,,
2,Arce,1,Padcaya,1914,Chaguaya,24,U.E. Virgen De Chaguaya,6008557,1,4,,,57,58,,,76,,3,,,,,,
2,Arce,1,Padcaya,1914,Chaguaya,24,U.E. Virgen De Chaguaya,6008567,2,3,,,32,24,,,37,,3,,,,,,
2,Arce,1,Padcaya,1915,Rosillas,25,U.E. Rosillas II,6008577,1,2,,,69,59,,,57,,4,,,,,,
2,Arce,1,Padcaya,1915,Rosillas,25,U.E. Rosillas II,6008587,2,6,,,57,63,,,61,,6,,,,,,
2,Arce,1,Padcaya,1915,Rosillas,25,U.E. Rosillas II,6008597,3,0,,,41,30,,,19,,7,,,,,,
2,Arce,1,Padcaya,2928,Pampa Grande,9,U.E. Pampa Grande,6008287,1,5,,,56,46,,,35,,14,,,,,,
2,Arce,1,Padcaya,2928,Pampa Grande,9,U.E. Pampa Grande,6008297,2,3,,,39,49,,,25,,6,,,,,,
2,Arce,1,Padcaya,3046,Marañuelo,27,U.E. San Jose de Marañuelo,6008607,1,3,,,54,48,,,52,,3,,,,,,
2,Arce,1,Padcaya,3197,Naranjo Agrio,3,U.E. Naranjo Agrio,6008167,1,34,,,22,30,,,17,,1,,,,,,
2,Arce,1,Padcaya,3287,Valle Dorado,1,U.E. 2 de Agosto,6008057,1,65,,,34,25,,,21,,4,,,,,,
2,Arce,1,Padcaya,3287,Valle Dorado,1,U.E. 2 de Agosto,6008067,2,20,,,15,11,,,5,,1,,,,,,
2,Arce,1,Padcaya,3289,La Huerta,1,U.E. La Huerta,6008077,1,32,,,111,24,,,22,,2,,,,,,
2,Arce,1,Padcaya,3289,La Huerta,1,U.E. La Huerta,6008087,2,5,,,29,17,,,5,,0,,,,,,
2,Arce,1,Padcaya,3333,Quebrada de Cañas,1,U.E. Quebrada De Cañas,6008097,1,5,,,38,62,,,13,,4,,,,,,
2,Arce,1,Padcaya,3334,Salado Conchas,1,U.E. Salado Conchas,6008107,1,5,,,105,8,,,12,,1,,,,,,
2,Arce,1,Padcaya,3752,Abra de San Miguel,1,U.E. Abra de San Miguel,6008117,1,3,,,58,88,,,41,,2,,,,,,
2,Arce,1,Padcaya,3752,Abra de San Miguel,1,U.E. Abra de San Miguel,6008127,2,1,,,7,16,,,12,,0,,,,,,
2,Arce,1,Padcaya,4210,San José,25708,U.E. San José,6008617,1,7,,,34,40,,,45,,12,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008747,1,32,8,16,11,57,6,6,43,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008757,2,25,4,25,19,54,9,2,41,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008767,3,24,4,26,10,58,10,3,55,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008777,4,44,7,6,9,65,11,3,30,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008787,5,40,5,16,15,49,4,3,40,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008797,6,27,3,17,12,59,6,10,47,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008807,7,24,7,13,7,55,5,5,50,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008817,8,24,7,6,12,58,8,11,41,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008827,9,25,7,11,22,56,15,3,46,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008837,10,43,1,10,21,44,12,1,40,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008847,11,28,5,15,24,49,11,3,51,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008857,12,27,2,22,20,58,7,2,41,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008867,13,34,5,21,17,37,7,1,42,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008877,14,26,7,22,12,77,5,2,31,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008887,15,8,2,5,7,21,0,3,17,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008897,1,47,3,17,10,51,9,3,38,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008907,2,36,5,12,16,43,21,5,42,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008917,3,38,6,11,16,46,7,0,44,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008927,4,36,7,13,16,60,9,4,38,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008937,5,44,6,20,14,47,14,1,35,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008947,6,41,3,20,4,60,17,4,24,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008957,7,43,6,11,18,51,12,0,38,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008967,8,39,6,14,11,47,16,3,34,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008977,9,34,1,19,17,45,8,3,38,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008987,10,33,3,17,16,49,7,2,39,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008997,11,5,2,1,1,15,3,1,9,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009007,1,24,6,17,18,52,14,5,48,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009017,2,35,1,26,15,52,18,2,41,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009027,3,24,2,25,11,45,13,3,63,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009037,4,38,5,21,14,35,13,1,53,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009047,5,33,4,31,12,45,13,6,45,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009057,6,27,3,25,12,43,6,7,49,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009067,7,37,1,16,7,47,10,7,41,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009077,8,37,2,20,18,44,20,5,49,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009087,9,33,2,20,13,53,18,4,49,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009097,10,39,3,20,17,44,17,4,38,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009107,11,23,2,20,21,59,14,1,43,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009117,12,30,0,21,13,58,12,10,46,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009127,13,34,3,18,23,47,9,5,44,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009137,14,41,3,23,15,42,16,2,51,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009147,15,6,0,8,6,18,4,0,19,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009157,1,34,3,29,20,39,20,2,27,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009167,2,25,9,27,20,38,12,3,44,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009177,3,30,5,15,16,53,17,3,51,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009187,4,42,3,29,15,40,17,4,34,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009197,5,34,4,32,20,44,26,3,29,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009207,6,28,0,29,12,44,18,8,44,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009217,7,35,6,25,14,32,21,6,40,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009227,8,35,3,26,9,35,35,4,32,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009237,9,39,2,21,19,38,19,4,53,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009247,10,37,4,27,21,36,19,4,44,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009257,11,31,2,21,17,47,16,4,44,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009267,12,43,2,19,23,42,21,4,42,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009277,13,40,3,26,19,42,17,4,35,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009287,1,39,3,18,15,42,11,3,35,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009297,2,34,2,31,12,45,11,6,39,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009307,3,38,4,22,17,46,21,4,33,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009317,4,25,4,30,13,34,19,13,36,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009327,5,38,3,21,10,48,8,8,46,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009337,6,31,3,23,13,39,22,4,49,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009347,7,38,3,29,19,37,17,1,25,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009357,8,44,4,16,16,35,9,1,38,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009367,9,28,1,22,19,56,9,4,38,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009377,10,30,4,22,12,41,15,8,38,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009387,11,11,2,8,6,16,11,1,8,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009397,1,27,3,18,25,50,7,2,47,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009407,2,31,3,17,17,52,9,8,48,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009417,3,37,4,11,22,57,5,3,39,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009427,4,31,5,8,15,58,8,7,51,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009437,5,30,1,11,17,51,11,6,48,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009447,6,31,3,24,18,49,9,7,45,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009457,7,16,2,16,19,44,8,5,69,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009467,8,31,4,13,17,56,6,7,45,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009477,9,33,5,15,19,49,15,4,41,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009487,10,28,4,14,18,51,9,4,54,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009497,11,22,1,14,14,57,6,3,52,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009507,12,29,6,19,17,55,12,4,34,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009517,13,43,2,18,30,52,10,4,31,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009527,14,24,4,20,27,58,12,7,34,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009537,15,31,6,14,12,55,6,4,55,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009547,16,20,2,9,14,35,4,2,38,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009557,1,28,4,20,17,48,13,5,33,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009567,2,40,3,15,16,46,13,5,44,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009577,3,48,1,15,13,39,22,1,39,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009587,4,44,2,25,16,37,12,7,29,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009597,5,41,1,20,20,43,15,4,35,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009607,6,36,7,10,28,36,16,4,39,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009617,7,30,3,18,14,57,19,3,30,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009627,8,32,6,19,15,45,13,3,36,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009637,9,51,2,17,16,38,11,3,30,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009647,10,49,6,19,11,38,20,3,38,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,16,U.E. Antonio Jose De Sucre,6009657,1,38,3,17,21,32,23,5,44,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,16,U.E. Antonio Jose De Sucre,6009667,2,33,6,13,21,50,17,4,37,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,16,U.E. Antonio Jose De Sucre,6009677,3,29,1,16,22,47,13,4,43,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,16,U.E. Antonio Jose De Sucre,6009687,4,33,11,19,13,41,12,5,38,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,16,U.E. Antonio Jose De Sucre,6009697,5,34,7,12,10,43,13,4,52,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,16,U.E. Antonio Jose De Sucre,6009707,6,37,1,19,17,43,15,6,36,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,16,U.E. Antonio Jose De Sucre,6009717,7,36,4,18,21,51,8,1,32,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,16,U.E. Antonio Jose De Sucre,6009727,8,12,0,5,8,11,8,1,23,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,17,(Cárcel) Carceleta Bermejo,6009737,1,8,1,2,4,11,2,0,8,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,25354,U.E. La Esperanza,6009747,1,45,7,8,6,55,5,3,43,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,25354,U.E. La Esperanza,6009757,2,38,4,9,17,58,4,4,47,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,25354,U.E. La Esperanza,6009767,3,32,2,15,14,70,1,4,42,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,25354,U.E. La Esperanza,6009777,4,22,2,14,14,48,10,1,23,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,25547,U.E. Bolivia,6009787,1,36,5,9,15,31,22,7,33,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,25547,U.E. Bolivia,6009797,2,33,4,13,18,37,11,2,32,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,25547,U.E. Bolivia,6009807,3,35,4,12,16,36,11,3,27,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,25547,U.E. Bolivia,6009817,4,39,3,11,11,35,12,5,29,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,25547,U.E. Bolivia,6009827,5,38,3,11,15,35,16,1,27,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,25547,U.E. Bolivia,6009837,6,21,5,8,9,19,9,4,12,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,32458,Centro de Capacitación Productiva,6009847,1,35,4,26,8,55,9,5,60,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,32458,Centro de Capacitación Productiva,6009857,2,7,0,7,1,14,3,0,20,,,,,,,,
2,Arce,2,Bermejo,1918,Candado Grande,3,U.E. Moto Mendez,6008627,1,22,3,8,12,65,11,2,39,,,,,,,,
2,Arce,2,Bermejo,1918,Candado Grande,3,U.E. Moto Mendez,6008637,2,13,4,6,5,28,2,1,10,,,,,,,,
2,Arce,2,Bermejo,1919,Flor de Oro,4,U.E. Flor De Oro,6008667,1,25,3,14,6,77,3,2,8,,,,,,,,
2,Arce,2,Bermejo,1920,Arrozales,5,U.E. Arrozales,6008677,1,38,1,12,24,86,7,1,20,,,,,,,,
2,Arce,2,Bermejo,1921,Barredero,6,U.E. Barredero,6008687,1,23,7,12,23,68,2,0,14,,,,,,,,
2,Arce,2,Bermejo,1921,Barredero,6,U.E. Barredero,6008697,2,9,0,3,11,42,1,3,13,,,,,,,,
2,Arce,2,Bermejo,1922,Comunidad José Maria Linares,7,U.E. Colonia Linares,6008707,1,26,1,19,21,83,4,1,18,,,,,,,,
2,Arce,2,Bermejo,1922,Comunidad José Maria Linares,7,U.E. Colonia Linares,6008717,2,15,2,8,23,88,4,5,16,,,,,,,,
2,Arce,2,Bermejo,1922,Comunidad José Maria Linares,7,U.E. Colonia Linares,6008727,3,25,5,12,25,80,4,2,9,,,,,,,,
2,Arce,2,Bermejo,1923,Porcelana,8,U.E. Porcelana,6008737,1,27,0,2,16,68,4,2,17,,,,,,,,
2,Arce,2,Bermejo,3168,Campo Grande,3,U.E. Campo Grande (Arce),6008647,1,30,4,12,14,49,5,1,41,,,,,,,,
2,Arce,2,Bermejo,3168,Campo Grande,3,U.E. Campo Grande (Arce),6008657,2,38,4,7,15,51,6,6,27,,,,,,,,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,1,U.E. 27 de Mayo,6012517,1,5,3,11,5,,3,0,18,19,3,4,8,2,32,,0
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,1,U.E. 27 de Mayo,6012527,2,2,2,9,7,,5,0,16,37,2,3,2,1,37,,2
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,1,U.E. 27 de Mayo,6012537,3,5,2,21,2,,5,1,16,30,4,2,11,1,39,,0
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,1,U.E. 27 de Mayo,6012547,4,6,1,18,2,,1,5,30,30,2,5,13,1,28,,0
