CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,SOMOS,JACHAJAKISASOLFESORC,AORA,PATRIA-ORURO,A-UPP,NGP,LIBRE,PDC,UN,APB-SUMATE,P.P.,FRI
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001181,3,5,15,29,2,13,6,14,47,,6,16,,
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001191,4,6,10,35,1,22,5,12,42,,9,7,,
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001201,5,4,16,33,2,25,8,4,43,,6,16,,
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001211,6,10,10,23,6,15,8,6,42,,8,6,,
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001221,7,0,2,7,0,7,1,0,13,,5,0,,
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005211,1,11,21,41,6,11,5,21,24,,4,9,,
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005221,2,9,12,31,14,6,7,21,27,,4,8,,
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005231,3,7,11,41,7,11,7,20,28,,3,16,,
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005241,4,6,11,40,4,10,9,15,13,,4,9,,
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005251,5,4,15,29,10,9,7,22,15,,4,7,,
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005261,6,7,17,39,11,12,7,15,20,,4,12,,
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005271,7,2,13,41,13,14,12,14,24,,2,10,,
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005281,8,6,16,35,13,11,15,9,19,,6,10,,
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005291,9,10,15,26,9,6,8,16,24,,5,7,,
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005301,10,4,12,13,5,10,3,14,13,,2,3,,
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003051,1,10,22,38,6,15,5,23,23,,6,7,,
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003061,2,6,14,32,6,17,13,6,22,,6,11,,
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003071,3,6,16,29,10,9,8,13,21,,4,6,,
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003081,4,7,15,47,14,9,6,7,31,,5,4,,
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003091,5,8,15,27,3,25,10,15,30,,4,6,,
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003101,6,4,19,32,10,11,12,16,18,,3,10,,
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003111,7,3,20,35,8,10,6,13,29,,4,6,,
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003121,8,6,19,35,4,15,5,9,37,,5,9,,
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003131,9,1,6,12,0,3,2,2,10,,0,3,,
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006821,1,2,17,24,7,8,8,19,20,,3,6,,
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006831,2,6,22,27,9,9,9,24,12,,4,4,,
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006841,3,4,21,29,13,17,10,17,20,,5,6,,
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006851,4,7,14,34,11,13,14,12,18,,6,9,,
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006861,5,8,12,30,12,11,10,14,22,,1,11,,
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006871,6,5,15,32,3,16,6,15,22,,5,8,,
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006881,7,5,18,24,7,5,9,17,11,,4,5,,
1,Cercado,1,Oruro,2059,Oruro,32180,U. E. Abya Yala,4003961,1,1,11,51,13,6,5,8,13,,5,8,,
1,Cercado,1,Oruro,2059,Oruro,32180,U. E. Abya Yala,4003971,2,8,14,48,5,5,5,12,12,,6,9,,
1,Cercado,1,Oruro,2059,Oruro,32180,U. E. Abya Yala,4003981,3,1,2,13,1,0,2,1,2,,0,2,,
1,Cercado,1,Oruro,2059,Oruro,32187,U.E. Emilio Vasquez,4006791,1,7,13,54,18,1,14,10,11,,3,6,,
1,Cercado,1,Oruro,2059,Oruro,32187,U.E. Emilio Vasquez,4006801,2,5,9,30,22,5,15,13,4,,2,3,,
1,Cercado,1,Oruro,2059,Oruro,32187,U.E. Emilio Vasquez,4006811,3,2,10,26,10,3,13,9,4,,3,2,,
1,Cercado,1,Oruro,2059,Oruro,32311,U.E. Fred Nuñez Gonzales,4008671,1,6,10,30,11,1,10,7,6,,3,1,,
1,Cercado,1,Oruro,2059,Oruro,32311,U.E. Fred Nuñez Gonzales,4008681,2,3,13,37,13,8,8,4,10,,1,4,,
1,Cercado,1,Oruro,2059,Oruro,32311,U.E. Fred Nuñez Gonzales,4008691,3,3,3,29,8,0,3,6,1,,3,5,,
1,Cercado,1,Oruro,2059,Oruro,32363,U. E. Vichuloma,4009451,1,4,13,49,2,6,7,6,6,,0,6,,
1,Cercado,1,Oruro,2059,Oruro,32363,U. E. Vichuloma,4009461,2,4,13,64,4,3,11,11,6,,2,0,,
1,Cercado,1,Oruro,2059,Oruro,32364,U.E. Fidel Alejandro Castro Ruz,4003561,1,9,22,29,19,12,6,6,21,,1,6,,
1,Cercado,1,Oruro,2059,Oruro,32364,U.E. Fidel Alejandro Castro Ruz,4003571,2,9,24,30,12,10,5,20,22,,3,5,,
1,Cercado,1,Oruro,2059,Oruro,32364,U.E. Fidel Alejandro Castro Ruz,4003581,3,1,22,42,8,11,10,10,12,,7,6,,
1,Cercado,1,Oruro,2059,Oruro,32364,U.E. Fidel Alejandro Castro Ruz,4003591,4,5,15,27,9,5,12,12,14,,4,8,,
1,Cercado,1,Oruro,2059,Oruro,32366,U.E. Carlos Villegas Quiroga,4003541,1,2,11,19,68,3,6,9,13,,0,4,,
1,Cercado,1,Oruro,2059,Oruro,32366,U.E. Carlos Villegas Quiroga,4003551,2,0,5,6,10,2,1,3,2,,0,3,,
1,Cercado,1,Oruro,2059,Oruro,32407,U.E. Rodolfo Soria Galvarro,4001791,1,5,14,36,7,18,8,4,30,,4,12,,
1,Cercado,1,Oruro,2059,Oruro,32407,U.E. Rodolfo Soria Galvarro,4001801,2,3,22,37,8,10,6,10,36,,11,5,,
1,Cercado,1,Oruro,2059,Oruro,32407,U.E. Rodolfo Soria Galvarro,4001811,3,5,16,29,7,12,3,8,47,,11,7,,
1,Cercado,1,Oruro,2059,Oruro,32407,U.E. Rodolfo Soria Galvarro,4001821,4,4,1,8,3,1,2,1,13,,4,1,,
1,Cercado,1,Oruro,2059,Oruro,32408,U.E. Juan Pablo Secundaria,4010461,1,7,27,30,18,7,11,16,23,,5,9,,
1,Cercado,1,Oruro,2059,Oruro,32408,U.E. Juan Pablo Secundaria,4010471,2,1,3,8,2,1,1,6,4,,0,0,,
1,Cercado,1,Oruro,2059,Oruro,32409,U.E. 27 de Julio Huanuni,4003711,1,5,26,33,8,29,8,13,14,,5,10,,
1,Cercado,1,Oruro,2059,Oruro,32409,U.E. 27 de Julio Huanuni,4003721,2,7,20,25,6,27,3,14,13,,4,13,,
1,Cercado,1,Oruro,2059,Oruro,32493,U. E. Ernesto Guevara de la Serna,4009471,1,1,5,88,7,1,2,3,2,,0,2,,
1,Cercado,1,Oruro,2059,Oruro,32493,U. E. Ernesto Guevara de la Serna,4009481,2,5,6,79,6,0,6,3,2,,3,2,,
1,Cercado,1,Oruro,2059,Oruro,32494,U. E. Adolfo Ballivian 1,4005441,1,2,13,23,5,12,7,12,14,,8,9,,
1,Cercado,1,Oruro,2059,Oruro,32495,U. E. Apoyo Educativo Oruro,4006891,1,2,4,9,1,3,0,2,2,,0,3,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010731,1,7,11,32,13,8,6,35,8,,1,2,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010741,2,4,12,28,8,14,7,24,8,,2,1,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010751,3,9,11,25,8,16,9,23,5,,3,5,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010761,4,5,4,34,7,10,6,25,6,,1,2,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010771,5,8,4,54,8,8,6,23,4,,3,1,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010781,6,5,9,39,12,21,9,21,9,,5,4,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010791,7,4,8,33,9,15,9,24,3,,3,3,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010801,8,4,4,55,9,6,6,20,6,,0,1,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010811,9,6,5,34,8,15,6,15,14,,2,2,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010821,10,4,5,43,4,20,4,27,3,,3,6,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010831,11,6,2,40,10,13,4,21,6,,1,1,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010841,12,3,5,50,8,12,10,22,6,,3,3,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010851,13,7,10,40,18,11,4,21,6,,1,6,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010861,14,12,9,41,14,7,7,16,2,,2,0,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010871,15,4,4,40,11,13,7,14,4,,6,1,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010881,16,5,3,48,6,6,3,20,5,,3,7,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010891,17,4,2,39,13,5,7,16,6,,3,2,,
1,Cercado,2,Caracollo,2060,Caracollo,4,U.E. Simon Bolivar Primario,4010901,1,8,8,49,13,16,4,16,5,,1,3,,
1,Cercado,2,Caracollo,2060,Caracollo,4,U.E. Simon Bolivar Primario,4010911,2,5,9,31,17,18,4,18,4,,1,5,,
1,Cercado,2,Caracollo,2060,Caracollo,4,U.E. Simon Bolivar Primario,4010921,3,5,8,32,11,20,2,17,9,,1,2,,
1,Cercado,2,Caracollo,2060,Caracollo,4,U.E. Simon Bolivar Primario,4010931,4,4,11,31,11,19,7,25,14,,2,0,,
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4010941,1,12,9,35,4,8,4,25,10,,3,7,,
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4010951,2,11,14,33,11,10,10,21,10,,2,8,,
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4010961,3,11,9,48,14,6,7,20,10,,1,6,,
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4010971,4,11,4,34,11,8,5,24,18,,3,7,,
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4010981,5,7,12,41,14,6,7,16,13,,2,2,,
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4010991,6,14,6,31,13,6,8,19,7,,4,7,,
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4011001,7,7,12,38,10,11,6,27,13,,2,7,,
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4011011,8,18,11,41,9,8,6,30,6,,2,6,,
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4011021,9,10,5,54,8,3,5,18,14,,1,1,,
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4011031,10,7,6,28,5,2,3,16,13,,0,6,,
1,Cercado,2,Caracollo,2060,Caracollo,32406,Escuela Superior de Formación de Maestros Caracollo,4011191,1,13,8,39,13,15,7,23,11,,3,4,,
1,Cercado,2,Caracollo,2061,Villa Santa Fé,2,Esc. Arca de Noe,4010571,1,16,5,30,16,5,5,25,1,,3,3,,
1,Cercado,2,Caracollo,2062,Ventilla Pongo,2,U.E. Max Fernandez,4010581,1,13,6,38,21,2,12,12,5,,4,0,,
1,Cercado,2,Caracollo,2062,Ventilla Pongo,2,U.E. Max Fernandez,4010591,2,8,4,36,19,8,9,12,4,,0,2,,
1,Cercado,2,Caracollo,2064,Janco Ñuño,2,Esc. Elizardo Perez,4010601,1,10,3,27,19,4,4,7,5,,3,1,,
1,Cercado,2,Caracollo,2064,Janco Ñuño,2,Esc. Elizardo Perez,4010611,2,4,1,10,7,3,4,6,3,,1,0,,
1,Cercado,2,Caracollo,2065,La Joya,25564,Casa Productiva,4011061,1,14,12,52,16,5,10,4,9,,1,3,,
1,Cercado,2,Caracollo,2065,La Joya,25564,Casa Productiva,4011071,2,10,12,64,15,12,5,4,8,,4,2,,
1,Cercado,2,Caracollo,2065,La Joya,25564,Casa Productiva,4011081,3,11,13,52,16,10,8,3,7,,1,2,,
1,Cercado,2,Caracollo,2065,La Joya,25564,Casa Productiva,4011091,4,18,12,59,9,10,7,3,16,,3,2,,
1,Cercado,2,Caracollo,2065,La Joya,25564,Casa Productiva,4011101,5,13,8,39,9,9,4,4,11,,3,4,,
1,Cercado,2,Caracollo,2069,Vilacara,2,Esc. Gualberto Villarroel,4010621,1,6,5,49,16,13,10,5,7,,1,0,,
1,Cercado,2,Caracollo,2071,Sillota Vito,2,U.E. Ayacucho,4010631,1,12,6,45,17,6,20,4,15,,6,4,,
1,Cercado,2,Caracollo,2071,Sillota Vito,2,U.E. Ayacucho,4010641,2,6,1,8,3,1,4,0,0,,1,0,,
1,Cercado,2,Caracollo,2072,Sillota Belén,2,U.E. Otto Saucedo Rivera,4010651,1,12,1,16,28,12,19,0,6,,1,2,,
1,Cercado,2,Caracollo,2077,Lajma,2,U.E. Florencio Alvarado,4010661,1,5,7,48,13,26,10,9,6,,1,1,,
1,Cercado,2,Caracollo,2083,Kemalla,2,U.E. Alemania,4010671,1,30,4,37,11,1,13,3,3,,0,1,,
1,Cercado,2,Caracollo,2083,Kemalla,2,U.E. Alemania,4010681,2,49,8,31,14,3,15,8,3,,0,1,,
1,Cercado,2,Caracollo,2806,Marka Nueva Llallagua,25619,Col.Nal. Simón Bolivar,4011111,1,24,11,51,19,10,9,8,6,,4,2,,
1,Cercado,2,Caracollo,2807,Soledad,32181,Corregimiento de Soledad,4011161,1,10,4,9,8,0,2,0,0,,0,2,,
1,Cercado,2,Caracollo,2808,Central Huntuta,2,U.E. Sebastian Pagador,4010691,1,9,4,36,15,2,6,12,6,,0,1,,
1,Cercado,2,Caracollo,2808,Central Huntuta,2,U.E. Sebastian Pagador,4010701,2,4,0,24,7,2,5,9,1,,1,0,,
1,Cercado,2,Caracollo,2915,Cruce Ocotavi,161,U.E. Franz Tamayo,4011041,1,6,5,26,46,8,15,7,1,,1,3,,
1,Cercado,2,Caracollo,2915,Cruce Ocotavi,161,U.E. Franz Tamayo,4011051,2,3,0,13,24,3,14,11,1,,0,0,,
1,Cercado,2,Caracollo,3219,Central Horenco,2,U.E. Tupac Amaru,4010711,1,2,10,69,28,5,4,5,5,,1,1,,
1,Cercado,2,Caracollo,3219,Central Horenco,2,U.E. Tupac Amaru,4010721,2,0,2,14,7,1,1,1,0,,0,0,,
1,Cercado,2,Caracollo,3483,Central Vila Vila  A,1,Casa Comunal,4010481,1,10,5,38,22,2,19,4,1,,0,0,,
1,Cercado,2,Caracollo,3483,Central Vila Vila  A,1,Casa Comunal,4010491,2,2,0,28,20,1,6,5,2,,0,2,,
1,Cercado,2,Caracollo,3484,Central Cañohuma,1,Esc. Rene Bernal Escalante,4010501,1,2,3,39,8,5,18,19,1,,1,2,,
1,Cercado,2,Caracollo,3484,Central Cañohuma,1,Esc. Rene Bernal Escalante,4010511,2,1,1,19,2,3,6,10,1,,1,0,,
1,Cercado,2,Caracollo,3485,Concha Marca,1,Esc. Tupac Katari,4010521,1,1,0,18,1,0,5,0,0,,0,0,,
1,Cercado,2,Caracollo,3486,San Antonio de Angulo,1,Esc. Casimiro Olañeta,4010531,1,11,3,38,10,3,10,2,3,,0,2,,
1,Cercado,2,Caracollo,3644,San Antonio Cruzani,1,U. E. Victor Paz Estensoro,4010541,1,16,6,38,8,5,4,1,5,,3,0,,
1,Cercado,2,Caracollo,3645,Ancotanga,32090,Corregimiento de Ancotanga,4011151,1,7,8,41,13,4,10,7,3,,1,4,,
1,Cercado,2,Caracollo,3702,Quimsachata,1,U. E. Adela Zamudio B,4010551,1,9,1,13,9,0,3,2,2,,0,1,,
1,Cercado,2,Caracollo,3735,Burguillos,1,U.Esc. Marcelo Quiroga Santa Cruz,4010561,1,69,6,37,18,1,7,3,9,,0,1,,
1,Cercado,2,Caracollo,4434,Chillcani,26329,Casa Comunal,4011121,1,9,1,5,4,2,1,5,3,,1,0,,
1,Cercado,2,Caracollo,4435,Caihuasi,26330,Casa Comunal,4011131,1,4,0,7,19,0,3,16,2,,0,3,,
1,Cercado,2,Caracollo,4436,Jancuhuyo,26331,Casa Comunal,4011141,1,4,8,33,27,1,5,8,4,,1,2,,
1,Cercado,2,Caracollo,4625,Pasto Grande,32405,U.E. 24 de Julio,4011171,1,6,7,51,23,2,16,22,8,,1,2,,
1,Cercado,2,Caracollo,4625,Pasto Grande,32405,U.E. 24 de Julio,4011181,2,1,6,11,4,0,11,2,1,,1,0,,
1,Cercado,2,Caracollo,4669,Comunidad Huerta Pampa,32509,U. E. Ladislao Cabrera,4011201,1,6,3,56,8,2,2,2,2,,1,0,,
1,Cercado,3,El Choro,2078,El Choro,144,Esc. Sebastian  Pagador,4011211,1,49,0,56,5,3,7,12,5,,0,2,,
1,Cercado,3,El Choro,2078,El Choro,144,Esc. Sebastian  Pagador,4011221,2,24,2,49,10,8,13,10,3,,0,1,,
1,Cercado,3,El Choro,2078,El Choro,144,Esc. Sebastian  Pagador,4011231,3,20,3,37,4,3,5,11,5,,0,4,,
1,Cercado,3,El Choro,2079,Crucero Belén,25621,U.E. Crucero Belén,4011301,1,6,3,19,11,17,10,34,2,,1,3,,
1,Cercado,3,El Choro,2079,Crucero Belén,25621,U.E. Crucero Belén,4011311,2,4,1,11,6,10,4,11,0,,0,0,,
1,Cercado,3,El Choro,2080,San Pedro de Challacollo,146,Esc. Jose Ballivian,4011241,1,9,2,39,64,6,23,11,6,,1,4,,
1,Cercado,3,El Choro,2080,San Pedro de Challacollo,146,Esc. Jose Ballivian,4011251,2,8,2,18,51,4,10,15,3,,2,2,,
1,Cercado,3,El Choro,2080,San Pedro de Challacollo,146,Esc. Jose Ballivian,4011261,3,3,1,11,26,1,7,5,2,,2,2,,
1,Cercado,3,El Choro,2081,San Felipe de Chaytavi,147,U. E. San Felipe de Chaitavi,4011271,1,4,2,68,5,9,4,19,2,,1,3,,
1,Cercado,3,El Choro,2082,Rancho Grande,148,U.E. Rancho Grande,4011281,1,4,3,46,17,1,25,32,3,,0,2,,
1,Cercado,3,El Choro,2082,Rancho Grande,148,U.E. Rancho Grande,4011291,2,1,1,6,5,1,9,1,2,,0,0,,
1,Cercado,4,Paria,2066,Sepulturas,25618,U.E. Teniente Jose Rosendo Bullain Renjel,4011711,1,3,3,33,21,6,38,18,5,,5,0,,
1,Cercado,4,Paria,2066,Sepulturas,25618,U.E. Teniente Jose Rosendo Bullain Renjel,4011721,2,2,3,22,38,4,31,23,8,,1,3,,
1,Cercado,4,Paria,2066,Sepulturas,25618,U.E. Teniente Jose Rosendo Bullain Renjel,4011731,3,2,4,25,39,3,20,19,9,,2,3,,
1,Cercado,4,Paria,2066,Sepulturas,25618,U.E. Teniente Jose Rosendo Bullain Renjel,4011741,4,6,3,38,25,4,32,18,3,,2,5,,
1,Cercado,4,Paria,2066,Sepulturas,25618,U.E. Teniente Jose Rosendo Bullain Renjel,4011751,5,4,3,17,11,2,15,11,2,,0,0,,
1,Cercado,4,Paria,2067,Paria,149,Esc. Central Paria,4011481,1,5,12,35,22,4,36,9,6,,2,1,,
1,Cercado,4,Paria,2067,Paria,149,Esc. Central Paria,4011491,2,11,8,39,15,10,51,2,4,,1,2,,
1,Cercado,4,Paria,2067,Paria,149,Esc. Central Paria,4011501,3,3,5,20,6,15,19,2,1,,2,0,,
1,Cercado,4,Paria,2068,Guardaña,151,Col. Eduardo Avaroa,4011531,1,2,2,23,32,2,64,8,2,,0,0,,
1,Cercado,4,Paria,2068,Guardaña,151,Col. Eduardo Avaroa,4011541,2,1,3,28,28,1,49,18,2,,1,3,,
1,Cercado,4,Paria,2068,Guardaña,151,Col. Eduardo Avaroa,4011551,3,0,1,8,6,0,10,6,2,,0,0,,
1,Cercado,4,Paria,2070,Tolapalca,162,U.E. Mariscal Sucre Tolapalca,4011671,1,2,8,36,42,2,11,5,2,,2,1,,
1,Cercado,4,Paria,2070,Tolapalca,162,U.E. Mariscal Sucre Tolapalca,4011681,2,3,4,26,17,0,6,2,1,,0,0,,
1,Cercado,4,Paria,2073,Huayña Pasto Grande,156,U.E. Huayño Pasto Grande,4011601,1,2,2,22,17,6,78,42,4,,1,2,,
1,Cercado,4,Paria,2073,Huayña Pasto Grande,156,U.E. Huayño Pasto Grande,4011611,2,2,0,15,16,4,89,35,3,,0,2,,
1,Cercado,4,Paria,2073,Huayña Pasto Grande,156,U.E. Huayño Pasto Grande,4011621,3,0,2,0,3,1,9,9,1,,0,1,,
1,Cercado,4,Paria,2074,Lequepalca,159,Esc. Simon Bolivar,4011651,1,1,1,45,98,0,10,0,2,,0,2,,
1,Cercado,4,Paria,2075,Soracachi,147,Col. Nal. Mixto Soracachi,4011421,1,8,8,25,30,4,20,11,5,,3,6,,
1,Cercado,4,Paria,2075,Soracachi,147,Col. Nal. Mixto Soracachi,4011431,2,13,18,26,21,6,26,9,9,,1,2,,
1,Cercado,4,Paria,2075,Soracachi,147,Col. Nal. Mixto Soracachi,4011441,3,10,16,30,23,2,29,4,2,,1,3,,
1,Cercado,4,Paria,2075,Soracachi,147,Col. Nal. Mixto Soracachi,4011451,4,23,25,26,20,3,22,10,2,,1,3,,
1,Cercado,4,Paria,2075,Soracachi,147,Col. Nal. Mixto Soracachi,4011461,5,5,3,10,3,0,9,4,2,,0,0,,
1,Cercado,4,Paria,2076,Iruma,158,Col. Nal. Iruma,4011631,1,6,6,26,19,3,64,2,3,,4,1,,
1,Cercado,4,Paria,2076,Iruma,158,Col. Nal. Iruma,4011641,2,0,3,11,8,0,17,0,2,,2,1,,
1,Cercado,4,Paria,2805,Cachi Cachi,154,Esc. Cachi Cachi,4011561,1,2,6,22,62,1,54,7,3,,2,2,,
1,Cercado,4,Paria,2805,Cachi Cachi,154,Esc. Cachi Cachi,4011571,2,1,4,6,22,1,19,3,3,,1,0,,
1,Cercado,4,Paria,3028,Micayani,160,Esc. Simon Bolivar,4011661,1,3,2,52,11,1,21,1,3,,1,1,,
1,Cercado,4,Paria,3131,San Juan Pampa,150,Esc. Seccional San Juan Pampa,4011511,1,4,7,64,13,1,36,4,3,,4,0,,
1,Cercado,4,Paria,3131,San Juan Pampa,150,Esc. Seccional San Juan Pampa,4011521,2,1,0,28,5,2,19,1,1,,0,1,,
1,Cercado,4,Paria,3132,Banderani,163,Esc. Carlos Beltran Morales,4011691,1,17,14,34,10,3,60,6,4,,3,0,,
1,Cercado,4,Paria,3132,Banderani,163,Esc. Carlos Beltran Morales,4011701,2,1,2,16,13,1,28,4,0,,0,1,,
1,Cercado,4,Paria,3220,Jachuyo,154,Esc. Elizardo Perez,4011581,1,5,1,33,34,2,78,4,3,,0,1,,
1,Cercado,4,Paria,3220,Jachuyo,154,Esc. Elizardo Perez,4011591,2,2,3,5,13,0,29,2,1,,0,0,,
1,Cercado,4,Paria,3221,Jatita,148,U. E. Jatita,4011471,1,2,6,19,72,1,17,4,3,,0,4,,
1,Cercado,4,Paria,3356,Collpa,2,Esc. Litoral,4011401,1,1,3,73,16,1,28,22,1,,1,0,,
1,Cercado,4,Paria,3642,K'asa Huasa,1,U. E. K'Asa Huasa,4011321,1,6,5,17,21,7,56,14,2,,3,4,,
1,Cercado,4,Paria,3642,K'asa Huasa,1,U. E. K'Asa Huasa,4011331,2,0,0,4,4,0,8,5,0,,0,0,,
1,Cercado,4,Paria,3643,Condorchinoca,1,Esc. Seccional Condorchinoca,4011341,1,2,2,49,36,6,21,9,1,,1,0,,
1,Cercado,4,Paria,3643,Condorchinoca,1,Esc. Seccional Condorchinoca,4011351,2,1,0,8,4,2,8,2,0,,0,0,,
1,Cercado,4,Paria,3707,Central Cullcupampa,1,Esc. Multigrado Cullcupampa,4011361,1,5,17,30,19,2,27,11,3,,0,2,,
1,Cercado,4,Paria,3712,Calapata,1,U. E. Calapata,4011371,1,20,9,24,34,4,62,4,2,,0,4,,
1,Cercado,4,Paria,3742,Cruce Cohani,2,U. E. Mcal. Antonio Jose De Sucre,4011411,1,0,2,31,45,2,5,3,1,,1,0,,
1,Cercado,4,Paria,3743,Pisaqueri,1,U. Esc. Simon Bolivar,4011381,1,8,9,35,28,1,42,4,5,,2,1,,
1,Cercado,4,Paria,3743,Pisaqueri,1,U. Esc. Simon Bolivar,4011391,2,6,0,3,2,1,4,0,0,,0,0,,
1,Cercado,4,Paria,4458,Challapampita,26487,U.E. Nacional Mejillones,4011761,1,1,7,37,38,0,14,9,3,,1,1,,
1,Cercado,4,Paria,4458,Challapampita,26487,U.E. Nacional Mejillones,4011771,2,4,4,39,26,3,10,4,3,,0,4,,
1,Cercado,4,Paria,4613,Obrajes,32368,U.E. Obrajes,4011781,1,1,0,14,4,13,5,13,1,,0,0,,
1,Cercado,4,Paria,4664,Comunidad Amachuma Catuyo,32510,U. E. Amachuma Catuyo,4011791,1,6,2,19,35,3,31,4,4,,1,1,,
2,Abaroa,1,Challapata,2084,Challapata,1,U. E. Republica Argentina,4011801,1,10,17,27,12,22,17,,,,,,,
2,Abaroa,1,Challapata,2084,Challapata,1,U. E. Republica Argentina,4011811,2,14,11,19,15,26,19,,,,,,,
2,Abaroa,1,Challapata,2084,Challapata,1,U. E. Republica Argentina,4011821,3,11,20,38,10,21,15,,,,,,,
2,Abaroa,1,Challapata,2084,Challapata,1,U. E. Republica Argentina,4011831,4,12,13,30,10,29,10,,,,,,,
2,Abaroa,1,Challapata,2084,Challapata,1,U. E. Republica Argentina,4011841,5,14,20,34,10,28,11,,,,,,,
2,Abaroa,1,Challapata,2084,Challapata,1,U. E. Republica Argentina,4011851,6,13,22,29,15,32,9,,,,,,,
