CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,PATRIA-UNIDOS,MTS,A.S.,APP,DEMOCRATAS,A-UPP,PDC,UN,CAOP,APB-SUMATE,LIBRE,NGP,CAOCH,CONACH-W,CSUTOAPCH,A-P,ASCAP,JAP,S-P,MNR,POR
1,Tomás Frías,2,Tinguipaya,3031,Talula,514,U. E. Mcal. Antonio José De Sucre,5007687,2,5,,20,72,,21,,,0,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3032,Calazaya,515,U. E. San José,5007697,1,6,,16,123,,8,,,2,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3032,Calazaya,515,U. E. San José,5007707,2,1,,1,18,,2,,,2,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3135,Puca Punta,536,U. E. Puca Punta,5007717,1,29,,23,9,,51,,,2,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3136,Ankara,537,U.E. Anckara,5007727,1,149,,11,16,,6,,,1,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3136,Ankara,537,U.E. Anckara,5007737,2,210,,3,3,,2,,,1,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3136,Ankara,537,U.E. Anckara,5007747,3,124,,3,4,,0,,,0,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3137,Tambo Leñas,539,U.E. Leñas,5007757,1,3,,16,78,,29,,,4,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3137,Tambo Leñas,539,U.E. Leñas,5007767,2,1,,4,19,,10,,,1,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3206,kaquena Alta,585,U. E. Eje Caquena,5007797,1,17,,4,148,,12,,,1,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3206,kaquena Alta,585,U. E. Eje Caquena,5007807,2,4,,1,40,,0,,,0,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3207,Vilapampa,575,U.E. Vilapampa,5007777,1,26,,25,70,,10,,,2,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3207,Vilapampa,575,U.E. Vilapampa,5007787,2,6,,5,13,,2,,,1,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3638,Sayaca,1,U. E. Sayaca,5007377,1,101,,1,22,,20,,,0,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3935,Titimalla,1,U.E. Machac Marca,5007387,1,134,,10,27,,7,,,2,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3935,Titimalla,1,U.E. Machac Marca,5007397,2,58,,9,15,,4,,,3,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,4054,Torotaka,25385,U.E. Cienegoma,5007817,1,18,,20,75,,62,,,2,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,4054,Torotaka,25385,U.E. Cienegoma,5007827,2,4,,13,81,,37,,,0,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,4085,Pucyupata,25491,U. E. Pujyupata,5007837,1,81,,22,30,,19,,,4,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,4462,Thocra Pampa Alta,26493,U.E. Thojra Pampa,5007847,1,43,,10,100,,15,,,0,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,4462,Thocra Pampa Alta,26493,U.E. Thojra Pampa,5007857,2,7,,2,49,,3,,,0,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,4616,Valero Ayllu Qollana Inairi,32393,U.E. Valero,5007867,1,31,,54,7,,7,,,1,,,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1504,El Molino,59,Esc. Alonso De Ibanez,5007877,1,12,15,35,3,,9,,,112,6,,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1504,El Molino,59,Esc. Alonso De Ibanez,5007887,2,1,2,13,0,,0,,,33,3,,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1505,Totora  D,60,Esc. Jose Antonio Zampa,5007897,1,89,14,27,3,,19,,,21,1,,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1505,Totora  D,60,Esc. Jose Antonio Zampa,5007907,2,60,13,35,4,,19,,,21,11,,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1505,Totora  D,60,Esc. Jose Antonio Zampa,5007917,3,21,9,6,1,,13,,,2,1,,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1509,Yocalla,66,Esc. Eduardo Avaroa,5007927,1,25,12,36,16,,44,,,7,10,,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1509,Yocalla,66,Esc. Eduardo Avaroa,5007937,2,24,9,71,21,,39,,,7,3,,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1509,Yocalla,66,Esc. Eduardo Avaroa,5007947,3,8,14,75,15,,40,,,7,7,,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1511,Yurac Ckasa,68,Esc. Juan XXIII,5007957,1,4,47,27,2,,51,,,13,2,,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1511,Yurac Ckasa,68,Esc. Juan XXIII,5007967,2,5,14,14,1,,45,,,11,0,,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1513,Santa Lucia,70,Esc. Santa Lucia,5007977,1,10,53,65,14,,0,,,28,11,,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1514,Cayara,71,Esc. Cayara,5007987,1,59,22,36,0,,7,,,20,31,,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1514,Cayara,71,Esc. Cayara,5007997,2,59,22,65,1,,7,,,29,12,,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1514,Cayara,71,Esc. Cayara,5008007,3,5,4,18,3,,3,,,9,3,,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1515,Chiracoro,72,Esc. Chiracoro,5008017,1,18,7,16,3,,13,,,98,19,,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1515,Chiracoro,72,Esc. Chiracoro,5008027,2,9,1,3,1,,10,,,58,7,,,,,,,,,,,
1,Tomás Frías,3,Yocalla,2887,Turqui,511,Coleg. Elizardo Perez,5008037,1,51,8,35,4,,49,,,17,13,,,,,,,,,,,
1,Tomás Frías,3,Yocalla,2887,Turqui,511,Coleg. Elizardo Perez,5008047,2,8,1,6,1,,6,,,4,0,,,,,,,,,,,
1,Tomás Frías,3,Yocalla,3033,San Antonio,516,U. E. San Antonio,5008057,1,52,26,23,14,,56,,,18,11,,,,,,,,,,,
1,Tomás Frías,3,Yocalla,3033,San Antonio,516,U. E. San Antonio,5008067,2,52,21,18,5,,49,,,21,6,,,,,,,,,,,
1,Tomás Frías,3,Yocalla,3033,San Antonio,516,U. E. San Antonio,5008077,3,20,8,21,1,,20,,,10,2,,,,,,,,,,,
1,Tomás Frías,3,Yocalla,4185,La Palca,25630,U.E. San Agustin de La Palca,5008087,1,20,35,53,8,,6,,,28,19,,,,,,,,,,,
1,Tomás Frías,3,Yocalla,4185,La Palca,25630,U.E. San Agustin de La Palca,5008097,2,7,10,17,3,,3,,,11,8,,,,,,,,,,,
1,Tomás Frías,3,Yocalla,4659,Comunidad Pampoyo,32486,U.E. Juan Pellegrini,5008107,1,8,5,23,3,,92,,,65,4,,,,,,,,,,,
1,Tomás Frías,4,Urmiri,1501,Puituco,56,Esc. Puituco,5008117,1,75,,,,,,,,,,,,,,,,,,,,
1,Tomás Frías,4,Urmiri,1512,Urmiri,69,Esc. Juan Jose Perez,5008127,1,132,,,,,,,,,,,,,,,,,,,,
1,Tomás Frías,4,Urmiri,1512,Urmiri,69,Esc. Juan Jose Perez,5008137,2,21,,,,,,,,,,,,,,,,,,,,
1,Tomás Frías,4,Urmiri,1516,Cahuayo,73,U. E. Cahuayo,5008147,1,106,,,,,,,,,,,,,,,,,,,,
1,Tomás Frías,4,Urmiri,2818,Vacuyo,467,Esc. Secc. Vacuyo,5008157,1,113,,,,,,,,,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,74,Coleg. Rafael Bustillo,5008507,1,35,2,37,4,,38,,15,31,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,74,Coleg. Rafael Bustillo,5008517,2,39,4,45,11,,34,,5,20,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,74,Coleg. Rafael Bustillo,5008527,3,25,6,40,6,,45,,12,28,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,74,Coleg. Rafael Bustillo,5008537,4,32,9,36,6,,69,,17,14,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,74,Coleg. Rafael Bustillo,5008547,5,17,5,32,8,,51,,19,24,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,74,Coleg. Rafael Bustillo,5008557,6,45,4,34,2,,47,,22,6,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,74,Coleg. Rafael Bustillo,5008567,7,25,9,34,3,,37,,14,26,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,74,Coleg. Rafael Bustillo,5008577,8,17,4,12,2,,15,,10,2,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,75,Col. Intermedio Independencia,5008317,1,27,5,71,6,,50,,15,9,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,75,Col. Intermedio Independencia,5008327,2,15,6,85,1,,45,,16,14,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,75,Col. Intermedio Independencia,5008337,3,13,11,59,6,,48,,16,16,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,75,Col. Intermedio Independencia,5008347,4,28,9,56,9,,33,,16,17,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,75,Col. Intermedio Independencia,5008357,5,16,10,87,4,,40,,22,10,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,75,Col. Intermedio Independencia,5008367,6,32,7,69,3,,36,,14,16,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,75,Col. Intermedio Independencia,5008377,7,19,4,90,5,,17,,18,8,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,75,Col. Intermedio Independencia,5008387,8,12,3,72,1,,38,,16,20,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,75,Col. Intermedio Independencia,5008397,9,34,6,73,6,,46,,6,9,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,75,Col. Intermedio Independencia,5008407,10,29,5,66,3,,41,,20,7,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,76,Esc. Modesto Omiste,5008457,1,50,5,51,14,,32,,17,9,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,76,Esc. Modesto Omiste,5008467,2,56,15,52,5,,31,,13,10,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,76,Esc. Modesto Omiste,5008477,3,48,8,48,2,,41,,11,13,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,76,Esc. Modesto Omiste,5008487,4,52,3,50,2,,54,,9,16,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,76,Esc. Modesto Omiste,5008497,5,21,2,18,4,,39,,10,9,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,77,Esc. Juana Azurduy De Padilla,5008587,1,14,8,29,8,,44,,13,22,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,77,Esc. Juana Azurduy De Padilla,5008597,2,12,5,29,10,,53,,10,36,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,77,Esc. Juana Azurduy De Padilla,5008607,3,11,16,26,9,,68,,11,25,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,77,Esc. Juana Azurduy De Padilla,5008617,4,12,10,32,7,,54,,16,27,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,77,Esc. Juana Azurduy De Padilla,5008627,5,27,5,39,7,,44,,13,32,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,77,Esc. Juana Azurduy De Padilla,5008637,6,34,12,52,6,,52,,14,6,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,77,Esc. Juana Azurduy De Padilla,5008647,7,31,12,25,9,,53,,17,21,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,77,Esc. Juana Azurduy De Padilla,5008657,8,23,9,31,2,,81,,13,21,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,77,Esc. Juana Azurduy De Padilla,5008667,9,22,5,23,14,,55,,12,28,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,77,Esc. Juana Azurduy De Padilla,5008677,10,30,9,25,1,,68,,14,26,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,77,Esc. Juana Azurduy De Padilla,5008687,11,21,18,18,4,,73,,25,18,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,77,Esc. Juana Azurduy De Padilla,5008697,12,7,2,4,1,,15,,0,3,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,78,(Cárcel) Cárcel San Miguel de Uncía,5008167,1,19,3,43,30,,21,,2,8,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,31156,U. E. Uncía,5008707,1,25,11,37,9,,53,,15,21,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,31156,U. E. Uncía,5008717,2,39,9,32,5,,51,,22,12,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,31156,U. E. Uncía,5008727,3,23,7,43,9,,54,,9,31,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,31156,U. E. Uncía,5008737,4,30,7,39,5,,60,,7,30,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,31156,U. E. Uncía,5008747,5,30,1,18,1,,54,,20,12,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,32275,U.E. María Ayma Mamani,5008417,1,4,7,24,21,,61,,9,42,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,32275,U.E. María Ayma Mamani,5008427,2,5,10,13,29,,56,,7,48,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,32275,U.E. María Ayma Mamani,5008437,3,6,7,13,17,,58,,14,44,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,32275,U.E. María Ayma Mamani,5008447,4,4,6,14,17,,76,,19,46,,,,,,,,,,,,
2,Bustillo,1,Uncía,1529,Cala Cala,87,Nucleo Escolar Cala Cala,5008177,1,11,3,24,8,,13,,7,110,,,,,,,,,,,,
2,Bustillo,1,Uncía,1529,Cala Cala,87,Nucleo Escolar Cala Cala,5008187,2,19,7,32,7,,18,,8,79,,,,,,,,,,,,
2,Bustillo,1,Uncía,1529,Cala Cala,87,Nucleo Escolar Cala Cala,5008197,3,14,1,33,8,,13,,13,80,,,,,,,,,,,,
2,Bustillo,1,Uncía,1529,Cala Cala,87,Nucleo Escolar Cala Cala,5008207,4,15,1,52,4,,11,,7,82,,,,,,,,,,,,
2,Bustillo,1,Uncía,1529,Cala Cala,87,Nucleo Escolar Cala Cala,5008217,5,7,2,28,1,,14,,9,103,,,,,,,,,,,,
2,Bustillo,1,Uncía,1529,Cala Cala,87,Nucleo Escolar Cala Cala,5008227,6,3,0,16,1,,6,,4,28,,,,,,,,,,,,
2,Bustillo,1,Uncía,3138,Moroco Marca,545,Esc. Morocomarca,5008277,1,11,6,37,12,,17,,8,45,,,,,,,,,,,,
2,Bustillo,1,Uncía,3138,Moroco Marca,545,Esc. Morocomarca,5008287,2,7,1,27,12,,10,,4,28,,,,,,,,,,,,
2,Bustillo,1,Uncía,3139,Wakuta,541,Esc. Huacuta A,5008237,1,0,5,14,1,,16,,0,32,,,,,,,,,,,,
2,Bustillo,1,Uncía,3140,Chillca Palca,542,Chilca Palca,5008247,1,7,5,26,9,,43,,0,31,,,,,,,,,,,,
2,Bustillo,1,Uncía,3140,Chillca Palca,542,Chilca Palca,5008257,2,14,4,25,10,,54,,2,21,,,,,,,,,,,,
2,Bustillo,1,Uncía,3141,Comunidad de Choco Huayllamarca del Ayllu Aymaya,543,Esc. Choco Chico,5008267,1,36,5,21,2,,19,,6,13,,,,,,,,,,,,
2,Bustillo,1,Uncía,3210,Lagunillas,576,Esc. Subcentral Lagunillas,5008297,1,3,1,30,38,,31,,8,62,,,,,,,,,,,,
2,Bustillo,1,Uncía,3210,Lagunillas,576,Esc. Subcentral Lagunillas,5008307,2,2,1,24,41,,37,,4,38,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1519,Río Verde (Quila Quila),486,U. E. Quila Quila,5008967,1,7,24,20,13,,4,,,17,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1520,Chayanta,77,U. E. Mariscal Andres De Santa Cruz B,5009117,1,9,26,17,46,,17,,,48,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1520,Chayanta,77,U. E. Mariscal Andres De Santa Cruz B,5009127,2,8,27,20,34,,17,,,37,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1520,Chayanta,31157,U. E. Mariscal Andrés de Santa Cruz  A,5009037,1,6,41,20,36,,12,,,35,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1520,Chayanta,31157,U. E. Mariscal Andrés de Santa Cruz  A,5009047,2,3,33,26,26,,16,,,69,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1520,Chayanta,31157,U. E. Mariscal Andrés de Santa Cruz  A,5009057,3,6,36,18,42,,11,,,60,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1520,Chayanta,31157,U. E. Mariscal Andrés de Santa Cruz  A,5009067,4,6,34,23,44,,25,,,50,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1520,Chayanta,31157,U. E. Mariscal Andrés de Santa Cruz  A,5009077,5,5,45,18,30,,15,,,61,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1520,Chayanta,31157,U. E. Mariscal Andrés de Santa Cruz  A,5009087,6,12,44,12,32,,25,,,55,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1520,Chayanta,31157,U. E. Mariscal Andrés de Santa Cruz  A,5009097,7,7,32,19,33,,21,,,48,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1520,Chayanta,31157,U. E. Mariscal Andrés de Santa Cruz  A,5009107,8,8,37,18,38,,21,,,35,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1521,Panacachi,78,U. E. San Cristobal,5008807,1,7,8,50,27,,13,,,23,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1521,Panacachi,78,U. E. San Cristobal,5008817,2,0,7,17,2,,2,,,3,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1522,Aymaya,79,U. E. Rafael Pabón,5008827,1,4,20,26,68,,6,,,32,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1522,Aymaya,79,U. E. Rafael Pabón,5008837,2,3,17,25,80,,7,,,42,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1522,Aymaya,79,U. E. Rafael Pabón,5008847,3,1,18,20,63,,12,,,40,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1523,Amayapampa,80,U. E. Octavio Murillo,5008857,1,3,6,131,13,,4,,,16,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1523,Amayapampa,80,U. E. Octavio Murillo,5008867,2,0,3,125,7,,10,,,18,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1523,Amayapampa,80,U. E. Octavio Murillo,5008877,3,2,5,130,10,,12,,,14,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1523,Amayapampa,80,U. E. Octavio Murillo,5008887,4,2,3,127,25,,6,,,21,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1523,Amayapampa,80,U. E. Octavio Murillo,5008897,5,0,5,102,11,,3,,,18,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1524,Coataca,82,U. E. Julian Apaza,5008907,1,1,26,86,5,,2,,,37,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1524,Coataca,82,U. E. Julian Apaza,5008917,2,1,6,54,1,,1,,,25,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1526,Nueva Colcha,488,U. E. Cnl. Ramon Acero,5008977,1,0,112,10,4,,5,,,29,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1526,Nueva Colcha,488,U. E. Cnl. Ramon Acero,5008987,2,0,20,2,1,,1,,,12,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1528,Irupata,85,U. E. Rafael Bustillos,5008927,1,0,31,14,7,,9,,,86,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1528,Irupata,85,U. E. Rafael Bustillos,5008937,2,0,41,18,14,,9,,,75,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1528,Irupata,85,U. E. Rafael Bustillos,5008947,3,1,48,21,12,,7,,,81,,,,,,,,,,,,
2,Bustillo,2,Chayanta,1528,Irupata,85,U. E. Rafael Bustillos,5008957,4,1,39,11,5,,6,,,80,,,,,,,,,,,,
2,Bustillo,2,Chayanta,2891,Pichata,499,U. E. Gualberto Villarroel,5008997,1,0,24,54,7,,3,,,93,,,,,,,,,,,,
2,Bustillo,2,Chayanta,2891,Pichata,499,U. E. Gualberto Villarroel,5009007,2,0,1,27,0,,3,,,9,,,,,,,,,,,,
2,Bustillo,2,Chayanta,3209,Quinta Pampa,577,U. E. Max Fernandez Rojas,5009017,1,1,24,37,41,,1,,,78,,,,,,,,,,,,
2,Bustillo,2,Chayanta,3209,Quinta Pampa,577,U. E. Max Fernandez Rojas,5009027,2,0,12,13,6,,0,,,65,,,,,,,,,,,,
2,Bustillo,2,Chayanta,3495,Copana,1,U. E. Copana,5008757,1,15,15,37,11,,5,,,61,,,,,,,,,,,,
2,Bustillo,2,Chayanta,3495,Copana,1,U. E. Copana,5008767,2,12,17,39,8,,7,,,39,,,,,,,,,,,,
2,Bustillo,2,Chayanta,3639,Phusuta Pampa,1,U. E. Tomas Frias,5008777,1,0,6,60,0,,5,,,52,,,,,,,,,,,,
2,Bustillo,2,Chayanta,3893,Cocafaya,1,U. E. Tomas Katari,5008787,1,1,6,31,3,,10,,,97,,,,,,,,,,,,
2,Bustillo,2,Chayanta,3893,Cocafaya,1,U. E. Tomas Katari,5008797,2,0,6,19,0,,4,,,85,,,,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,88,Esc. Jaime Mendoza,5009447,1,12,17,34,3,6,9,2,11,19,51,0,29,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,88,Esc. Jaime Mendoza,5009457,2,6,18,17,6,7,16,2,16,10,46,4,39,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,88,Esc. Jaime Mendoza,5009467,3,10,16,26,3,4,8,5,14,15,35,0,23,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,88,Esc. Jaime Mendoza,5009477,4,11,17,24,4,12,8,1,15,19,38,3,38,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,88,Esc. Jaime Mendoza,5009487,5,9,16,19,3,11,6,4,17,16,50,3,33,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,88,Esc. Jaime Mendoza,5009497,6,16,25,20,0,7,3,3,19,11,47,2,30,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,88,Esc. Jaime Mendoza,5009507,7,13,17,19,6,4,9,5,7,23,50,1,28,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,88,Esc. Jaime Mendoza,5009517,8,16,25,19,2,5,12,3,9,13,39,1,29,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,88,Esc. Jaime Mendoza,5009527,9,9,16,29,4,7,10,8,10,11,51,0,19,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,88,Esc. Jaime Mendoza,5009537,10,17,14,12,3,5,7,3,12,20,60,2,25,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,88,Esc. Jaime Mendoza,5009547,11,8,12,26,9,10,5,4,8,10,70,2,21,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,88,Esc. Jaime Mendoza,5009557,12,11,14,23,4,12,8,2,15,22,41,2,19,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,88,Esc. Jaime Mendoza,5009567,13,10,16,18,8,4,8,7,11,14,51,2,16,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,89,Martin Cardenas,5009997,1,8,7,17,5,8,5,3,4,14,17,2,55,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,89,Martin Cardenas,5010007,2,6,12,28,3,13,15,4,4,14,20,4,53,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,89,Martin Cardenas,5010017,3,11,6,11,1,10,9,3,8,26,15,1,61,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,89,Martin Cardenas,5010027,4,12,14,11,3,11,8,3,7,23,21,2,43,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,89,Martin Cardenas,5010037,5,8,5,16,1,13,11,3,11,16,9,2,51,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,89,Martin Cardenas,5010047,6,8,4,26,4,12,7,4,5,11,11,0,53,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,89,Martin Cardenas,5010057,7,10,13,14,2,8,12,8,8,16,18,5,43,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,89,Martin Cardenas,5010067,8,13,6,25,2,7,10,4,10,11,15,4,40,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,89,Martin Cardenas,5010077,9,16,14,20,2,8,12,6,6,13,21,0,42,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,89,Martin Cardenas,5010087,10,5,9,26,3,8,4,5,6,14,18,3,46,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,89,Martin Cardenas,5010097,11,5,5,6,2,0,4,2,2,2,6,2,12,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,90,U.E. 1ro. de Mayo  B,5009577,1,16,13,30,7,14,4,2,13,17,38,2,24,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,90,U.E. 1ro. de Mayo  B,5009587,2,19,16,21,4,7,6,1,13,20,32,3,35,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,90,U.E. 1ro. de Mayo  B,5009597,3,16,12,14,1,14,4,3,9,13,41,5,29,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,90,U.E. 1ro. de Mayo  B,5009607,4,11,9,27,7,7,6,3,10,17,21,1,27,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,90,U.E. 1ro. de Mayo  B,5009617,5,15,9,23,2,8,9,4,6,16,13,1,52,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,90,U.E. 1ro. de Mayo  B,5009627,6,12,18,29,3,11,8,0,8,9,31,3,26,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,90,U.E. 1ro. de Mayo  B,5009637,7,5,12,24,2,9,5,5,16,9,50,0,30,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,90,U.E. 1ro. de Mayo  B,5009647,8,22,10,39,0,9,16,2,11,6,18,3,35,,,,,,,,,
2,Bustillo,3,Llallagua,1530,Llallagua,90,U.E. 1ro. de Mayo  B,5009657,9,18,14,21,7,7,5,2,15,11,32,0,29,,,,,,,,,
