CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AORA,MTS,JACHAJAKISASOLFESORC,PDC,A-UPP,P.P.,NGP,LIBRE,SOMOS,JACHA MARKA T.C.A.,PATRIA-ORURO,S.A.M. CHALLAPATA,APB-SUMATE,SUMA,UQ,IOTAYAQUIRAMD,FRI,LEAL,UN,MCSFA
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002877,13,4,12,25,1,5,2,60,10,22,,10,,0,,,,2,3,6,14
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002887,14,7,21,27,3,6,0,46,10,10,,15,,0,,,,1,11,8,15
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002897,15,4,13,34,3,6,0,57,4,8,,25,,0,,,,2,13,9,9
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002907,16,4,11,44,0,5,1,54,9,16,,18,,0,,,,0,11,10,9
1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,4002917,17,2,3,10,1,2,1,16,3,3,,2,,0,,,,0,3,5,2
1,Cercado,1,Oruro,2059,Oruro,95,U. E. Juan Velez de Cordoba (Inca Pozo).,4001837,1,8,16,27,0,9,1,53,5,11,,12,,0,,,,3,10,2,14
1,Cercado,1,Oruro,2059,Oruro,95,U. E. Juan Velez de Cordoba (Inca Pozo).,4001847,2,6,15,29,1,10,5,54,6,22,,9,,0,,,,0,9,4,9
1,Cercado,1,Oruro,2059,Oruro,95,U. E. Juan Velez de Cordoba (Inca Pozo).,4001857,3,10,11,35,0,12,2,49,7,7,,12,,0,,,,2,7,6,10
1,Cercado,1,Oruro,2059,Oruro,95,U. E. Juan Velez de Cordoba (Inca Pozo).,4001867,4,8,18,34,0,11,1,48,5,14,,8,,0,,,,3,3,11,5
1,Cercado,1,Oruro,2059,Oruro,95,U. E. Juan Velez de Cordoba (Inca Pozo).,4001877,5,5,23,37,0,7,3,42,6,14,,9,,0,,,,3,17,3,12
1,Cercado,1,Oruro,2059,Oruro,95,U. E. Juan Velez de Cordoba (Inca Pozo).,4001887,6,6,9,22,0,4,1,48,4,7,,5,,0,,,,0,8,3,2
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4002927,1,3,8,31,2,9,0,43,9,13,,19,,0,,,,2,8,8,11
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4002937,2,2,5,40,1,14,2,43,8,21,,17,,0,,,,1,7,3,9
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4002947,3,4,12,33,1,6,1,56,5,13,,16,,0,,,,0,13,5,10
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4002957,4,4,9,35,1,13,1,36,8,17,,13,,0,,,,0,11,13,9
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4002967,5,3,3,42,2,10,3,47,11,16,,14,,0,,,,0,8,10,11
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4002977,6,4,9,34,2,12,2,58,6,24,,16,,0,,,,0,8,10,13
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4002987,7,2,7,31,0,8,2,65,9,11,,16,,0,,,,3,6,9,8
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4002997,8,6,6,43,5,2,1,49,16,10,,16,,0,,,,2,6,18,13
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4003007,9,2,9,49,1,9,0,39,13,17,,20,,0,,,,2,7,17,3
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4003017,10,5,5,39,1,15,1,35,18,13,,22,,0,,,,0,3,10,7
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4003027,11,2,7,47,1,6,2,47,11,12,,19,,0,,,,0,5,12,7
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4003037,12,5,11,44,0,3,1,56,16,8,,14,,0,,,,1,7,16,10
1,Cercado,1,Oruro,2059,Oruro,96,Inst. Normal Superior Angel Mendoza J.,4003047,13,3,2,12,1,4,0,21,2,7,,5,,0,,,,0,3,1,7
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000717,1,4,8,39,2,9,0,47,14,28,,17,,0,,,,0,15,7,6
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000727,2,4,10,48,4,9,0,44,8,13,,23,,0,,,,0,10,9,8
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000737,3,10,6,45,0,10,0,53,7,6,,25,,0,,,,1,11,7,14
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000747,4,4,15,40,0,11,2,45,18,17,,11,,0,,,,1,4,7,12
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000757,5,6,19,36,1,14,1,53,12,9,,12,,0,,,,1,8,13,14
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000767,6,4,9,32,4,12,0,47,10,17,,16,,0,,,,2,12,11,11
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000777,7,9,4,35,2,13,0,64,4,15,,20,,0,,,,4,7,8,7
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000787,8,5,10,36,0,13,0,45,10,21,,11,,0,,,,0,10,16,13
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000797,9,5,14,41,1,11,1,49,10,21,,16,,0,,,,0,7,5,11
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000807,10,5,8,49,2,11,1,47,10,10,,22,,0,,,,0,10,10,10
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000817,11,3,8,55,1,5,0,49,6,21,,16,,0,,,,1,7,12,11
1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,4000827,12,5,7,23,0,5,1,23,8,7,,9,,0,,,,0,6,2,6
1,Cercado,1,Oruro,2059,Oruro,98,Facultad de Medicina,4003147,1,3,7,50,3,13,0,46,7,19,,14,,0,,,,1,9,7,5
1,Cercado,1,Oruro,2059,Oruro,98,Facultad de Medicina,4003157,2,3,12,58,1,4,0,39,7,21,,10,,0,,,,3,9,8,16
1,Cercado,1,Oruro,2059,Oruro,98,Facultad de Medicina,4003167,3,5,20,19,1,9,3,64,11,14,,11,,0,,,,0,8,5,9
1,Cercado,1,Oruro,2059,Oruro,98,Facultad de Medicina,4003177,4,4,13,36,4,13,3,39,6,19,,15,,0,,,,3,12,8,12
1,Cercado,1,Oruro,2059,Oruro,98,Facultad de Medicina,4003187,5,5,12,49,1,6,1,50,10,17,,9,,0,,,,1,3,7,13
1,Cercado,1,Oruro,2059,Oruro,98,Facultad de Medicina,4003197,6,6,16,38,1,7,2,50,15,15,,6,,0,,,,1,6,2,8
1,Cercado,1,Oruro,2059,Oruro,98,Facultad de Medicina,4003207,7,6,16,33,2,12,2,45,3,12,,17,,0,,,,1,10,8,12
1,Cercado,1,Oruro,2059,Oruro,98,Facultad de Medicina,4003217,8,3,17,54,1,5,0,38,8,21,,17,,0,,,,1,9,9,10
1,Cercado,1,Oruro,2059,Oruro,98,Facultad de Medicina,4003227,9,4,11,47,3,8,3,41,10,19,,17,,0,,,,1,13,19,5
1,Cercado,1,Oruro,2059,Oruro,98,Facultad de Medicina,4003237,10,5,8,35,2,6,1,57,12,22,,13,,0,,,,0,10,12,13
1,Cercado,1,Oruro,2059,Oruro,98,Facultad de Medicina,4003247,11,3,8,38,0,7,3,34,13,7,,6,,0,,,,1,5,12,4
1,Cercado,1,Oruro,2059,Oruro,99,U. E. Guido Villagomez,4003337,1,4,11,54,1,4,0,58,6,13,,12,,0,,,,4,5,6,3
1,Cercado,1,Oruro,2059,Oruro,99,U. E. Guido Villagomez,4003347,2,6,11,62,1,8,2,55,2,16,,10,,0,,,,1,9,4,4
1,Cercado,1,Oruro,2059,Oruro,99,U. E. Guido Villagomez,4003357,3,4,8,45,3,12,2,51,8,13,,14,,0,,,,1,12,4,8
1,Cercado,1,Oruro,2059,Oruro,99,U. E. Guido Villagomez,4003367,4,1,12,49,1,7,2,46,4,25,,19,,0,,,,2,7,9,2
1,Cercado,1,Oruro,2059,Oruro,99,U. E. Guido Villagomez,4003377,5,9,9,2,0,19,13,35,3,53,,11,,0,,,,2,6,9,11
1,Cercado,1,Oruro,2059,Oruro,99,U. E. Guido Villagomez,4003387,6,8,20,49,2,5,1,49,5,18,,8,,0,,,,3,9,1,5
1,Cercado,1,Oruro,2059,Oruro,99,U. E. Guido Villagomez,4003397,7,7,8,41,3,17,0,47,3,10,,11,,0,,,,1,7,9,8
1,Cercado,1,Oruro,2059,Oruro,99,U. E. Guido Villagomez,4003407,8,4,15,32,1,8,0,56,6,16,,11,,0,,,,1,12,3,12
1,Cercado,1,Oruro,2059,Oruro,99,U. E. Guido Villagomez,4003417,9,5,10,60,0,14,0,53,4,16,,8,,0,,,,1,10,2,7
1,Cercado,1,Oruro,2059,Oruro,99,U. E. Guido Villagomez,4003427,10,6,14,37,4,7,0,53,9,13,,10,,0,,,,0,9,7,11
1,Cercado,1,Oruro,2059,Oruro,99,U. E. Guido Villagomez,4003437,11,2,3,21,0,3,0,13,1,3,,1,,0,,,,0,0,2,2
1,Cercado,1,Oruro,2059,Oruro,100,U. Esc. Sebastian Pagador(Primario),4005497,1,1,8,32,0,10,2,52,12,12,,26,,0,,,,1,12,20,7
1,Cercado,1,Oruro,2059,Oruro,100,U. Esc. Sebastian Pagador(Primario),4005507,2,1,8,35,0,11,0,52,11,25,,16,,0,,,,0,12,18,9
1,Cercado,1,Oruro,2059,Oruro,100,U. Esc. Sebastian Pagador(Primario),4005517,3,6,5,31,1,7,0,61,7,21,,14,,0,,,,2,13,11,7
1,Cercado,1,Oruro,2059,Oruro,100,U. Esc. Sebastian Pagador(Primario),4005527,4,2,2,40,0,12,2,54,9,19,,19,,0,,,,1,10,15,13
1,Cercado,1,Oruro,2059,Oruro,100,U. Esc. Sebastian Pagador(Primario),4005537,5,2,4,42,1,9,1,56,11,13,,12,,0,,,,1,8,9,11
1,Cercado,1,Oruro,2059,Oruro,100,U. Esc. Sebastian Pagador(Primario),4005547,6,4,7,50,3,9,1,48,14,14,,18,,0,,,,0,7,6,15
1,Cercado,1,Oruro,2059,Oruro,100,U. Esc. Sebastian Pagador(Primario),4005557,7,1,5,52,0,6,1,42,7,16,,31,,0,,,,2,18,12,7
1,Cercado,1,Oruro,2059,Oruro,100,U. Esc. Sebastian Pagador(Primario),4005567,8,0,5,37,2,6,1,40,7,17,,15,,0,,,,0,12,13,13
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005577,1,3,3,46,2,14,0,48,13,14,,11,,0,,,,0,10,17,8
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005587,2,1,6,49,1,11,0,38,9,10,,22,,0,,,,0,5,11,12
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005597,3,3,11,39,2,19,2,50,5,14,,19,,0,,,,2,15,11,17
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005607,4,6,7,47,1,13,0,51,7,15,,11,,0,,,,4,11,5,8
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005617,5,2,6,41,1,14,0,47,9,19,,16,,0,,,,1,7,14,14
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005627,6,4,11,40,4,9,0,41,10,6,,15,,0,,,,1,12,18,15
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005637,7,2,6,39,2,3,1,56,7,23,,25,,0,,,,1,1,10,12
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005647,8,4,6,46,1,7,1,48,7,17,,27,,0,,,,0,11,6,7
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005657,9,1,5,42,1,14,0,42,10,22,,17,,0,,,,0,18,14,10
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005667,10,2,13,39,1,6,0,54,9,15,,17,,0,,,,0,10,18,11
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005677,11,3,4,48,1,7,0,42,14,14,,12,,0,,,,1,13,19,12
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005687,12,2,5,48,4,9,0,44,8,18,,21,,0,,,,1,13,23,4
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005697,13,3,2,38,1,12,1,49,11,22,,20,,0,,,,0,8,21,8
1,Cercado,1,Oruro,2059,Oruro,101,Esc. Mixta Ferroviaria,4005707,14,0,0,28,0,5,0,18,3,9,,8,,0,,,,1,5,1,7
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003607,1,8,6,44,3,11,0,51,6,8,,11,,0,,,,2,17,11,6
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003617,2,5,15,28,1,10,1,53,9,18,,7,,0,,,,1,15,9,12
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003627,3,7,6,51,1,4,1,58,5,15,,12,,0,,,,7,14,2,7
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003637,4,8,8,38,2,9,0,59,8,15,,11,,0,,,,4,16,6,8
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003647,5,4,11,38,1,15,0,54,8,9,,9,,0,,,,2,7,11,11
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003657,6,3,8,37,2,9,3,54,7,14,,13,,0,,,,0,11,9,13
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003667,7,4,6,34,0,11,1,64,4,16,,17,,0,,,,7,19,4,5
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003677,8,5,15,44,1,11,1,54,7,7,,16,,0,,,,1,15,9,12
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003687,9,1,11,37,2,8,1,64,15,14,,18,,0,,,,0,8,2,6
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003697,10,6,4,46,1,11,3,53,5,15,,11,,0,,,,3,12,11,5
1,Cercado,1,Oruro,2059,Oruro,102,U. E. Virgen Del Mar II,4003707,11,3,7,26,0,5,1,39,4,7,,9,,0,,,,0,5,3,9
1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,4001237,1,3,9,48,2,13,0,41,11,25,,10,,0,,,,1,14,7,12
1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,4001247,2,3,7,56,3,7,2,46,11,14,,13,,0,,,,0,9,11,15
1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,4001257,3,4,4,45,0,8,0,43,11,17,,12,,0,,,,2,23,9,6
1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,4001267,4,4,6,38,3,12,0,52,10,23,,12,,0,,,,2,10,8,6
1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,4001277,5,5,15,33,2,14,2,52,9,15,,11,,0,,,,0,12,9,14
1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,4001287,6,3,14,39,3,8,1,40,13,21,,20,,0,,,,1,9,16,7
1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,4001297,7,3,2,45,0,11,1,47,17,18,,12,,0,,,,5,9,11,8
1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,4001307,8,5,7,46,3,16,0,50,8,17,,11,,0,,,,0,12,10,16
1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,4001317,9,2,10,50,1,8,3,36,16,14,,18,,0,,,,1,11,10,12
1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,4001327,10,6,6,32,2,5,0,47,11,15,,10,,0,,,,2,15,5,6
1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,4001337,11,2,2,42,1,15,0,50,19,20,,19,,0,,,,1,10,7,8
1,Cercado,1,Oruro,2059,Oruro,104,Col. Mixto San Jose,4000837,1,3,9,44,1,8,0,37,9,19,,20,,0,,,,1,9,18,11
1,Cercado,1,Oruro,2059,Oruro,104,Col. Mixto San Jose,4000847,2,3,6,43,2,13,2,46,4,12,,22,,0,,,,0,5,31,10
1,Cercado,1,Oruro,2059,Oruro,104,Col. Mixto San Jose,4000857,3,2,5,33,1,18,1,53,7,10,,18,,0,,,,2,10,18,5
1,Cercado,1,Oruro,2059,Oruro,104,Col. Mixto San Jose,4000867,4,5,8,42,0,5,3,35,16,16,,25,,0,,,,1,4,11,8
1,Cercado,1,Oruro,2059,Oruro,104,Col. Mixto San Jose,4000877,5,1,1,15,0,6,0,13,1,3,,5,,0,,,,0,4,8,8
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007227,1,5,4,50,2,10,4,42,9,12,,16,,0,,,,1,15,12,8
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007237,2,7,13,36,0,8,0,59,8,8,,6,,0,,,,1,13,14,12
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007247,3,6,9,42,2,9,2,43,6,21,,12,,0,,,,1,12,8,14
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007257,4,3,6,33,0,6,2,68,10,14,,14,,0,,,,2,16,5,10
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007267,5,6,7,42,1,10,0,53,7,10,,15,,0,,,,2,8,7,10
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007277,6,5,8,32,0,13,2,66,12,12,,14,,0,,,,0,11,5,7
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007287,7,5,16,39,0,10,2,50,11,3,,6,,0,,,,3,8,14,11
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007297,8,1,6,49,1,7,1,48,6,14,,12,,0,,,,1,12,7,13
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007307,9,3,7,38,1,6,1,37,8,12,,18,,0,,,,2,13,13,9
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007317,10,8,5,35,1,5,2,47,8,13,,17,,0,,,,2,10,12,8
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007327,11,4,9,45,2,10,1,53,16,11,,13,,0,,,,0,11,5,6
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007337,12,1,6,45,1,7,1,53,6,20,,10,,0,,,,0,22,5,10
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007347,13,1,0,9,0,2,0,22,4,1,,2,,0,,,,0,0,2,2
1,Cercado,1,Oruro,2059,Oruro,106,Col. Nal. Mixto Bolivia,4007357,1,2,16,38,1,9,1,53,10,21,,18,,0,,,,1,7,4,13
1,Cercado,1,Oruro,2059,Oruro,106,Col. Nal. Mixto Bolivia,4007367,2,2,14,32,4,12,0,64,7,19,,14,,0,,,,0,7,7,9
1,Cercado,1,Oruro,2059,Oruro,106,Col. Nal. Mixto Bolivia,4007377,3,0,6,3,2,1,1,14,6,10,,4,,0,,,,0,0,2,5
1,Cercado,1,Oruro,2059,Oruro,107,Col. Particular Naciones Unidas,4007387,1,4,12,41,2,12,0,42,11,17,,18,,0,,,,3,9,3,12
1,Cercado,1,Oruro,2059,Oruro,107,Col. Particular Naciones Unidas,4007397,2,5,13,25,2,14,2,53,3,15,,17,,0,,,,0,10,6,11
1,Cercado,1,Oruro,2059,Oruro,107,Col. Particular Naciones Unidas,4007407,3,4,12,41,2,6,1,43,19,11,,14,,0,,,,1,10,13,9
1,Cercado,1,Oruro,2059,Oruro,107,Col. Particular Naciones Unidas,4007417,4,4,12,36,4,7,0,52,5,17,,25,,0,,,,2,18,5,7
1,Cercado,1,Oruro,2059,Oruro,107,Col. Particular Naciones Unidas,4007427,5,6,5,50,0,5,1,49,13,14,,19,,0,,,,4,11,13,11
1,Cercado,1,Oruro,2059,Oruro,107,Col. Particular Naciones Unidas,4007437,6,2,10,44,0,9,0,45,5,19,,19,,0,,,,1,10,9,9
1,Cercado,1,Oruro,2059,Oruro,107,Col. Particular Naciones Unidas,4007447,7,6,14,40,1,9,5,41,9,9,,9,,0,,,,1,15,8,13
1,Cercado,1,Oruro,2059,Oruro,107,Col. Particular Naciones Unidas,4007457,8,4,17,51,1,7,0,43,10,16,,14,,0,,,,1,6,4,11
1,Cercado,1,Oruro,2059,Oruro,107,Col. Particular Naciones Unidas,4007467,9,9,8,42,0,11,1,49,4,15,,16,,0,,,,1,15,12,4
1,Cercado,1,Oruro,2059,Oruro,107,Col. Particular Naciones Unidas,4007477,10,5,18,39,4,9,1,55,16,9,,17,,0,,,,1,6,7,7
1,Cercado,1,Oruro,2059,Oruro,107,Col. Particular Naciones Unidas,4007487,11,2,9,35,1,7,1,66,6,10,,15,,0,,,,2,10,9,18
1,Cercado,1,Oruro,2059,Oruro,107,Col. Particular Naciones Unidas,4007497,12,10,13,34,1,9,1,49,13,12,,18,,0,,,,1,14,9,11
1,Cercado,1,Oruro,2059,Oruro,107,Col. Particular Naciones Unidas,4007507,13,6,13,38,1,3,3,54,5,14,,19,,0,,,,1,10,10,12
1,Cercado,1,Oruro,2059,Oruro,107,Col. Particular Naciones Unidas,4007517,14,3,7,20,0,7,1,34,8,9,,11,,0,,,,2,7,9,7
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000017,1,4,6,42,2,10,0,40,11,14,,20,,0,,,,0,4,15,18
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000027,2,3,13,41,4,14,1,36,11,14,,16,,0,,,,1,18,12,6
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000037,3,6,8,46,1,8,0,49,13,11,,9,,0,,,,3,14,12,10
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000047,4,0,2,43,2,7,0,53,19,12,,11,,0,,,,3,10,15,14
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000057,5,4,6,43,1,10,1,43,7,15,,12,,0,,,,1,13,12,18
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000067,6,4,11,36,0,3,0,51,10,20,,8,,0,,,,0,14,6,12
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000077,7,3,10,38,1,11,1,52,12,18,,15,,0,,,,1,9,11,9
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000087,8,2,4,35,2,6,1,44,14,17,,19,,0,,,,4,7,16,12
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000097,9,3,7,39,1,5,0,55,13,11,,18,,0,,,,2,8,10,12
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000107,10,3,5,36,1,6,1,48,14,13,,8,,0,,,,0,8,8,8
1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,4000117,1,1,6,31,2,10,0,34,22,15,,19,,0,,,,2,6,21,19
1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,4000127,2,1,1,44,0,10,0,44,10,17,,17,,0,,,,1,10,26,11
1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,4000137,3,3,2,35,0,8,0,46,13,19,,17,,0,,,,0,11,25,12
1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,4000147,4,7,6,39,1,15,2,33,10,9,,18,,0,,,,0,8,13,15
1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,4000157,5,2,1,42,0,8,1,49,9,7,,27,,0,,,,2,7,32,8
1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,4000167,6,1,6,49,1,11,0,29,9,17,,13,,0,,,,1,11,23,7
1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,4000177,7,0,4,38,0,8,1,33,10,9,,20,,0,,,,0,11,16,16
1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,4000187,1,4,7,41,1,10,1,42,11,12,,28,,0,,,,1,6,15,13
1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,4000197,2,5,6,31,1,16,2,50,9,14,,26,,0,,,,0,8,23,6
1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,4000207,3,3,4,39,1,8,0,37,10,13,,14,,0,,,,1,8,20,21
1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,4000217,4,2,6,51,2,8,1,41,13,13,,14,,0,,,,0,17,8,17
1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,4000227,5,4,7,37,2,8,1,38,11,15,,15,,0,,,,1,9,26,9
1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,4000237,6,4,5,30,2,15,0,39,18,13,,18,,0,,,,0,9,21,12
1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,4000247,7,1,6,32,0,8,2,47,9,9,,24,,0,,,,2,14,26,6
1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,4000257,8,1,6,61,1,3,1,30,12,17,,16,,0,,,,1,4,25,11
1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,4000267,9,4,2,38,2,6,2,39,9,15,,23,,0,,,,2,14,32,5
1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,4000277,10,1,5,30,5,7,5,32,9,17,,15,,0,,,,0,15,25,15
1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,4000287,11,2,5,35,1,13,1,38,14,17,,14,,0,,,,1,9,20,10
1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,4000297,12,0,0,5,0,2,0,10,3,4,,1,,0,,,,0,1,8,4
1,Cercado,1,Oruro,2059,Oruro,112,Col. Ignacio Leon,4000307,1,4,8,35,1,12,3,51,15,12,,23,,0,,,,6,4,17,7
1,Cercado,1,Oruro,2059,Oruro,112,Col. Ignacio Leon,4000317,2,5,5,50,1,7,2,39,17,13,,13,,0,,,,3,11,13,15
