CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AGN,PATRIA-UNIDOS,MTS,LIBRE,XS-CH,FRI,CHR,NGP,ASOCOIN-POROMA,COKASAL,A-UPP,FUERZA,APB-SUMATE
6,Yamparáez,1,Tarabuco,2956,Pampa Lupiara,1,Colegio Pampa Lupiara,1013947,3,16,0,,0,3,,,0,,,,,
6,Yamparáez,1,Tarabuco,2957,Rincón Lupiara,1,U. Edu. Salvador Gómez Rodriguez,1013957,1,57,2,,0,3,,,2,,,,,
6,Yamparáez,1,Tarabuco,2958,San José del Paredon,1,U. Edu. San José Del Paredon,1013967,1,5,5,,5,45,,,9,,,,,
6,Yamparáez,1,Tarabuco,2958,San José del Paredon,1,U. Edu. San José Del Paredon,1013977,2,2,1,,1,6,,,1,,,,,
6,Yamparáez,1,Tarabuco,3242,Surima Grande,1,Escuela Alfredo Martinez Rodas,1013987,1,1,2,,0,7,,,40,,,,,
6,Yamparáez,1,Tarabuco,3243,Collacamani,1,Escuela Collacamani,1013997,1,1,0,,7,25,,,12,,,,,
6,Yamparáez,1,Tarabuco,3373,Tunas Chillca,1,Escuela Tunas Chillca,1014007,1,1,1,,0,53,,,2,,,,,
6,Yamparáez,1,Tarabuco,3443,El Carmen,1,Unidad Educativa El Carmen,1014017,1,9,3,,0,26,,,30,,,,,
6,Yamparáez,1,Tarabuco,3444,Cayambuco,1,Unidad Educativa Cayambuco,1014027,1,2,42,,3,4,,,17,,,,,
6,Yamparáez,1,Tarabuco,3717,San Antonio de Toca,1,U.E. San Antonio de Toca,1014037,1,18,1,,10,5,,,4,,,,,
6,Yamparáez,1,Tarabuco,4397,Comunidad Surima Chica,26128,U.E. Surima Chica,1014117,1,4,0,,2,16,,,8,,,,,
6,Yamparáez,1,Tarabuco,4472,Comunidad San Jorge de Kollpa,32065,U.E. San Jorge de Quollpa,1014147,1,4,2,,8,17,,,0,,,,,
6,Yamparáez,1,Tarabuco,4473,Comunidad Lajas Sijlla,32063,U.E. Lajas,1014137,1,11,51,,15,13,,,19,,,,,
6,Yamparáez,1,Tarabuco,4574,Ichupampa,32284,U.E. Ichu Pampa,1014157,1,2,3,,0,39,,,5,,,,,
6,Yamparáez,2,Yamparáez,1361,Sotomayor,1,Unidad Educativa Sotomayor,1014167,1,2,30,2,24,62,,,,,,,,
6,Yamparáez,2,Yamparáez,1361,Sotomayor,1,Unidad Educativa Sotomayor,1014177,2,14,28,4,32,48,,,,,,,,
6,Yamparáez,2,Yamparáez,1361,Sotomayor,1,Unidad Educativa Sotomayor,1014187,3,12,22,6,29,56,,,,,,,,
6,Yamparáez,2,Yamparáez,1363,Yamparaez,1,Escuela Eduardo Sempertegui,1014197,1,19,38,23,22,14,,,,,,,,
6,Yamparáez,2,Yamparáez,1363,Yamparaez,1,Escuela Eduardo Sempertegui,1014207,2,16,52,14,29,8,,,,,,,,
6,Yamparáez,2,Yamparáez,1363,Yamparaez,1,Escuela Eduardo Sempertegui,1014217,3,20,54,17,25,15,,,,,,,,
6,Yamparáez,2,Yamparáez,1363,Yamparaez,1,Escuela Eduardo Sempertegui,1014227,4,17,63,15,16,11,,,,,,,,
6,Yamparáez,2,Yamparáez,1363,Yamparaez,1,Escuela Eduardo Sempertegui,1014237,5,21,47,14,13,6,,,,,,,,
6,Yamparáez,2,Yamparáez,1364,Huasa Cancha,1,Colegio Ana Leon de Huasa Cancha,1014247,1,22,11,13,55,8,,,,,,,,
6,Yamparáez,2,Yamparáez,1364,Huasa Cancha,1,Colegio Ana Leon de Huasa Cancha,1014257,2,15,4,13,29,3,,,,,,,,
6,Yamparáez,2,Yamparáez,1365,Escana,1,U.E. Gerardo Rios Murillo,1014267,1,55,4,7,43,12,,,,,,,,
6,Yamparáez,2,Yamparáez,1365,Escana,1,U.E. Gerardo Rios Murillo,1014277,2,24,5,9,34,6,,,,,,,,
6,Yamparáez,2,Yamparáez,2959,Pulqui Avaroa,1,Unidad Educativa Pulki Avaroa,1014287,1,8,10,47,6,14,,,,,,,,
6,Yamparáez,2,Yamparáez,2959,Pulqui Avaroa,1,Unidad Educativa Pulki Avaroa,1014297,2,6,13,45,12,17,,,,,,,,
6,Yamparáez,2,Yamparáez,2960,Jatun Khakha,1,Escuela Jatun Ckaka,1014307,1,24,58,2,28,7,,,,,,,,
6,Yamparáez,2,Yamparáez,3445,Carama,1,Unidad Educativa Carama,1014317,1,9,2,2,73,3,,,,,,,,
6,Yamparáez,2,Yamparáez,3740,Sajpaya,1,Unidad Educativa Sajpaya,1014327,1,16,35,17,11,16,,,,,,,,
6,Yamparáez,2,Yamparáez,3740,Sajpaya,1,Unidad Educativa Sajpaya,1014337,2,6,20,4,6,9,,,,,,,,
6,Yamparáez,2,Yamparáez,4006,Pata LLajta,25321,U.E. Pata Llajta,1014347,1,19,4,4,8,5,,,,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,1,Colegio Bolivia,1014357,1,5,23,,40,26,19,11,,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,1,Colegio Bolivia,1014367,2,6,21,,42,27,36,11,,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,1,Colegio Bolivia,1014377,3,14,12,,42,35,20,7,,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,1,Colegio Bolivia,1014387,4,11,15,,43,31,14,16,,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,1,Colegio Bolivia,1014397,5,13,27,,39,30,29,13,,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,1,Colegio Bolivia,1014407,6,10,28,,47,19,17,24,,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,1,Colegio Bolivia,1014417,7,11,25,,50,27,23,21,,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,1,Colegio Bolivia,1014427,8,7,14,,36,23,28,7,,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,1,Colegio Bolivia,1014437,9,17,16,,39,27,18,17,,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,1,Colegio Bolivia,1014447,10,9,20,,39,24,23,14,,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,2,Colegio Nacional Mixto 3 De Abril,1014637,1,5,17,,39,30,18,13,,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,2,Colegio Nacional Mixto 3 De Abril,1014647,2,10,33,,41,36,18,11,,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,2,Colegio Nacional Mixto 3 De Abril,1014657,3,12,29,,54,27,10,5,,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,2,Colegio Nacional Mixto 3 De Abril,1014667,4,5,21,,31,33,15,11,,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,2,Colegio Nacional Mixto 3 De Abril,1014677,5,7,31,,47,35,15,12,,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,2,Colegio Nacional Mixto 3 De Abril,1014687,6,10,21,,46,30,21,22,,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,2,Colegio Nacional Mixto 3 De Abril,1014697,7,12,25,,31,23,26,10,,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,2,Colegio Nacional Mixto 3 De Abril,1014707,8,10,28,,41,34,18,15,,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,2,Colegio Nacional Mixto 3 De Abril,1014717,9,6,27,,39,27,31,13,,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,2,Colegio Nacional Mixto 3 De Abril,1014727,10,8,32,,48,22,12,13,,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,2,Colegio Nacional Mixto 3 De Abril,1014737,11,10,25,,36,34,15,21,,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,2,Colegio Nacional Mixto 3 De Abril,1014747,12,3,11,,35,25,10,15,,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,3,(Cárcel) Carceleta Pública de Camargo,1014757,1,1,2,,19,30,3,1,,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,32440,U.E. Juana Azurduy de Padilla,1014767,1,7,25,,29,14,10,14,,,,,,
7,Nor Cinti,1,Camargo,1372,Tacaquira,1,Unidad Educativa Tacaquira,1014457,1,8,36,,13,25,3,1,,,,,,
7,Nor Cinti,1,Camargo,1372,Tacaquira,1,Unidad Educativa Tacaquira,1014467,2,2,20,,10,8,0,1,,,,,,
7,Nor Cinti,1,Camargo,1373,Muyuquiri,1,Unidad Educativa Muyuquiri,1014477,1,14,23,,32,37,5,0,,,,,,
7,Nor Cinti,1,Camargo,1373,Muyuquiri,1,Unidad Educativa Muyuquiri,1014487,2,15,19,,34,27,7,0,,,,,,
7,Nor Cinti,1,Camargo,1373,Muyuquiri,1,Unidad Educativa Muyuquiri,1014497,3,1,5,,21,9,3,0,,,,,,
7,Nor Cinti,1,Camargo,1374,Suquistaca,1,Unidad Educativa Suquistaca,1014507,1,2,15,,46,38,2,0,,,,,,
7,Nor Cinti,1,Camargo,1375,Río Chico,1,U.E. El Porvenir,1014517,1,6,12,,43,13,10,13,,,,,,
7,Nor Cinti,1,Camargo,1376,Palca Grande,1,Unidad Educativa Palca Grande,1014527,1,11,13,,55,6,12,1,,,,,,
7,Nor Cinti,1,Camargo,1377,Higuera Huayco,1,Unidad Educativa Higuera Huayco,1014537,1,2,19,,63,5,5,6,,,,,,
7,Nor Cinti,1,Camargo,1379,Yurac Caballo,1,Escuela Yurac Caballo,1014547,1,2,2,,24,23,3,0,,,,,,
7,Nor Cinti,1,Camargo,1381,Lintaca,1,Unidad Educativa Lintaca,1014557,1,1,1,,22,0,3,0,,,,,,
7,Nor Cinti,1,Camargo,1382,La Quemada,1,Escuela La Quemada,1014567,1,2,20,,14,0,10,1,,,,,,
7,Nor Cinti,1,Camargo,2926,Carpachacra,1,Unidad Educativa Carpachacra,1014577,1,2,2,,36,26,1,0,,,,,,
7,Nor Cinti,1,Camargo,2970,El Churo,1,Escuela El Churo,1014587,1,0,1,,9,7,3,2,,,,,,
7,Nor Cinti,1,Camargo,2971,Huaca Cancha,1,Unidad Educativa Huaca Cancha,1014597,1,4,3,,4,12,1,0,,,,,,
7,Nor Cinti,1,Camargo,3244,Cueva Pampa,1,Unidad Educativa Cueva Pampa,1014607,1,0,1,,21,53,1,0,,,,,,
7,Nor Cinti,1,Camargo,3844,Jatun Quinray,1,Unidad Educativa Jatun Quinray,1014617,1,3,2,,10,30,2,0,,,,,,
7,Nor Cinti,1,Camargo,3905,Quirucillani,1,Unidad Educativa Quirucillani,1014627,1,4,3,,7,15,2,1,,,,,,
7,Nor Cinti,2,San Lucas,1380,Acchilla,1,Unidad Educativa Acchilla,1014777,1,4,,5,0,52,,,2,,2,,,
7,Nor Cinti,2,San Lucas,1380,Acchilla,1,Unidad Educativa Acchilla,1014787,2,3,,3,0,44,,,1,,1,,,
7,Nor Cinti,2,San Lucas,1383,San Lucas,2,U. Edu. Eduardo Avaroa,1015257,1,48,,14,6,49,,,14,,6,,,
7,Nor Cinti,2,San Lucas,1383,San Lucas,2,U. Edu. Eduardo Avaroa,1015267,2,51,,20,2,52,,,10,,3,,,
7,Nor Cinti,2,San Lucas,1383,San Lucas,2,U. Edu. Eduardo Avaroa,1015277,3,36,,21,4,36,,,17,,4,,,
7,Nor Cinti,2,San Lucas,1383,San Lucas,2,U. Edu. Eduardo Avaroa,1015287,4,54,,32,4,36,,,14,,3,,,
7,Nor Cinti,2,San Lucas,1383,San Lucas,2,U. Edu. Eduardo Avaroa,1015297,5,40,,24,2,44,,,18,,7,,,
7,Nor Cinti,2,San Lucas,1383,San Lucas,2,U. Edu. Eduardo Avaroa,1015307,6,34,,22,2,50,,,14,,6,,,
7,Nor Cinti,2,San Lucas,1383,San Lucas,30023,U.E. Rene Barrientos Ortuño,1015347,1,41,,22,1,42,,,7,,3,,,
7,Nor Cinti,2,San Lucas,1383,San Lucas,30023,U.E. Rene Barrientos Ortuño,1015357,2,35,,20,1,62,,,23,,3,,,
7,Nor Cinti,2,San Lucas,1383,San Lucas,30023,U.E. Rene Barrientos Ortuño,1015367,3,49,,18,0,51,,,21,,4,,,
7,Nor Cinti,2,San Lucas,1383,San Lucas,30023,U.E. Rene Barrientos Ortuño,1015377,4,72,,21,1,41,,,14,,2,,,
7,Nor Cinti,2,San Lucas,1383,San Lucas,30023,U.E. Rene Barrientos Ortuño,1015387,5,40,,7,3,36,,,9,,2,,,
7,Nor Cinti,2,San Lucas,1384,Padcoyo,1,Unidad Educativa Padcoyo,1014797,1,6,,29,1,34,,,4,,49,,,
7,Nor Cinti,2,San Lucas,1384,Padcoyo,1,Unidad Educativa Padcoyo,1014807,2,6,,43,0,42,,,4,,49,,,
7,Nor Cinti,2,San Lucas,1384,Padcoyo,1,Unidad Educativa Padcoyo,1014817,3,12,,57,3,32,,,1,,37,,,
7,Nor Cinti,2,San Lucas,1384,Padcoyo,1,Unidad Educativa Padcoyo,1014827,4,2,,3,0,6,,,0,,19,,,
7,Nor Cinti,2,San Lucas,1385,Chiñimayu,1,Unidad Educativa Rosendo La Fuente,1014837,1,14,,18,4,73,,,0,,3,,,
7,Nor Cinti,2,San Lucas,1385,Chiñimayu,1,Unidad Educativa Rosendo La Fuente,1014847,2,9,,8,0,76,,,3,,12,,,
7,Nor Cinti,2,San Lucas,1385,Chiñimayu,1,Unidad Educativa Rosendo La Fuente,1014857,3,13,,6,1,33,,,0,,1,,,
7,Nor Cinti,2,San Lucas,1386,Malliri,30024,U.E. 12 de Abril B,1015397,1,66,,22,1,47,,,2,,2,,,
7,Nor Cinti,2,San Lucas,1386,Malliri,30024,U.E. 12 de Abril B,1015407,2,59,,27,1,37,,,3,,2,,,
7,Nor Cinti,2,San Lucas,1386,Malliri,30024,U.E. 12 de Abril B,1015417,3,60,,18,1,40,,,4,,1,,,
7,Nor Cinti,2,San Lucas,1386,Malliri,30024,U.E. 12 de Abril B,1015427,4,46,,12,3,27,,,3,,6,,,
7,Nor Cinti,2,San Lucas,1387,Kollpa,1,Unidad Educativa Kollpa,1014867,1,4,,21,1,7,,,35,,2,,,
7,Nor Cinti,2,San Lucas,1387,Kollpa,1,Unidad Educativa Kollpa,1014877,2,1,,12,0,3,,,8,,1,,,
7,Nor Cinti,2,San Lucas,1388,Canchas Blancas,1,Unidad Educativa Canchas Blancas,1014887,1,12,,59,0,12,,,4,,3,,,
7,Nor Cinti,2,San Lucas,1390,Payacota del Carmen,1,Escuela Payacota Del Carmen,1014897,1,48,,5,0,71,,,6,,6,,,
7,Nor Cinti,2,San Lucas,1390,Payacota del Carmen,1,Escuela Payacota Del Carmen,1014907,2,34,,7,0,39,,,8,,2,,,
7,Nor Cinti,2,San Lucas,1391,Tambillos,1,Unidad Educativa Tambillos,1014917,1,17,,16,0,48,,,20,,4,,,
7,Nor Cinti,2,San Lucas,1391,Tambillos,1,Unidad Educativa Tambillos,1014927,2,8,,5,0,16,,,5,,1,,,
7,Nor Cinti,2,San Lucas,1392,Pirhuani,1,Unidad Educativa Pirhuani,1014937,1,8,,19,1,20,,,3,,3,,,
7,Nor Cinti,2,San Lucas,1393,Uruchini,1,Unidad Educativa Uruchini,1014947,1,22,,15,2,12,,,6,,1,,,
7,Nor Cinti,2,San Lucas,1394,Torojchi,1,Unidad Educativa Torojchi,1014957,1,5,,10,0,30,,,4,,0,,,
7,Nor Cinti,2,San Lucas,1396,Ocuri,1,Unidad Educativa Ocuri,1015487,1,18,,52,2,19,,,3,,6,,,
7,Nor Cinti,2,San Lucas,1396,Ocuri,1,Unidad Educativa Ocuri,1015497,2,20,,41,1,29,,,1,,10,,,
7,Nor Cinti,2,San Lucas,1396,Ocuri,1,Unidad Educativa Ocuri,1015507,3,13,,14,1,22,,,1,,5,,,
7,Nor Cinti,2,San Lucas,1397,Palacio Tambo,1,Unidad Educativa Palacio Tambo,1014967,1,27,,9,0,25,,,1,,38,,,
7,Nor Cinti,2,San Lucas,1397,Palacio Tambo,1,Unidad Educativa Palacio Tambo,1014977,2,26,,10,1,26,,,0,,31,,,
7,Nor Cinti,2,San Lucas,1397,Palacio Tambo,1,Unidad Educativa Palacio Tambo,1014987,3,18,,13,2,29,,,4,,35,,,
7,Nor Cinti,2,San Lucas,1397,Palacio Tambo,1,Unidad Educativa Palacio Tambo,1014997,4,31,,9,0,20,,,1,,32,,,
7,Nor Cinti,2,San Lucas,1397,Palacio Tambo,1,Unidad Educativa Palacio Tambo,1015007,5,24,,8,1,26,,,2,,50,,,
7,Nor Cinti,2,San Lucas,1397,Palacio Tambo,1,Unidad Educativa Palacio Tambo,1015017,6,15,,6,0,21,,,1,,28,,,
7,Nor Cinti,2,San Lucas,1398,Laja Ckasa,1,Unidad Educativa Laja Ckasa,1015027,1,17,,8,0,23,,,3,,8,,,
7,Nor Cinti,2,San Lucas,1399,Pasla,1,Unidad Educativa Pasla,1015037,1,6,,53,0,6,,,3,,3,,,
7,Nor Cinti,2,San Lucas,2878,Huaño Imilla,1,Unidad Educativa Huañumilla,1015047,1,4,,79,0,11,,,1,,0,,,
7,Nor Cinti,2,San Lucas,2878,Huaño Imilla,1,Unidad Educativa Huañumilla,1015057,2,0,,19,0,4,,,0,,0,,,
7,Nor Cinti,2,San Lucas,2914,Chillagua,1,Unidad Educativa Chillagua,1015067,1,30,,16,1,35,,,11,,5,,,
7,Nor Cinti,2,San Lucas,2914,Chillagua,1,Unidad Educativa Chillagua,1015077,2,32,,11,0,28,,,11,,2,,,
7,Nor Cinti,2,San Lucas,2930,Molle Pata,1,Escuela Molle Pata,1015087,1,1,,26,0,43,,,0,,4,,,
7,Nor Cinti,2,San Lucas,2930,Molle Pata,1,Escuela Molle Pata,1015097,2,3,,12,0,37,,,3,,5,,,
7,Nor Cinti,2,San Lucas,2931,Saca Villque Chico,1,Unidad Educativa Sacavillque Chico,1015107,1,14,,36,1,71,,,9,,3,,,
7,Nor Cinti,2,San Lucas,2931,Saca Villque Chico,1,Unidad Educativa Sacavillque Chico,1015117,2,10,,24,0,10,,,8,,2,,,
7,Nor Cinti,2,San Lucas,2933,Huayllani,1,Escuela Huayllani,1015127,1,9,,10,0,52,,,4,,2,,,
7,Nor Cinti,2,San Lucas,2972,Tambo Ckasa,1,Unidad Educativa Tambo Ckasa,1015137,1,4,,37,0,20,,,1,,4,,,
7,Nor Cinti,2,San Lucas,2972,Tambo Ckasa,1,Unidad Educativa Tambo Ckasa,1015147,2,0,,10,0,8,,,1,,0,,,
7,Nor Cinti,2,San Lucas,2973,Japo,1,Unidad Educativa Japo,1015157,1,5,,44,0,1,,,0,,0,,,
7,Nor Cinti,2,San Lucas,3245,Buena Vista,1,Unidad Educativa Buena Vista,1015167,1,2,,56,0,12,,,2,,0,,,
7,Nor Cinti,2,San Lucas,3689,Torre de Linares,1,U.E. Torre De Linares,1015177,1,4,,69,0,5,,,4,,2,,,
7,Nor Cinti,2,San Lucas,3689,Torre de Linares,1,U.E. Torre De Linares,1015187,2,6,,0,0,2,,,0,,0,,,
7,Nor Cinti,2,San Lucas,3690,Cinteño Tambo,1,U.E. Pututaca,1015197,1,24,,16,1,54,,,5,,27,,,
7,Nor Cinti,2,San Lucas,3690,Cinteño Tambo,1,U.E. Pututaca,1015207,2,27,,20,1,23,,,5,,41,,,
7,Nor Cinti,2,San Lucas,3690,Cinteño Tambo,1,U.E. Pututaca,1015217,3,7,,2,1,18,,,0,,16,,,
7,Nor Cinti,2,San Lucas,3718,Murifaya,1,Unidad Educativa Murifaya,1015227,1,29,,8,0,8,,,6,,8,,,
7,Nor Cinti,2,San Lucas,3741,Civita,1,Unidad Educativa Civita,1015237,1,6,,18,0,35,,,2,,1,,,
7,Nor Cinti,2,San Lucas,3906,San Pedro de Huanaya,1,Unidad Educativa San Pedro De Huanaya,1015247,1,10,,14,0,12,,,10,,0,,,
7,Nor Cinti,2,San Lucas,4012,Cruz Mayu,25327,U.E. Cruz Mayu,1015317,1,4,,21,0,11,,,3,,3,,,
7,Nor Cinti,2,San Lucas,4013,El Terrado,25328,U.E. El Terrado,1015327,1,10,,16,2,44,,,1,,4,,,
7,Nor Cinti,2,San Lucas,4451,Comunidad Querquihuisi,26370,U.E. Qhirqiwisi,1015337,1,11,,0,0,50,,,5,,2,,,
7,Nor Cinti,2,San Lucas,4469,Comunidad Rodeo Cocha,32066,U.E. Rodeo Cocha,1015437,1,1,,19,0,29,,,6,,3,,,
7,Nor Cinti,2,San Lucas,4470,Comunidad Chuncho,32067,U.E. Chunchu,1015447,1,7,,54,0,9,,,1,,0,,,
7,Nor Cinti,2,San Lucas,4471,Comunidad Coplacia,32068,U.E. Coplacia,1015457,1,15,,13,0,13,,,6,,0,,,
7,Nor Cinti,2,San Lucas,4512,Lara Vinto,32165,U.E. Laravinto,1015467,1,2,,58,0,3,,,1,,1,,,
7,Nor Cinti,2,San Lucas,4567,Andamarca,32280,U.E. Andamarca,1015477,1,14,,8,1,37,,,2,,3,,,
7,Nor Cinti,3,Incahuasi,1401,Incahuasi,1,Unidad Educativa Eduardo Avaroa,1015517,1,56,29,12,,41,,,,,,,,
7,Nor Cinti,3,Incahuasi,1401,Incahuasi,1,Unidad Educativa Eduardo Avaroa,1015527,2,65,26,17,,23,,,,,,,,
7,Nor Cinti,3,Incahuasi,1401,Incahuasi,1,Unidad Educativa Eduardo Avaroa,1015537,3,61,24,16,,20,,,,,,,,
7,Nor Cinti,3,Incahuasi,1401,Incahuasi,1,Unidad Educativa Eduardo Avaroa,1015547,4,75,28,18,,27,,,,,,,,
7,Nor Cinti,3,Incahuasi,1401,Incahuasi,1,Unidad Educativa Eduardo Avaroa,1015557,5,54,23,14,,35,,,,,,,,
7,Nor Cinti,3,Incahuasi,1401,Incahuasi,1,Unidad Educativa Eduardo Avaroa,1015567,6,64,27,15,,29,,,,,,,,
7,Nor Cinti,3,Incahuasi,1401,Incahuasi,1,Unidad Educativa Eduardo Avaroa,1015577,7,78,15,16,,32,,,,,,,,
7,Nor Cinti,3,Incahuasi,1401,Incahuasi,1,Unidad Educativa Eduardo Avaroa,1015587,8,13,17,5,,9,,,,,,,,
7,Nor Cinti,3,Incahuasi,1404,San Lorencito,1,Escuela San Lorencito,1015597,1,28,1,0,,3,,,,,,,,
7,Nor Cinti,3,Incahuasi,1413,Huajlaya,1,Escuela Huajlaya,1015607,1,56,2,2,,12,,,,,,,,
7,Nor Cinti,3,Incahuasi,2935,Lampazar,1,Escuela Lampazar,1015617,1,170,0,0,,3,,,,,,,,
7,Nor Cinti,3,Incahuasi,2935,Lampazar,1,Escuela Lampazar,1015627,2,29,0,0,,0,,,,,,,,
7,Nor Cinti,3,Incahuasi,2936,El Portillo,1,Escuela 2 de Agosto,1015637,1,37,4,23,,7,,,,,,,,
7,Nor Cinti,3,Incahuasi,2936,El Portillo,1,Escuela 2 de Agosto,1015647,2,65,1,8,,6,,,,,,,,
7,Nor Cinti,3,Incahuasi,2974,Jolencia,1,Escuela Jolencia,1015657,1,61,3,21,,56,,,,,,,,
7,Nor Cinti,3,Incahuasi,2974,Jolencia,1,Escuela Jolencia,1015667,2,41,5,18,,62,,,,,,,,
7,Nor Cinti,3,Incahuasi,2977,El Verano,1,Escuela El Verano,1015677,1,21,0,72,,2,,,,,,,,
7,Nor Cinti,3,Incahuasi,2977,El Verano,1,Escuela El Verano,1015687,2,6,0,25,,1,,,,,,,,
7,Nor Cinti,3,Incahuasi,3692,Yatina,1,U.E. Yatina,1015697,1,50,3,15,,7,,,,,,,,
7,Nor Cinti,3,Incahuasi,3845,El Quemado,1,U.E. Marcelo Quiroga Santa Cruz,1015707,1,23,2,25,,2,,,,,,,,
7,Nor Cinti,3,Incahuasi,3845,El Quemado,1,U.E. Marcelo Quiroga Santa Cruz,1015717,2,1,0,9,,0,,,,,,,,
7,Nor Cinti,3,Incahuasi,4394,Comunidad San Andréz,26125,U.E. San Andrés,1015727,1,68,0,23,,1,,,,,,,,
7,Nor Cinti,3,Incahuasi,4395,Chillajara,26126,U.E. 25 de Mayo,1015737,1,13,3,41,,15,,,,,,,,
7,Nor Cinti,3,Incahuasi,4398,San Marcelo,26129,U.E. San Marcelo,1015747,1,5,1,0,,42,,,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,1,Colegio Padre Landini Simon Bolivar,1015757,1,38,7,26,,20,55,,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,1,Colegio Padre Landini Simon Bolivar,1015767,2,22,9,28,,23,41,,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,1,Colegio Padre Landini Simon Bolivar,1015777,3,33,12,23,,8,39,,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,1,Colegio Padre Landini Simon Bolivar,1015787,4,20,9,30,,19,36,,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,1,Colegio Padre Landini Simon Bolivar,1015797,5,30,2,32,,23,35,,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,1,Colegio Padre Landini Simon Bolivar,1015807,6,33,6,24,,21,47,,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,1,Colegio Padre Landini Simon Bolivar,1015817,7,31,6,28,,28,31,,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,1,Colegio Padre Landini Simon Bolivar,1015827,8,36,7,28,,20,54,,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,1,Colegio Padre Landini Simon Bolivar,1015837,9,40,4,31,,21,37,,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,1,Colegio Padre Landini Simon Bolivar,1015847,10,23,4,21,,18,58,,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,30025,Esc. Simón Bolívar,1015997,1,27,5,24,,23,46,,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,30025,Esc. Simón Bolívar,1016007,2,40,7,25,,11,48,,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,30025,Esc. Simón Bolívar,1016017,3,27,3,35,,21,36,,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,30025,Esc. Simón Bolívar,1016027,4,20,9,41,,42,41,,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,30025,Esc. Simón Bolívar,1016037,5,22,5,18,,11,46,,,,,,,
7,Nor Cinti,4,Villa Charcas,1403,Chunchuli,1,Unidad Educativa Jose Antonio Zampa,1015857,1,77,1,23,,5,11,,,,,,,
7,Nor Cinti,4,Villa Charcas,1403,Chunchuli,1,Unidad Educativa Jose Antonio Zampa,1015867,2,79,2,30,,1,10,,,,,,,
7,Nor Cinti,4,Villa Charcas,1403,Chunchuli,1,Unidad Educativa Jose Antonio Zampa,1015877,3,64,6,28,,5,13,,,,,,,
7,Nor Cinti,4,Villa Charcas,1403,Chunchuli,1,Unidad Educativa Jose Antonio Zampa,1015887,4,10,0,12,,0,2,,,,,,,
7,Nor Cinti,4,Villa Charcas,1408,Santa Elena,1,Escuela Santa Elena,1015897,1,38,22,13,,3,3,,,,,,,
7,Nor Cinti,4,Villa Charcas,1408,Santa Elena,1,Escuela Santa Elena,1015907,2,15,4,7,,3,1,,,,,,,
7,Nor Cinti,4,Villa Charcas,1409,Caysaca,1,Escuela Caiza K,1015917,1,1,35,3,,0,21,,,,,,,
7,Nor Cinti,4,Villa Charcas,1409,Caysaca,1,Escuela Caiza K,1015927,2,1,11,0,,0,7,,,,,,,
7,Nor Cinti,4,Villa Charcas,1410,Supas,1,Escuela Supas,1015937,1,19,22,14,,3,5,,,,,,,
