CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,UN,UNPA,NGP,MTS,UNIDOS-,PATRIA-UNIDOS,LIBRE,SOLUCIONES-CON-TODOS,PDC,A-UPP,POKUY,FRI,APB-SUMATE,U.P.C,CREE,UNE,FAP,F-S,ARI,TU,PPS
9,Quillacollo,2,Sipesipe,943,Suticollo,9022,Unidad Educativa Suticollo,3034957,11,,,30,4,13,19,,16,,33,,21,,,,,,,,,
9,Quillacollo,2,Sipesipe,943,Suticollo,9022,Unidad Educativa Suticollo,3034967,12,,,22,5,8,15,,26,,22,,39,,,,,,,,,
9,Quillacollo,2,Sipesipe,943,Suticollo,9022,Unidad Educativa Suticollo,3034977,13,,,19,7,6,11,,18,,31,,36,,,,,,,,,
9,Quillacollo,2,Sipesipe,943,Suticollo,9022,Unidad Educativa Suticollo,3034987,14,,,11,5,6,10,,21,,44,,35,,,,,,,,,
9,Quillacollo,2,Sipesipe,943,Suticollo,9022,Unidad Educativa Suticollo,3034997,15,,,6,0,3,2,,3,,11,,6,,,,,,,,,
9,Quillacollo,2,Sipesipe,944,Viloma,9023,Unidad Educativa Viloma,3035007,1,,,42,9,7,15,,26,,25,,7,,,,,,,,,
9,Quillacollo,2,Sipesipe,944,Viloma,9023,Unidad Educativa Viloma,3035017,2,,,21,10,4,18,,29,,16,,6,,,,,,,,,
9,Quillacollo,2,Sipesipe,944,Viloma,9023,Unidad Educativa Viloma,3035027,3,,,37,10,4,18,,36,,16,,14,,,,,,,,,
9,Quillacollo,2,Sipesipe,944,Viloma,9023,Unidad Educativa Viloma,3035037,4,,,32,4,3,33,,27,,16,,9,,,,,,,,,
9,Quillacollo,2,Sipesipe,944,Viloma,9023,Unidad Educativa Viloma,3035047,5,,,34,6,5,25,,37,,26,,13,,,,,,,,,
9,Quillacollo,2,Sipesipe,944,Viloma,9023,Unidad Educativa Viloma,3035057,6,,,46,3,5,20,,33,,12,,10,,,,,,,,,
9,Quillacollo,2,Sipesipe,944,Viloma,9023,Unidad Educativa Viloma,3035067,7,,,38,7,2,14,,23,,11,,3,,,,,,,,,
9,Quillacollo,2,Sipesipe,945,Sauce Rancho,9024,Unidad Educativa Sauce Rancho,3036017,1,,,20,10,13,6,,10,,22,,42,,,,,,,,,
9,Quillacollo,2,Sipesipe,945,Sauce Rancho,9024,Unidad Educativa Sauce Rancho,3036027,2,,,20,5,9,13,,10,,32,,38,,,,,,,,,
9,Quillacollo,2,Sipesipe,945,Sauce Rancho,9024,Unidad Educativa Sauce Rancho,3036037,3,,,15,3,9,6,,8,,32,,28,,,,,,,,,
9,Quillacollo,2,Sipesipe,945,Sauce Rancho,9024,Unidad Educativa Sauce Rancho,3036047,4,,,12,6,11,7,,6,,28,,45,,,,,,,,,
9,Quillacollo,2,Sipesipe,945,Sauce Rancho,9024,Unidad Educativa Sauce Rancho,3036057,5,,,19,8,6,6,,11,,38,,43,,,,,,,,,
9,Quillacollo,2,Sipesipe,945,Sauce Rancho,9024,Unidad Educativa Sauce Rancho,3036067,6,,,14,8,13,11,,18,,37,,35,,,,,,,,,
9,Quillacollo,2,Sipesipe,945,Sauce Rancho,9024,Unidad Educativa Sauce Rancho,3036077,7,,,9,1,16,9,,9,,44,,35,,,,,,,,,
9,Quillacollo,2,Sipesipe,945,Sauce Rancho,9024,Unidad Educativa Sauce Rancho,3036087,8,,,18,8,7,12,,8,,42,,28,,,,,,,,,
9,Quillacollo,2,Sipesipe,945,Sauce Rancho,9024,Unidad Educativa Sauce Rancho,3036097,9,,,18,3,13,8,,13,,43,,52,,,,,,,,,
9,Quillacollo,2,Sipesipe,945,Sauce Rancho,9024,Unidad Educativa Sauce Rancho,3036107,10,,,24,14,12,8,,11,,36,,43,,,,,,,,,
9,Quillacollo,2,Sipesipe,945,Sauce Rancho,9024,Unidad Educativa Sauce Rancho,3036117,11,,,13,3,7,11,,4,,45,,46,,,,,,,,,
9,Quillacollo,2,Sipesipe,945,Sauce Rancho,9024,Unidad Educativa Sauce Rancho,3036127,12,,,15,9,10,14,,12,,25,,50,,,,,,,,,
9,Quillacollo,2,Sipesipe,945,Sauce Rancho,9024,Unidad Educativa Sauce Rancho,3036137,13,,,18,9,14,7,,10,,28,,39,,,,,,,,,
9,Quillacollo,2,Sipesipe,945,Sauce Rancho,9024,Unidad Educativa Sauce Rancho,3036147,14,,,6,6,6,4,,6,,18,,21,,,,,,,,,
9,Quillacollo,2,Sipesipe,945,Sauce Rancho,25906,U. E. German Busch,3036157,1,,,16,7,36,6,,13,,52,,39,,,,,,,,,
9,Quillacollo,2,Sipesipe,945,Sauce Rancho,25906,U. E. German Busch,3036167,2,,,17,6,20,7,,8,,44,,50,,,,,,,,,
9,Quillacollo,2,Sipesipe,945,Sauce Rancho,25906,U. E. German Busch,3036177,3,,,9,6,21,9,,17,,40,,35,,,,,,,,,
9,Quillacollo,2,Sipesipe,945,Sauce Rancho,25906,U. E. German Busch,3036187,4,,,9,3,22,10,,24,,43,,35,,,,,,,,,
9,Quillacollo,2,Sipesipe,945,Sauce Rancho,25906,U. E. German Busch,3036197,5,,,12,6,18,3,,14,,39,,32,,,,,,,,,
9,Quillacollo,2,Sipesipe,945,Sauce Rancho,25906,U. E. German Busch,3036207,6,,,12,7,24,3,,14,,40,,35,,,,,,,,,
9,Quillacollo,2,Sipesipe,945,Sauce Rancho,25906,U. E. German Busch,3036217,7,,,7,6,11,4,,26,,24,,41,,,,,,,,,
9,Quillacollo,2,Sipesipe,945,Sauce Rancho,25907,U. E. Isidoro Carrasco Olguín,3035317,1,,,8,6,5,7,,27,,31,,9,,,,,,,,,
9,Quillacollo,2,Sipesipe,945,Sauce Rancho,25907,U. E. Isidoro Carrasco Olguín,3035327,2,,,7,7,7,7,,37,,31,,9,,,,,,,,,
9,Quillacollo,2,Sipesipe,945,Sauce Rancho,25907,U. E. Isidoro Carrasco Olguín,3035337,3,,,12,7,6,16,,33,,46,,12,,,,,,,,,
9,Quillacollo,2,Sipesipe,945,Sauce Rancho,25907,U. E. Isidoro Carrasco Olguín,3035347,4,,,3,6,6,9,,26,,23,,9,,,,,,,,,
9,Quillacollo,2,Sipesipe,945,Sauce Rancho,25907,U. E. Isidoro Carrasco Olguín,3035357,5,,,10,11,7,8,,26,,28,,12,,,,,,,,,
9,Quillacollo,2,Sipesipe,946,Itapaya,9025,Esc. Rene Barrientos Ortuño (Itapaya),3035077,1,,,5,4,13,30,,34,,30,,4,,,,,,,,,
9,Quillacollo,2,Sipesipe,946,Itapaya,9025,Esc. Rene Barrientos Ortuño (Itapaya),3035087,2,,,7,6,19,21,,33,,27,,4,,,,,,,,,
9,Quillacollo,2,Sipesipe,946,Itapaya,9025,Esc. Rene Barrientos Ortuño (Itapaya),3035097,3,,,4,4,15,38,,44,,19,,4,,,,,,,,,
9,Quillacollo,2,Sipesipe,946,Itapaya,9025,Esc. Rene Barrientos Ortuño (Itapaya),3035107,4,,,4,7,18,28,,39,,19,,2,,,,,,,,,
9,Quillacollo,2,Sipesipe,946,Itapaya,9025,Esc. Rene Barrientos Ortuño (Itapaya),3035117,5,,,1,8,7,28,,59,,29,,1,,,,,,,,,
9,Quillacollo,2,Sipesipe,946,Itapaya,9025,Esc. Rene Barrientos Ortuño (Itapaya),3035127,6,,,10,8,12,40,,39,,17,,5,,,,,,,,,
9,Quillacollo,2,Sipesipe,946,Itapaya,9025,Esc. Rene Barrientos Ortuño (Itapaya),3035137,7,,,1,0,3,12,,15,,7,,4,,,,,,,,,
9,Quillacollo,2,Sipesipe,947,Parotani,9026,Unidad Educativa Eduardo Abaroa,3035147,1,,,5,17,4,19,,32,,44,,5,,,,,,,,,
9,Quillacollo,2,Sipesipe,947,Parotani,9026,Unidad Educativa Eduardo Abaroa,3035157,2,,,8,12,3,15,,30,,25,,6,,,,,,,,,
9,Quillacollo,2,Sipesipe,947,Parotani,9026,Unidad Educativa Eduardo Abaroa,3035167,3,,,3,20,5,19,,30,,37,,18,,,,,,,,,
9,Quillacollo,2,Sipesipe,947,Parotani,9026,Unidad Educativa Eduardo Abaroa,3035177,4,,,6,10,11,22,,29,,39,,8,,,,,,,,,
9,Quillacollo,2,Sipesipe,947,Parotani,9026,Unidad Educativa Eduardo Abaroa,3035187,5,,,1,10,10,37,,23,,38,,11,,,,,,,,,
9,Quillacollo,2,Sipesipe,947,Parotani,9026,Unidad Educativa Eduardo Abaroa,3035197,6,,,3,14,7,10,,27,,42,,10,,,,,,,,,
9,Quillacollo,2,Sipesipe,947,Parotani,9026,Unidad Educativa Eduardo Abaroa,3035207,7,,,4,17,3,17,,42,,29,,6,,,,,,,,,
9,Quillacollo,2,Sipesipe,947,Parotani,9026,Unidad Educativa Eduardo Abaroa,3035217,8,,,2,7,2,18,,31,,35,,7,,,,,,,,,
9,Quillacollo,2,Sipesipe,947,Parotani,9026,Unidad Educativa Eduardo Abaroa,3035227,9,,,3,13,1,22,,26,,22,,12,,,,,,,,,
9,Quillacollo,2,Sipesipe,947,Parotani,9026,Unidad Educativa Eduardo Abaroa,3035237,10,,,1,16,3,22,,35,,38,,9,,,,,,,,,
9,Quillacollo,2,Sipesipe,947,Parotani,9026,Unidad Educativa Eduardo Abaroa,3035247,11,,,4,11,4,29,,17,,35,,7,,,,,,,,,
9,Quillacollo,2,Sipesipe,947,Parotani,9026,Unidad Educativa Eduardo Abaroa,3035257,12,,,5,12,1,40,,26,,34,,8,,,,,,,,,
9,Quillacollo,2,Sipesipe,947,Parotani,9026,Unidad Educativa Eduardo Abaroa,3035267,13,,,2,5,3,6,,9,,15,,3,,,,,,,,,
9,Quillacollo,2,Sipesipe,949,Mallco Rancho,9027,Escuela Bolviana Americana,3035897,1,,,33,10,13,6,,5,,14,,25,,,,,,,,,
9,Quillacollo,2,Sipesipe,949,Mallco Rancho,9027,Escuela Bolviana Americana,3035907,2,,,21,22,11,10,,11,,18,,20,,,,,,,,,
9,Quillacollo,2,Sipesipe,949,Mallco Rancho,9027,Escuela Bolviana Americana,3035917,3,,,24,20,8,15,,11,,21,,26,,,,,,,,,
9,Quillacollo,2,Sipesipe,949,Mallco Rancho,9027,Escuela Bolviana Americana,3035927,4,,,22,15,1,3,,14,,17,,33,,,,,,,,,
9,Quillacollo,2,Sipesipe,949,Mallco Rancho,9027,Escuela Bolviana Americana,3035937,5,,,27,16,3,6,,2,,24,,16,,,,,,,,,
9,Quillacollo,2,Sipesipe,949,Mallco Rancho,9027,Escuela Bolviana Americana,3035947,6,,,12,11,9,7,,11,,29,,19,,,,,,,,,
9,Quillacollo,2,Sipesipe,949,Mallco Rancho,9027,Escuela Bolviana Americana,3035957,7,,,27,21,2,7,,11,,31,,33,,,,,,,,,
9,Quillacollo,2,Sipesipe,949,Mallco Rancho,9027,Escuela Bolviana Americana,3035967,8,,,28,22,4,4,,14,,11,,27,,,,,,,,,
9,Quillacollo,2,Sipesipe,949,Mallco Rancho,9027,Escuela Bolviana Americana,3035977,9,,,30,11,6,9,,12,,27,,24,,,,,,,,,
9,Quillacollo,2,Sipesipe,949,Mallco Rancho,9027,Escuela Bolviana Americana,3035987,10,,,31,12,8,8,,5,,31,,25,,,,,,,,,
9,Quillacollo,2,Sipesipe,949,Mallco Rancho,9027,Escuela Bolviana Americana,3035997,11,,,23,21,11,7,,11,,21,,35,,,,,,,,,
9,Quillacollo,2,Sipesipe,949,Mallco Rancho,9027,Escuela Bolviana Americana,3036007,12,,,19,12,6,9,,5,,14,,13,,,,,,,,,
9,Quillacollo,2,Sipesipe,949,Mallco Rancho,26319,U. E. Cohachaca Chico,3035397,1,,,20,13,5,12,,20,,48,,27,,,,,,,,,
9,Quillacollo,2,Sipesipe,949,Mallco Rancho,26319,U. E. Cohachaca Chico,3035407,2,,,16,12,5,15,,16,,50,,34,,,,,,,,,
9,Quillacollo,2,Sipesipe,949,Mallco Rancho,26319,U. E. Cohachaca Chico,3035417,3,,,10,12,6,9,,18,,63,,35,,,,,,,,,
9,Quillacollo,2,Sipesipe,949,Mallco Rancho,26319,U. E. Cohachaca Chico,3035427,4,,,14,10,2,12,,24,,45,,19,,,,,,,,,
9,Quillacollo,2,Sipesipe,949,Mallco Rancho,26319,U. E. Cohachaca Chico,3035437,5,,,15,10,4,2,,7,,29,,13,,,,,,,,,
9,Quillacollo,2,Sipesipe,950,Uchu Uchu,9028,Unidad Educativa Uchu Uchu,3035277,1,,,34,2,5,0,,86,,9,,2,,,,,,,,,
9,Quillacollo,2,Sipesipe,950,Uchu Uchu,9028,Unidad Educativa Uchu Uchu,3035287,2,,,23,4,4,1,,51,,10,,1,,,,,,,,,
9,Quillacollo,2,Sipesipe,3954,Caramarca,1,Unidad Educativa Caramarca Collpa,3034597,1,,,10,7,8,6,,20,,68,,7,,,,,,,,,
9,Quillacollo,2,Sipesipe,3954,Caramarca,1,Unidad Educativa Caramarca Collpa,3034607,2,,,14,9,27,2,,13,,70,,2,,,,,,,,,
9,Quillacollo,2,Sipesipe,3954,Caramarca,1,Unidad Educativa Caramarca Collpa,3034617,3,,,9,8,15,2,,23,,51,,5,,,,,,,,,
9,Quillacollo,2,Sipesipe,3954,Caramarca,1,Unidad Educativa Caramarca Collpa,3034627,4,,,5,2,8,0,,7,,29,,3,,,,,,,,,
9,Quillacollo,2,Sipesipe,3955,Mallco Chapi,1,Unidad Educativa 3 de Abril,3034637,1,,,35,16,4,12,,22,,31,,22,,,,,,,,,
9,Quillacollo,2,Sipesipe,3955,Mallco Chapi,1,Unidad Educativa 3 de Abril,3034647,2,,,37,13,6,11,,22,,32,,40,,,,,,,,,
9,Quillacollo,2,Sipesipe,3955,Mallco Chapi,1,Unidad Educativa 3 de Abril,3034657,3,,,29,17,5,7,,11,,37,,27,,,,,,,,,
9,Quillacollo,2,Sipesipe,3955,Mallco Chapi,1,Unidad Educativa 3 de Abril,3034667,4,,,21,15,6,7,,17,,40,,26,,,,,,,,,
9,Quillacollo,2,Sipesipe,3955,Mallco Chapi,1,Unidad Educativa 3 de Abril,3034677,5,,,27,12,4,8,,30,,24,,31,,,,,,,,,
9,Quillacollo,2,Sipesipe,3955,Mallco Chapi,1,Unidad Educativa 3 de Abril,3034687,6,,,27,16,10,7,,24,,44,,15,,,,,,,,,
9,Quillacollo,2,Sipesipe,3955,Mallco Chapi,1,Unidad Educativa 3 de Abril,3034697,7,,,38,16,6,3,,16,,29,,20,,,,,,,,,
9,Quillacollo,2,Sipesipe,3955,Mallco Chapi,1,Unidad Educativa 3 de Abril,3034707,8,,,17,14,4,6,,11,,36,,29,,,,,,,,,
9,Quillacollo,2,Sipesipe,3955,Mallco Chapi,1,Unidad Educativa 3 de Abril,3034717,9,,,30,4,4,7,,18,,40,,28,,,,,,,,,
9,Quillacollo,2,Sipesipe,3955,Mallco Chapi,1,Unidad Educativa 3 de Abril,3034727,10,,,18,13,4,9,,17,,36,,27,,,,,,,,,
9,Quillacollo,2,Sipesipe,3955,Mallco Chapi,1,Unidad Educativa 3 de Abril,3034737,11,,,29,17,7,8,,17,,28,,30,,,,,,,,,
9,Quillacollo,2,Sipesipe,3955,Mallco Chapi,1,Unidad Educativa 3 de Abril,3034747,12,,,21,16,4,1,,10,,29,,16,,,,,,,,,
9,Quillacollo,2,Sipesipe,3956,Siqui Siquia,1,Unidad Educativa Toribio Claure,3034757,1,,,9,4,6,1,,76,,37,,24,,,,,,,,,
9,Quillacollo,2,Sipesipe,3956,Siqui Siquia,1,Unidad Educativa Toribio Claure,3034767,2,,,11,4,4,1,,79,,33,,10,,,,,,,,,
9,Quillacollo,2,Sipesipe,3956,Siqui Siquia,1,Unidad Educativa Toribio Claure,3034777,3,,,4,3,2,0,,50,,21,,9,,,,,,,,,
9,Quillacollo,2,Sipesipe,3957,Caviloma,1,Unidad Educativa  Caviloma,3034787,1,,,13,3,5,5,,35,,44,,31,,,,,,,,,
9,Quillacollo,2,Sipesipe,3957,Caviloma,1,Unidad Educativa  Caviloma,3034797,2,,,14,4,9,5,,21,,38,,40,,,,,,,,,
9,Quillacollo,2,Sipesipe,3957,Caviloma,1,Unidad Educativa  Caviloma,3034807,3,,,16,5,2,7,,15,,28,,36,,,,,,,,,
9,Quillacollo,2,Sipesipe,3957,Caviloma,1,Unidad Educativa  Caviloma,3034817,4,,,18,6,4,3,,23,,54,,33,,,,,,,,,
9,Quillacollo,2,Sipesipe,3957,Caviloma,1,Unidad Educativa  Caviloma,3034827,5,,,9,7,1,6,,19,,31,,33,,,,,,,,,
9,Quillacollo,2,Sipesipe,3957,Caviloma,1,Unidad Educativa  Caviloma,3034837,6,,,11,3,2,5,,28,,33,,38,,,,,,,,,
9,Quillacollo,2,Sipesipe,3957,Caviloma,1,Unidad Educativa  Caviloma,3034847,7,,,2,3,0,1,,7,,4,,4,,,,,,,,,
9,Quillacollo,2,Sipesipe,4247,Viloma Cala Cala,25924,U. E. Viloma Cala Cala,3035367,1,,,104,2,4,3,,32,,14,,3,,,,,,,,,
9,Quillacollo,2,Sipesipe,4247,Viloma Cala Cala,25924,U. E. Viloma Cala Cala,3035377,2,,,107,1,2,2,,35,,23,,4,,,,,,,,,
9,Quillacollo,2,Sipesipe,4247,Viloma Cala Cala,25924,U. E. Viloma Cala Cala,3035387,3,,,93,4,3,3,,27,,19,,3,,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9029,Colegio San Miguel (Tiquipaya),3036227,1,9,,16,36,7,13,8,13,1,16,,1,28,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9029,Colegio San Miguel (Tiquipaya),3036237,2,5,,8,42,8,8,14,17,3,15,,4,20,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9029,Colegio San Miguel (Tiquipaya),3036247,3,8,,12,40,9,16,12,21,2,8,,3,19,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9029,Colegio San Miguel (Tiquipaya),3036257,4,9,,3,39,12,11,8,26,5,14,,6,13,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9029,Colegio San Miguel (Tiquipaya),3036267,5,3,,7,33,9,11,7,17,4,12,,11,20,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9029,Colegio San Miguel (Tiquipaya),3036277,6,8,,13,56,7,10,9,15,3,21,,5,21,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9029,Colegio San Miguel (Tiquipaya),3036287,7,8,,10,43,8,15,15,12,1,12,,11,23,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9029,Colegio San Miguel (Tiquipaya),3036297,8,23,,9,26,6,11,11,13,3,6,,9,18,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9029,Colegio San Miguel (Tiquipaya),3036307,9,4,,19,29,8,14,9,19,3,13,,18,20,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9029,Colegio San Miguel (Tiquipaya),3036317,10,15,,11,39,3,10,6,22,1,13,,7,19,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9029,Colegio San Miguel (Tiquipaya),3036327,11,7,,7,33,8,13,14,25,3,12,,5,27,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9029,Colegio San Miguel (Tiquipaya),3036337,12,6,,6,33,7,5,10,25,3,11,,6,32,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9029,Colegio San Miguel (Tiquipaya),3036347,13,9,,9,39,11,6,11,16,0,16,,3,25,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9029,Colegio San Miguel (Tiquipaya),3036357,14,9,,12,35,10,4,17,19,1,25,,1,22,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9029,Colegio San Miguel (Tiquipaya),3036367,15,8,,5,29,7,12,7,22,7,15,,2,28,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9029,Colegio San Miguel (Tiquipaya),3036377,16,18,,8,29,6,11,13,14,4,18,,4,25,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9029,Colegio San Miguel (Tiquipaya),3036387,17,7,,6,26,3,10,9,15,2,7,,3,15,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036397,1,8,,7,36,10,4,14,24,2,17,,4,17,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036407,2,2,,7,30,8,6,5,20,6,14,,6,31,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036417,3,7,,12,33,7,9,10,16,2,29,,5,15,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036427,4,8,,8,40,8,7,15,11,1,12,,5,30,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036437,5,7,,9,37,12,10,10,16,1,14,,6,19,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036447,6,9,,8,37,7,6,8,21,4,9,,6,24,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036457,7,10,,10,28,7,4,10,23,5,26,,2,16,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036467,8,10,,6,28,6,9,10,19,5,10,,12,20,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036477,9,6,,6,37,9,9,12,14,3,16,,3,18,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036487,10,3,,10,30,13,4,11,20,4,22,,5,15,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036497,11,24,,10,36,5,4,8,25,2,12,,8,10,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036507,12,8,,16,36,4,13,13,17,5,8,,1,29,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036517,13,6,,9,34,12,12,9,22,6,16,,3,12,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036527,14,5,,9,37,5,6,10,22,2,18,,5,14,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036537,15,4,,11,42,9,11,10,15,4,19,,14,14,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036547,16,5,,19,36,5,3,13,17,6,19,,4,23,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036557,17,9,,9,39,12,9,10,16,6,21,,3,15,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036567,18,18,,6,26,7,15,11,22,0,15,,5,20,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036577,19,8,,5,47,10,8,16,17,4,11,,1,32,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036587,20,8,,5,30,10,7,15,31,3,18,,0,18,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036597,21,7,,7,28,9,12,11,21,5,14,,6,25,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036607,22,6,,8,40,6,3,4,22,0,20,,4,29,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036617,23,12,,8,41,8,8,15,21,3,11,,3,26,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036627,24,5,,7,40,5,5,11,24,2,15,,8,24,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036637,25,7,,19,45,4,10,6,19,0,26,,4,18,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036647,26,3,,14,40,9,4,11,21,1,19,,3,23,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036657,27,9,,4,22,7,17,12,31,1,16,,7,31,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036667,28,8,,5,40,7,9,20,27,2,17,,5,23,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036677,29,4,,11,29,10,10,14,26,3,16,,2,20,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036687,30,13,,5,31,15,12,17,26,4,23,,2,27,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,9030,Colegio Simon Bolivar (Tiquipaya),3036697,31,3,,9,50,4,9,9,20,3,20,,13,28,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,25697,U.E. La Floresta,3037937,1,4,,6,36,5,12,12,25,7,9,,8,24,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,25697,U.E. La Floresta,3037947,2,3,,6,34,8,12,10,21,3,19,,5,26,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,25697,U.E. La Floresta,3037957,3,8,,4,45,6,15,20,22,1,15,,7,18,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,25697,U.E. La Floresta,3037967,4,5,,4,41,13,11,10,22,6,13,,11,22,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,25697,U.E. La Floresta,3037977,5,6,,1,38,8,9,12,24,3,12,,9,23,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,25697,U.E. La Floresta,3037987,6,6,,5,30,10,10,18,12,3,7,,7,13,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,25698,U.E. Monseñor Salomón Romero,3037997,1,10,,4,49,4,9,17,18,6,7,,3,25,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,25698,U.E. Monseñor Salomón Romero,3038007,2,11,,7,42,11,7,12,23,0,12,,3,24,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,25698,U.E. Monseñor Salomón Romero,3038017,3,3,,5,30,8,14,6,36,5,15,,3,32,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,25698,U.E. Monseñor Salomón Romero,3038027,4,8,,8,37,7,15,17,22,3,16,,3,35,,,,,,,,
9,Quillacollo,3,Tiquipaya,951,Tiquipaya,25698,U.E. Monseñor Salomón Romero,3038037,5,3,,15,40,8,8,14,22,3,9,,7,17,,,,,,,,
