CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,SOLUCIONES-CON-TODOS,PATRIA-UNIDOS,MTS,UNIDOS-,NGP,PDC,FRI,A-UPP,APB-SUMATE,LIBRE
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020681,2,,15,12,1,5,3,5,13,71,42
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020691,3,,15,15,4,5,6,3,10,96,37
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020701,4,,12,21,5,8,4,2,1,86,38
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020711,5,,10,25,3,6,7,3,12,79,41
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020721,6,,12,19,2,6,5,3,13,83,44
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020731,7,,12,20,3,5,3,3,10,94,24
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020741,8,,12,18,5,2,6,3,13,67,27
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020751,9,,17,20,5,5,0,6,14,77,27
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020761,10,,12,12,1,3,4,4,14,85,39
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020771,11,,15,23,3,7,3,3,14,79,34
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020781,12,,11,9,3,8,5,3,10,86,39
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020791,13,,9,19,0,9,2,1,7,85,36
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020801,14,,8,18,0,1,4,2,14,71,41
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020811,15,,15,10,1,7,4,2,7,84,36
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020821,16,,8,8,3,5,2,3,8,89,41
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020831,17,,7,23,2,8,3,2,9,79,30
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020841,18,,18,12,3,6,6,7,8,83,35
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020851,19,,12,23,1,7,5,1,8,89,31
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020861,20,,11,19,5,2,4,3,9,79,40
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020871,21,,13,12,3,5,5,2,9,83,39
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020881,22,,13,19,2,1,2,3,7,76,30
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020891,23,,12,17,3,5,5,1,12,72,49
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020901,24,,7,17,5,8,3,3,5,100,34
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020911,25,,8,22,2,4,4,2,9,89,33
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020921,26,,15,22,3,13,5,0,7,92,41
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020931,27,,14,25,1,5,3,3,3,70,36
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020941,28,,21,18,1,9,1,3,7,90,25
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020951,29,,15,8,3,2,8,4,8,80,35
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020961,30,,12,18,0,10,4,6,7,95,35
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020971,31,,14,18,0,4,3,2,8,83,26
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020981,32,,9,17,3,3,3,2,6,77,37
1,Cercado,1,Cochabamba,821,Cochabamba,115,Colegio Jaime Escalante,3020991,1,,12,12,2,10,3,3,8,98,38
1,Cercado,1,Cochabamba,821,Cochabamba,115,Colegio Jaime Escalante,3021001,2,,17,21,3,7,7,4,7,80,33
1,Cercado,1,Cochabamba,821,Cochabamba,115,Colegio Jaime Escalante,3021011,3,,15,16,3,1,4,4,5,80,36
1,Cercado,1,Cochabamba,821,Cochabamba,115,Colegio Jaime Escalante,3021021,4,,9,19,3,8,6,6,9,71,33
1,Cercado,1,Cochabamba,821,Cochabamba,115,Colegio Jaime Escalante,3021031,5,,8,22,3,7,2,3,6,83,43
1,Cercado,1,Cochabamba,821,Cochabamba,115,Colegio Jaime Escalante,3021041,6,,19,9,1,3,4,5,5,86,33
1,Cercado,1,Cochabamba,821,Cochabamba,115,Colegio Jaime Escalante,3021051,7,,4,2,1,2,1,4,2,27,25
1,Cercado,1,Cochabamba,821,Cochabamba,116,Centro Inmaculada Concepcion,3020341,1,,23,17,3,5,2,3,6,68,39
1,Cercado,1,Cochabamba,821,Cochabamba,116,Centro Inmaculada Concepcion,3020351,2,,17,16,3,4,3,2,6,75,47
1,Cercado,1,Cochabamba,821,Cochabamba,116,Centro Inmaculada Concepcion,3020361,3,,21,17,1,4,2,7,5,74,46
1,Cercado,1,Cochabamba,821,Cochabamba,116,Centro Inmaculada Concepcion,3020371,4,,13,19,2,3,2,3,9,85,36
1,Cercado,1,Cochabamba,821,Cochabamba,116,Centro Inmaculada Concepcion,3020381,5,,19,12,3,3,2,6,4,100,35
1,Cercado,1,Cochabamba,821,Cochabamba,116,Centro Inmaculada Concepcion,3020391,6,,17,14,1,2,3,1,8,85,33
1,Cercado,1,Cochabamba,821,Cochabamba,116,Centro Inmaculada Concepcion,3020401,7,,20,11,2,7,6,2,7,66,47
1,Cercado,1,Cochabamba,821,Cochabamba,116,Centro Inmaculada Concepcion,3020411,8,,2,5,0,1,1,0,0,22,13
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021061,1,,10,23,2,3,2,4,4,85,43
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021071,2,,28,18,4,7,3,1,3,81,38
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021081,3,,17,8,1,0,2,7,2,80,42
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021091,4,,22,14,0,3,3,5,6,67,56
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021101,5,,15,15,2,4,2,4,5,75,38
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021111,6,,18,22,8,6,0,7,7,75,32
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021121,7,,12,16,1,5,3,2,3,85,36
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021131,8,,20,16,2,7,5,1,7,66,36
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020481,1,,17,16,3,7,1,4,4,94,32
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020491,2,,8,18,3,5,3,5,4,99,35
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020501,3,,21,23,4,9,3,4,3,85,35
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020511,4,,15,25,0,9,1,2,5,86,28
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020521,5,,12,23,2,12,8,5,10,70,32
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020531,6,,18,16,2,8,4,6,9,74,43
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020541,7,,21,24,2,5,7,1,6,83,32
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020551,8,,7,21,4,6,1,5,1,76,44
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020561,9,,20,11,0,10,2,2,9,86,33
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020571,10,,18,19,3,7,2,6,7,90,30
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020581,11,,13,29,3,6,6,3,7,74,33
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020591,12,,10,20,5,2,2,2,7,82,37
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020601,13,,15,15,2,2,5,1,3,88,27
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020611,14,,10,13,0,10,5,3,8,88,36
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020621,15,,18,21,3,4,4,2,6,86,41
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020631,16,,17,15,2,9,3,5,9,76,39
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020641,17,,12,23,4,8,4,2,9,75,32
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020651,18,,10,21,5,12,6,1,4,97,23
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020661,19,,10,14,1,5,1,5,3,68,17
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019691,1,,19,13,4,8,1,2,5,83,31
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019701,2,,23,11,3,8,6,6,9,81,33
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019711,3,,19,18,1,4,3,1,6,90,26
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019721,4,,23,15,1,5,5,4,6,84,29
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019731,5,,17,16,5,8,5,7,5,90,35
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019741,6,,20,10,0,3,3,5,7,102,23
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019751,7,,14,19,3,9,5,6,6,81,33
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019761,8,,18,20,2,5,8,3,4,90,32
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019771,9,,18,17,2,7,5,4,2,81,48
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019781,10,,0,39,17,1,5,5,4,81,16
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019791,11,,14,20,4,7,6,7,4,89,26
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019801,12,,14,12,2,4,3,7,8,95,28
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019811,13,,12,16,4,0,1,3,4,92,32
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019821,14,,15,18,3,8,5,1,3,85,28
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019831,15,,11,20,1,6,2,3,7,102,19
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019841,16,,12,17,1,6,6,5,6,87,42
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019851,17,,16,23,3,6,8,1,6,106,34
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019861,18,,10,15,3,15,2,5,6,86,40
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019871,19,,20,16,3,4,1,4,10,79,39
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019881,20,,11,15,4,5,4,0,6,90,28
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019891,21,,9,18,0,8,6,5,7,76,38
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019901,22,,16,16,2,6,1,8,9,78,46
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019911,23,,13,17,3,6,4,3,0,94,35
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019921,24,,5,10,2,3,2,2,5,59,37
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019931,1,,18,17,2,5,6,7,6,87,35
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019941,2,,13,13,4,3,2,7,10,97,29
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019951,3,,18,18,1,5,5,6,5,84,40
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019961,4,,9,21,2,5,5,4,18,75,35
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019971,5,,17,16,2,2,8,5,12,88,29
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019981,6,,11,15,2,3,1,6,6,100,42
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019991,7,,12,6,1,1,1,2,3,49,11
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021331,1,,15,19,3,8,3,4,4,69,27
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021341,2,,16,19,4,3,3,5,6,76,27
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021351,3,,13,17,0,8,3,5,7,105,28
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021361,4,,17,17,1,5,2,4,17,90,32
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021371,5,,14,23,3,8,2,3,9,82,21
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021381,6,,12,20,4,5,7,5,5,75,29
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021391,7,,11,10,6,8,2,3,15,77,24
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021401,8,,17,13,3,8,3,2,12,73,30
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021411,9,,13,26,2,9,1,3,9,79,26
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003411,1,,14,19,2,4,2,6,7,93,26
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003421,2,,13,26,3,9,3,2,4,92,38
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003431,3,,10,35,4,2,4,6,9,91,36
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003441,4,,9,25,3,4,5,6,10,85,28
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003451,5,,11,27,3,2,3,1,11,97,31
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003461,6,,15,23,1,2,2,3,3,105,32
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003471,7,,10,17,2,6,2,3,9,92,24
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003481,8,,10,24,1,3,4,3,6,92,26
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003491,9,,8,19,3,5,5,4,12,84,37
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003501,10,,15,14,1,3,1,6,9,83,44
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003511,11,,14,21,5,6,3,5,9,92,29
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003521,12,,20,21,6,4,2,2,6,109,25
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003531,13,,12,25,1,4,3,8,8,87,30
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003541,14,,12,25,2,6,5,5,4,84,48
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003551,15,,9,24,0,6,7,9,9,60,36
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003561,1,,15,23,2,8,4,3,13,86,19
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003571,2,,9,24,4,7,2,5,7,82,23
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003581,3,,15,20,3,4,3,1,16,87,31
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003591,4,,11,12,4,1,5,2,11,91,27
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003601,5,,12,17,5,5,3,6,11,92,30
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003611,6,,16,23,3,9,2,5,19,94,17
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003621,7,,9,21,3,9,2,8,18,80,22
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003631,8,,16,14,6,3,4,6,14,96,25
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003641,9,,15,16,4,7,1,8,8,80,25
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003651,10,,8,18,3,3,2,3,6,64,18
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003661,11,,11,14,11,6,5,7,13,82,31
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003671,12,,13,18,4,8,3,7,5,99,23
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003681,13,,15,14,4,9,5,1,8,74,29
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003691,14,,15,26,8,8,3,2,9,93,18
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003701,15,,5,18,4,4,5,4,20,75,32
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003711,16,,19,22,2,7,3,1,15,86,19
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003721,17,,12,24,6,6,5,5,7,81,23
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003731,18,,12,22,3,5,3,7,15,83,18
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003741,19,,9,15,0,5,4,7,13,103,27
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003751,20,,20,17,2,10,4,7,17,81,26
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003761,21,,17,12,1,6,4,7,10,93,18
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003771,22,,16,27,4,7,4,5,14,88,26
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003781,23,,15,27,4,7,6,3,19,74,29
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003791,24,,13,25,3,6,4,6,12,71,21
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003801,25,,6,31,2,10,4,4,13,74,25
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003811,26,,17,10,4,3,4,6,17,89,29
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003821,27,,9,18,3,3,4,4,10,88,35
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003831,28,,9,19,2,7,3,3,6,96,21
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003841,29,,5,5,1,4,0,2,7,28,9
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005631,1,,12,17,4,6,2,1,9,88,27
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005641,2,,8,27,4,4,3,5,12,89,15
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005651,3,,15,21,3,5,4,6,7,71,36
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005661,4,,16,28,3,2,2,6,8,76,26
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005671,5,,14,22,8,8,1,6,13,94,22
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005681,6,,7,19,3,5,4,5,12,112,25
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005691,7,,7,20,6,2,5,3,16,88,16
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005701,8,,10,28,4,3,6,5,14,86,23
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005711,9,,6,20,2,6,2,6,7,89,27
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005721,10,,8,25,1,7,3,4,10,100,25
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005731,11,,11,31,5,4,1,2,15,75,20
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005741,12,,9,15,2,5,3,6,9,86,21
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005751,13,,8,21,5,6,2,10,9,82,30
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005761,14,,11,22,1,4,2,4,10,87,35
1,Cercado,1,Cochabamba,821,Cochabamba,128,Seminario San Jose,3005771,15,,6,16,3,5,3,1,5,66,17
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005891,1,,7,25,6,7,4,3,8,102,19
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005901,2,,13,26,2,3,5,5,15,91,14
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005911,3,,14,21,7,4,3,7,11,94,19
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005921,4,,16,28,5,5,4,7,16,70,21
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005931,5,,10,24,6,4,3,7,15,92,19
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005941,6,,6,23,4,6,4,7,13,94,20
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005951,7,,9,25,4,3,3,8,16,69,21
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005961,8,,11,22,2,6,2,6,19,72,22
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005971,9,,10,23,5,4,5,2,18,93,23
1,Cercado,1,Cochabamba,821,Cochabamba,129,Esc. Fiscal Juan XXIII A Juancito Pinto,3005981,10,,6,21,3,4,2,10,12,89,23
1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),3005781,1,,5,27,4,5,1,8,29,78,8
1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),3005791,2,,7,19,4,6,1,3,22,82,16
1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),3005801,3,,4,22,4,5,3,7,25,66,18
1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),3005811,4,,11,26,6,2,7,4,24,78,8
1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),3005821,5,,8,23,4,3,5,11,22,62,19
1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),3005831,6,,6,37,2,5,4,4,22,68,6
1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),3005841,7,,4,16,0,3,3,7,17,98,11
1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),3005851,8,,8,30,2,5,9,2,13,94,4
1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),3005861,9,,9,26,0,12,1,8,15,87,12
1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),3005871,10,,11,23,6,7,4,3,23,84,18
1,Cercado,1,Cochabamba,821,Cochabamba,130,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),3005881,11,,1,10,0,1,0,4,10,20,3
1,Cercado,1,Cochabamba,821,Cochabamba,131,Escuela Gutierrez Mariscal,3004481,1,,9,15,2,8,2,6,23,79,10
1,Cercado,1,Cochabamba,821,Cochabamba,131,Escuela Gutierrez Mariscal,3004491,2,,8,17,4,5,4,9,25,98,12
1,Cercado,1,Cochabamba,821,Cochabamba,131,Escuela Gutierrez Mariscal,3004501,3,,19,21,4,6,3,6,16,91,25
1,Cercado,1,Cochabamba,821,Cochabamba,131,Escuela Gutierrez Mariscal,3004511,4,,9,14,2,6,2,7,36,76,16
1,Cercado,1,Cochabamba,821,Cochabamba,131,Escuela Gutierrez Mariscal,3004521,5,,7,18,4,8,3,3,22,84,16
1,Cercado,1,Cochabamba,821,Cochabamba,131,Escuela Gutierrez Mariscal,3004531,6,,4,24,1,4,8,6,27,67,17
1,Cercado,1,Cochabamba,821,Cochabamba,131,Escuela Gutierrez Mariscal,3004541,7,,6,23,5,3,3,5,31,83,13
1,Cercado,1,Cochabamba,821,Cochabamba,131,Escuela Gutierrez Mariscal,3004551,8,,6,20,5,6,3,3,15,97,13
1,Cercado,1,Cochabamba,821,Cochabamba,131,Escuela Gutierrez Mariscal,3004561,9,,13,14,3,7,3,7,21,78,16
1,Cercado,1,Cochabamba,821,Cochabamba,131,Escuela Gutierrez Mariscal,3004571,10,,9,10,2,5,4,6,21,108,19
1,Cercado,1,Cochabamba,821,Cochabamba,131,Escuela Gutierrez Mariscal,3004581,11,,8,18,3,6,2,7,32,82,13
1,Cercado,1,Cochabamba,821,Cochabamba,131,Escuela Gutierrez Mariscal,3004591,12,,8,25,1,10,2,4,18,69,15
1,Cercado,1,Cochabamba,821,Cochabamba,131,Escuela Gutierrez Mariscal,3004601,13,,7,24,2,5,5,7,28,84,15
1,Cercado,1,Cochabamba,821,Cochabamba,131,Escuela Gutierrez Mariscal,3004611,14,,5,18,4,7,8,9,23,59,19
1,Cercado,1,Cochabamba,821,Cochabamba,131,Escuela Gutierrez Mariscal,3004621,15,,9,23,4,4,2,12,22,78,16
1,Cercado,1,Cochabamba,821,Cochabamba,131,Escuela Gutierrez Mariscal,3004631,16,,13,15,6,6,5,3,13,81,20
