CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,PATRIA-UNIDOS,MTS,A.S.,APP,DEMOCRATAS,A-UPP,PDC,UN,CAOP,NGP,APB-SUMATE,LIBRE,CAOCH,CONACH-W,CSUTOAPCH,A-P,ASCAP,JAP,S-P,MNR,POR
1,Tomás Frías,1,Potosí,1494,Potosí,31121,U. E. Hugo Chávez Frías,5007197,8,12,12,19,4,0,1,2,1,3,10,8,3,,,,,7,4,6,3,
1,Tomás Frías,1,Potosí,1494,Potosí,31122,U. E. Niño Jesús (Inicial),5004967,1,17,14,23,4,0,1,3,7,3,8,7,11,,,,,0,9,7,16,
1,Tomás Frías,1,Potosí,1494,Potosí,31122,U. E. Niño Jesús (Inicial),5004977,2,13,18,29,7,3,1,0,2,6,11,8,3,,,,,2,5,6,12,
1,Tomás Frías,1,Potosí,1494,Potosí,31122,U. E. Niño Jesús (Inicial),5004987,3,4,16,27,7,0,2,2,9,4,9,11,5,,,,,7,9,17,15,
1,Tomás Frías,1,Potosí,1494,Potosí,31122,U. E. Niño Jesús (Inicial),5004997,4,3,0,3,1,1,0,0,0,0,1,2,4,,,,,1,1,1,0,
1,Tomás Frías,1,Potosí,1494,Potosí,31123,U.A.T.F. Carrera Economía,5005217,1,22,15,25,6,2,0,2,7,5,15,10,9,,,,,3,4,8,12,
1,Tomás Frías,1,Potosí,1494,Potosí,31123,U.A.T.F. Carrera Economía,5005227,2,17,12,21,6,3,1,0,4,2,5,19,13,,,,,6,7,14,15,
1,Tomás Frías,1,Potosí,1494,Potosí,31123,U.A.T.F. Carrera Economía,5005237,3,11,14,27,6,0,1,2,5,5,8,7,7,,,,,1,7,15,15,
1,Tomás Frías,1,Potosí,1494,Potosí,31123,U.A.T.F. Carrera Economía,5005247,4,16,16,23,5,0,0,2,2,5,9,12,11,,,,,1,11,14,18,
1,Tomás Frías,1,Potosí,1494,Potosí,31123,U.A.T.F. Carrera Economía,5005257,5,15,17,36,8,0,2,4,5,6,13,9,6,,,,,2,7,14,11,
1,Tomás Frías,1,Potosí,1494,Potosí,31123,U.A.T.F. Carrera Economía,5005267,6,10,17,33,12,0,0,7,5,2,6,12,16,,,,,0,5,13,12,
1,Tomás Frías,1,Potosí,1494,Potosí,31123,U.A.T.F. Carrera Economía,5005277,7,12,10,23,3,3,4,3,1,2,13,13,7,,,,,2,3,12,16,
1,Tomás Frías,1,Potosí,1494,Potosí,31125,Instituto Tecnológico Superior Nuevo Amanecer,5002717,1,21,11,27,3,2,0,5,2,5,3,4,8,,,,,6,8,11,8,
1,Tomás Frías,1,Potosí,1494,Potosí,31125,Instituto Tecnológico Superior Nuevo Amanecer,5002727,2,27,11,18,6,1,3,7,3,4,2,3,8,,,,,4,7,12,3,
1,Tomás Frías,1,Potosí,1494,Potosí,31125,Instituto Tecnológico Superior Nuevo Amanecer,5002737,3,18,16,29,5,2,0,5,1,2,5,6,5,,,,,0,5,14,12,
1,Tomás Frías,1,Potosí,1494,Potosí,31125,Instituto Tecnológico Superior Nuevo Amanecer,5002747,4,24,14,24,4,1,0,6,2,1,5,6,3,,,,,2,1,12,8,
1,Tomás Frías,1,Potosí,1494,Potosí,31125,Instituto Tecnológico Superior Nuevo Amanecer,5002757,5,14,7,18,2,2,1,4,1,2,4,2,4,,,,,3,0,6,3,
1,Tomás Frías,1,Potosí,1494,Potosí,31127,U. E. Divino Maestro  C,5005707,1,24,16,23,4,1,1,6,5,3,10,12,15,,,,,4,7,11,12,
1,Tomás Frías,1,Potosí,1494,Potosí,31127,U. E. Divino Maestro  C,5005717,2,19,11,21,5,0,0,4,3,3,10,9,15,,,,,2,11,16,13,
1,Tomás Frías,1,Potosí,1494,Potosí,31127,U. E. Divino Maestro  C,5005727,3,31,18,12,2,1,3,6,5,2,13,8,10,,,,,1,7,8,16,
1,Tomás Frías,1,Potosí,1494,Potosí,31127,U. E. Divino Maestro  C,5005737,4,24,18,17,8,1,2,3,4,2,12,5,6,,,,,1,4,17,8,
1,Tomás Frías,1,Potosí,1494,Potosí,31127,U. E. Divino Maestro  C,5005747,5,25,18,17,5,1,0,4,4,1,9,11,9,,,,,6,7,10,12,
1,Tomás Frías,1,Potosí,1494,Potosí,31127,U. E. Divino Maestro  C,5005757,6,17,18,23,9,1,2,2,5,6,12,14,9,,,,,3,4,20,15,
1,Tomás Frías,1,Potosí,1494,Potosí,31127,U. E. Divino Maestro  C,5005767,7,4,3,12,3,1,0,2,2,2,3,7,3,,,,,2,5,3,4,
1,Tomás Frías,1,Potosí,1494,Potosí,32391,U. E. Técnico Humanístico Warisata,5006187,1,14,17,10,2,2,2,10,1,20,1,2,3,,,,,1,1,4,3,
1,Tomás Frías,1,Potosí,1494,Potosí,32391,U. E. Técnico Humanístico Warisata,5006197,2,15,15,17,2,2,0,8,2,27,0,7,4,,,,,3,3,5,1,
1,Tomás Frías,1,Potosí,1494,Potosí,32391,U. E. Técnico Humanístico Warisata,5006207,3,12,11,11,3,1,0,3,2,28,0,4,2,,,,,3,3,4,1,
1,Tomás Frías,1,Potosí,1494,Potosí,32391,U. E. Técnico Humanístico Warisata,5006217,4,13,18,13,1,1,1,5,2,33,1,3,2,,,,,3,0,2,1,
1,Tomás Frías,1,Potosí,1503,Tarapaya,58,Esc. Tarapaya,5000017,1,11,11,21,9,4,0,3,2,1,4,6,7,,,,,2,7,16,5,
1,Tomás Frías,1,Potosí,1503,Tarapaya,58,Esc. Tarapaya,5000027,2,2,3,11,1,2,0,0,0,3,2,1,2,,,,,1,4,6,3,
1,Tomás Frías,1,Potosí,1506,Huari Huari,61,Coleg. San Rafael,5000037,1,8,31,47,1,3,0,4,3,0,2,3,3,,,,,3,11,3,0,
1,Tomás Frías,1,Potosí,1506,Huari Huari,61,Coleg. San Rafael,5000047,2,8,28,44,5,3,0,6,1,3,1,0,6,,,,,1,3,2,2,
1,Tomás Frías,1,Potosí,1506,Huari Huari,61,Coleg. San Rafael,5000057,3,10,44,53,2,2,2,2,0,3,2,1,3,,,,,2,3,1,1,
1,Tomás Frías,1,Potosí,1506,Huari Huari,61,Coleg. San Rafael,5000067,4,9,36,50,5,4,2,3,2,3,3,0,1,,,,,5,3,8,1,
1,Tomás Frías,1,Potosí,1506,Huari Huari,61,Coleg. San Rafael,5000077,5,4,23,25,0,3,1,4,0,2,0,0,2,,,,,0,0,2,2,
1,Tomás Frías,1,Potosí,1507,Manquiri,62,Esc. Manquiri,5000087,1,18,6,15,0,4,0,1,2,0,0,2,0,,,,,1,3,14,0,
1,Tomás Frías,1,Potosí,1508,Chullchucani,64,Esc. Martin Cruz,5000097,1,27,28,25,2,5,2,2,15,12,4,7,5,,,,,6,8,2,2,
1,Tomás Frías,1,Potosí,1508,Chullchucani,64,Esc. Martin Cruz,5000107,2,30,16,35,5,4,0,3,9,4,2,5,3,,,,,12,15,6,4,
1,Tomás Frías,1,Potosí,2741,Santiago de Ockoruro,65,Esc. Ockoruro,5000117,1,5,5,11,0,2,0,2,0,2,0,0,2,,,,,2,1,0,0,
1,Tomás Frías,1,Potosí,2889,Comunidad de Paranturi,509,U.E. Germán Busch,5000127,1,0,41,9,0,2,3,1,1,1,0,0,1,,,,,1,1,11,0,
1,Tomás Frías,1,Potosí,3030,Modragon,513,Esc. Tomas Frias,5000137,1,2,4,90,4,0,0,3,0,4,0,1,0,,,,,0,1,9,3,
1,Tomás Frías,1,Potosí,3134,Parantaca,535,Esc. Parantaca,5000147,1,8,3,5,1,1,0,0,1,2,0,1,0,,,,,1,77,1,2,
1,Tomás Frías,1,Potosí,4568,Pati Pati,32277,U.E. San José de Pati Pati,5000157,1,9,2,4,3,0,0,1,0,1,1,3,0,,,,,85,4,2,1,
1,Tomás Frías,1,Potosí,4568,Pati Pati,32277,U.E. San José de Pati Pati,5000167,2,6,1,0,2,1,0,0,0,2,0,2,0,,,,,60,1,3,1,
1,Tomás Frías,2,Tinguipaya,1495,Tinguipaya,51,U. E. Mariscal Sucre A,5007407,1,12,,40,14,,33,,,2,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,1495,Tinguipaya,51,U. E. Mariscal Sucre A,5007417,2,12,,57,11,,22,,,2,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,1495,Tinguipaya,51,U. E. Mariscal Sucre A,5007427,3,10,,33,30,,15,,,2,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,1495,Tinguipaya,51,U. E. Mariscal Sucre A,5007437,4,10,,53,11,,8,,,2,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,1495,Tinguipaya,51,U. E. Mariscal Sucre A,5007447,5,2,,13,4,,6,,,5,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,1496,Piquira,52,U. E. Turiri,5007457,1,6,,9,57,,34,,,0,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,1496,Piquira,52,U. E. Turiri,5007467,2,10,,10,34,,37,,,0,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,1496,Piquira,52,U. E. Turiri,5007477,3,7,,3,38,,16,,,0,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,1497,Anthura,63,U. E. Anthura,5007587,1,16,,67,27,,6,,,2,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,1497,Anthura,63,U. E. Anthura,5007597,2,9,,48,39,,1,,,0,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,1497,Anthura,63,U. E. Anthura,5007607,3,11,,53,24,,0,,,1,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,1497,Anthura,63,U. E. Anthura,5007617,4,9,,43,34,,1,,,1,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,1497,Anthura,63,U. E. Anthura,5007627,5,12,,29,18,,0,,,0,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,1498,Jahuacaya,53,U. E. Jahuacaya,5007487,1,11,,9,20,,15,,,0,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,1498,Jahuacaya,53,U. E. Jahuacaya,5007497,2,11,,7,22,,17,,,5,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,1498,Jahuacaya,53,U. E. Jahuacaya,5007507,3,15,,11,23,,25,,,3,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,1498,Jahuacaya,53,U. E. Jahuacaya,5007517,4,4,,0,1,,13,,,2,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,1499,Tacohuara,54,U. E. Tacohara Baja,5007527,1,3,,13,1,,62,,,2,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,1500,Actara,55,U. E. Franz Tamayo De Actara,5007537,1,23,,4,40,,7,,,2,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,1500,Actara,55,U. E. Franz Tamayo De Actara,5007547,2,19,,4,43,,14,,,3,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,1500,Actara,55,U. E. Franz Tamayo De Actara,5007557,3,15,,3,29,,18,,,4,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,1500,Actara,55,U. E. Franz Tamayo De Actara,5007567,4,12,,0,19,,2,,,0,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,1502,Isla,57,U. E. Isla,5007577,1,1,,8,7,,7,,,1,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,2817,Utacalla,495,U. E. Juan Victor Montoya Medinacelli,5007637,1,3,,11,35,,23,,,3,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,2817,Utacalla,495,U. E. Juan Victor Montoya Medinacelli,5007647,2,2,,5,11,,16,,,1,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,2890,Foroctiri,510,U. E. Foroctiri Junin,5007657,1,10,,139,67,,0,,,0,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,2890,Foroctiri,510,U. E. Foroctiri Junin,5007667,2,9,,75,69,,7,,,0,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3031,Talula,514,U. E. Mcal. Antonio José De Sucre,5007677,1,4,,8,135,,12,,,2,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3031,Talula,514,U. E. Mcal. Antonio José De Sucre,5007687,2,3,,10,67,,17,,,0,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3032,Calazaya,515,U. E. San José,5007697,1,5,,3,91,,2,,,0,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3032,Calazaya,515,U. E. San José,5007707,2,1,,1,12,,0,,,2,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3135,Puca Punta,536,U. E. Puca Punta,5007717,1,52,,8,3,,27,,,2,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3136,Ankara,537,U.E. Anckara,5007727,1,90,,10,4,,2,,,1,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3136,Ankara,537,U.E. Anckara,5007737,2,112,,10,13,,6,,,0,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3136,Ankara,537,U.E. Anckara,5007747,3,94,,7,2,,2,,,0,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3137,Tambo Leñas,539,U.E. Leñas,5007757,1,1,,9,46,,12,,,2,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3137,Tambo Leñas,539,U.E. Leñas,5007767,2,1,,3,9,,6,,,1,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3206,kaquena Alta,585,U. E. Eje Caquena,5007797,1,1,,1,190,,1,,,0,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3206,kaquena Alta,585,U. E. Eje Caquena,5007807,2,1,,2,33,,0,,,0,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3207,Vilapampa,575,U.E. Vilapampa,5007777,1,23,,15,40,,4,,,1,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3207,Vilapampa,575,U.E. Vilapampa,5007787,2,4,,0,9,,4,,,0,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3638,Sayaca,1,U. E. Sayaca,5007377,1,97,,1,13,,10,,,0,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3935,Titimalla,1,U.E. Machac Marca,5007387,1,79,,7,10,,6,,,23,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,3935,Titimalla,1,U.E. Machac Marca,5007397,2,39,,2,1,,2,,,11,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,4054,Torotaka,25385,U.E. Cienegoma,5007817,1,0,,30,31,,59,,,1,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,4054,Torotaka,25385,U.E. Cienegoma,5007827,2,1,,27,23,,32,,,1,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,4085,Pucyupata,25491,U. E. Pujyupata,5007837,1,87,,12,21,,9,,,2,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,4462,Thocra Pampa Alta,26493,U.E. Thojra Pampa,5007847,1,27,,5,54,,12,,,0,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,4462,Thocra Pampa Alta,26493,U.E. Thojra Pampa,5007857,2,5,,0,26,,1,,,1,,,,,,,,,,,,
1,Tomás Frías,2,Tinguipaya,4616,Valero Ayllu Qollana Inairi,32393,U.E. Valero,5007867,1,25,,44,3,,4,,,0,,,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1504,El Molino,59,Esc. Alonso De Ibanez,5007877,1,12,11,60,5,,9,,,63,,7,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1504,El Molino,59,Esc. Alonso De Ibanez,5007887,2,0,1,16,1,,0,,,18,,4,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1505,Totora  D,60,Esc. Jose Antonio Zampa,5007897,1,64,6,18,5,,12,,,28,,0,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1505,Totora  D,60,Esc. Jose Antonio Zampa,5007907,2,37,8,24,5,,12,,,18,,5,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1505,Totora  D,60,Esc. Jose Antonio Zampa,5007917,3,16,5,7,2,,6,,,3,,1,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1509,Yocalla,66,Esc. Eduardo Avaroa,5007927,1,18,5,19,13,,29,,,7,,18,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1509,Yocalla,66,Esc. Eduardo Avaroa,5007937,2,17,6,29,11,,26,,,4,,30,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1509,Yocalla,66,Esc. Eduardo Avaroa,5007947,3,14,6,26,10,,28,,,7,,29,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1511,Yurac Ckasa,68,Esc. Juan XXIII,5007957,1,3,56,15,1,,43,,,8,,3,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1511,Yurac Ckasa,68,Esc. Juan XXIII,5007967,2,3,12,8,1,,49,,,6,,5,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1513,Santa Lucia,70,Esc. Santa Lucia,5007977,1,4,14,102,36,,1,,,3,,5,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1514,Cayara,71,Esc. Cayara,5007987,1,51,9,32,2,,3,,,6,,11,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1514,Cayara,71,Esc. Cayara,5007997,2,41,16,51,3,,11,,,8,,6,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1514,Cayara,71,Esc. Cayara,5008007,3,7,2,17,3,,2,,,4,,1,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1515,Chiracoro,72,Esc. Chiracoro,5008017,1,11,3,15,2,,9,,,95,,12,,,,,,,,,,
1,Tomás Frías,3,Yocalla,1515,Chiracoro,72,Esc. Chiracoro,5008027,2,5,0,1,1,,1,,,63,,5,,,,,,,,,,
1,Tomás Frías,3,Yocalla,2887,Turqui,511,Coleg. Elizardo Perez,5008037,1,20,11,24,3,,48,,,8,,13,,,,,,,,,,
1,Tomás Frías,3,Yocalla,2887,Turqui,511,Coleg. Elizardo Perez,5008047,2,1,3,1,1,,9,,,2,,0,,,,,,,,,,
1,Tomás Frías,3,Yocalla,3033,San Antonio,516,U. E. San Antonio,5008057,1,43,24,21,21,,30,,,9,,7,,,,,,,,,,
1,Tomás Frías,3,Yocalla,3033,San Antonio,516,U. E. San Antonio,5008067,2,46,13,16,12,,33,,,9,,7,,,,,,,,,,
1,Tomás Frías,3,Yocalla,3033,San Antonio,516,U. E. San Antonio,5008077,3,20,7,11,7,,7,,,7,,4,,,,,,,,,,
1,Tomás Frías,3,Yocalla,4185,La Palca,25630,U.E. San Agustin de La Palca,5008087,1,10,14,60,43,,11,,,14,,9,,,,,,,,,,
1,Tomás Frías,3,Yocalla,4185,La Palca,25630,U.E. San Agustin de La Palca,5008097,2,8,4,20,9,,0,,,8,,1,,,,,,,,,,
1,Tomás Frías,3,Yocalla,4659,Comunidad Pampoyo,32486,U.E. Juan Pellegrini,5008107,1,6,2,18,2,,15,,,96,,4,,,,,,,,,,
1,Tomás Frías,4,Urmiri,1501,Puituco,56,Esc. Puituco,5008117,1,50,,,,,,,,,,,,,,,,,,,,
1,Tomás Frías,4,Urmiri,1512,Urmiri,69,Esc. Juan Jose Perez,5008127,1,112,,,,,,,,,,,,,,,,,,,,
1,Tomás Frías,4,Urmiri,1512,Urmiri,69,Esc. Juan Jose Perez,5008137,2,16,,,,,,,,,,,,,,,,,,,,
1,Tomás Frías,4,Urmiri,1516,Cahuayo,73,U. E. Cahuayo,5008147,1,74,,,,,,,,,,,,,,,,,,,,
1,Tomás Frías,4,Urmiri,2818,Vacuyo,467,Esc. Secc. Vacuyo,5008157,1,92,,,,,,,,,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,74,Coleg. Rafael Bustillo,5008507,1,30,10,30,3,,21,,14,18,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,74,Coleg. Rafael Bustillo,5008517,2,38,5,24,4,,22,,6,10,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,74,Coleg. Rafael Bustillo,5008527,3,21,5,20,4,,21,,10,15,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,74,Coleg. Rafael Bustillo,5008537,4,21,29,19,5,,34,,8,7,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,74,Coleg. Rafael Bustillo,5008547,5,19,5,19,4,,20,,10,12,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,74,Coleg. Rafael Bustillo,5008557,6,31,3,21,3,,27,,14,2,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,74,Coleg. Rafael Bustillo,5008567,7,22,8,24,4,,32,,7,16,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,74,Coleg. Rafael Bustillo,5008577,8,14,1,11,2,,12,,8,2,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,75,Col. Intermedio Independencia,5008317,1,26,3,49,6,,31,,12,10,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,75,Col. Intermedio Independencia,5008327,2,17,6,48,1,,27,,15,8,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,75,Col. Intermedio Independencia,5008337,3,12,2,43,6,,23,,18,9,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,75,Col. Intermedio Independencia,5008347,4,22,6,31,6,,20,,15,10,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,75,Col. Intermedio Independencia,5008357,5,13,5,53,4,,20,,20,6,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,75,Col. Intermedio Independencia,5008367,6,23,6,58,3,,19,,13,4,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,75,Col. Intermedio Independencia,5008377,7,15,3,63,6,,9,,16,3,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,75,Col. Intermedio Independencia,5008387,8,9,5,42,2,,22,,12,19,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,75,Col. Intermedio Independencia,5008397,9,25,5,46,10,,23,,6,9,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,75,Col. Intermedio Independencia,5008407,10,20,5,51,3,,24,,16,3,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,76,Esc. Modesto Omiste,5008457,1,37,2,34,5,,18,,15,8,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,76,Esc. Modesto Omiste,5008467,2,40,12,31,1,,20,,9,5,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,76,Esc. Modesto Omiste,5008477,3,38,4,31,4,,20,,9,17,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,76,Esc. Modesto Omiste,5008487,4,42,6,36,2,,28,,11,16,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,76,Esc. Modesto Omiste,5008497,5,18,4,13,0,,21,,6,11,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,77,Esc. Juana Azurduy De Padilla,5008587,1,18,15,24,5,,24,,9,15,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,77,Esc. Juana Azurduy De Padilla,5008597,2,17,8,18,6,,35,,4,26,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,77,Esc. Juana Azurduy De Padilla,5008607,3,12,19,20,4,,42,,6,16,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,77,Esc. Juana Azurduy De Padilla,5008617,4,13,10,27,4,,27,,12,20,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,77,Esc. Juana Azurduy De Padilla,5008627,5,21,8,19,4,,18,,6,22,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,77,Esc. Juana Azurduy De Padilla,5008637,6,17,17,28,5,,27,,11,8,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,77,Esc. Juana Azurduy De Padilla,5008647,7,17,13,21,5,,33,,11,10,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,77,Esc. Juana Azurduy De Padilla,5008657,8,13,19,18,2,,49,,9,15,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,77,Esc. Juana Azurduy De Padilla,5008667,9,15,10,13,14,,32,,6,18,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,77,Esc. Juana Azurduy De Padilla,5008677,10,25,16,19,2,,33,,13,15,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,77,Esc. Juana Azurduy De Padilla,5008687,11,14,24,15,3,,38,,11,19,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,77,Esc. Juana Azurduy De Padilla,5008697,12,5,1,3,0,,10,,1,2,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,78,(Cárcel) Cárcel San Miguel de Uncía,5008167,1,18,1,23,16,,11,,1,5,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,31156,U. E. Uncía,5008707,1,26,7,27,6,,33,,9,7,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,31156,U. E. Uncía,5008717,2,23,5,21,5,,25,,16,6,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,31156,U. E. Uncía,5008727,3,21,12,27,4,,23,,4,13,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,31156,U. E. Uncía,5008737,4,19,10,31,3,,39,,8,21,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,31156,U. E. Uncía,5008747,5,18,9,12,2,,31,,12,9,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,32275,U.E. María Ayma Mamani,5008417,1,10,5,8,11,,34,,9,39,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,32275,U.E. María Ayma Mamani,5008427,2,10,10,15,21,,31,,4,39,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,32275,U.E. María Ayma Mamani,5008437,3,8,4,4,9,,29,,7,34,,,,,,,,,,,,
2,Bustillo,1,Uncía,1517,Uncia,32275,U.E. María Ayma Mamani,5008447,4,11,10,9,1,,38,,10,33,,,,,,,,,,,,
2,Bustillo,1,Uncía,1529,Cala Cala,87,Nucleo Escolar Cala Cala,5008177,1,11,2,46,23,,2,,9,45,,,,,,,,,,,,
2,Bustillo,1,Uncía,1529,Cala Cala,87,Nucleo Escolar Cala Cala,5008187,2,21,1,37,18,,10,,20,23,,,,,,,,,,,,
2,Bustillo,1,Uncía,1529,Cala Cala,87,Nucleo Escolar Cala Cala,5008197,3,17,2,35,11,,9,,13,33,,,,,,,,,,,,
2,Bustillo,1,Uncía,1529,Cala Cala,87,Nucleo Escolar Cala Cala,5008207,4,14,1,23,12,,8,,29,36,,,,,,,,,,,,
2,Bustillo,1,Uncía,1529,Cala Cala,87,Nucleo Escolar Cala Cala,5008217,5,5,2,32,12,,5,,19,50,,,,,,,,,,,,
2,Bustillo,1,Uncía,1529,Cala Cala,87,Nucleo Escolar Cala Cala,5008227,6,5,0,7,2,,5,,15,17,,,,,,,,,,,,
2,Bustillo,1,Uncía,3138,Moroco Marca,545,Esc. Morocomarca,5008277,1,22,2,14,0,,9,,1,36,,,,,,,,,,,,
2,Bustillo,1,Uncía,3138,Moroco Marca,545,Esc. Morocomarca,5008287,2,14,2,10,2,,2,,1,19,,,,,,,,,,,,
