CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,IH,JALLALLA LP,NGP,PATRIA-SOL,A-UPP,VENCEREMOS,VIDA,FRI,M.P.S.,UPC,ASP,APB-SUMATE,SPBC,MTS,PDC,LUS-1S,LIBRE,ASLP,ML,UN,MNR,SCTR-LP,MACOJMA,CAOSAM,PODER-O,SICUS,PATRIA-LA-PAZ,ASI,MCCA-NP,PUMA,T.S.,MK-PC,CAOTM
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,204,U. E. Nicolás Fernandez Naranjo,2014117,25,39,11,5,,2,20,1,1,7,1,6,13,16,0,3,,5,15,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,204,U. E. Nicolás Fernandez Naranjo,2014127,26,41,10,0,,3,11,2,0,5,0,6,16,15,2,1,,10,14,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,204,U. E. Nicolás Fernandez Naranjo,2014137,27,31,15,1,,2,8,4,1,6,0,10,16,18,0,0,,3,19,,,,,,,,,8,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,204,U. E. Nicolás Fernandez Naranjo,2014147,28,41,16,1,,1,13,4,2,6,0,4,14,30,5,3,,3,10,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,204,U. E. Nicolás Fernandez Naranjo,2014157,29,34,6,1,,7,8,1,1,17,3,4,19,21,1,4,,9,11,,,,,,,,,0,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,204,U. E. Nicolás Fernandez Naranjo,2014167,30,23,17,1,,0,16,2,0,8,1,7,16,28,2,1,,13,18,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,204,U. E. Nicolás Fernandez Naranjo,2014177,31,38,13,0,,0,15,1,3,5,1,5,16,13,2,1,,8,26,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,204,U. E. Nicolás Fernandez Naranjo,2014187,32,43,4,2,,1,15,0,2,7,0,8,20,16,1,1,,7,16,,,,,,,,,11,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,204,U. E. Nicolás Fernandez Naranjo,2014197,33,40,5,1,,4,8,3,2,12,2,11,12,20,2,2,,7,16,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,204,U. E. Nicolás Fernandez Naranjo,2014207,34,31,8,1,,5,17,0,1,3,3,6,21,28,1,3,,7,18,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,204,U. E. Nicolás Fernandez Naranjo,2014217,35,28,6,1,,4,17,3,2,12,3,4,18,27,2,0,,3,15,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,204,U. E. Nicolás Fernandez Naranjo,2014227,36,32,14,2,,1,8,7,0,9,1,5,19,24,2,6,,3,14,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,204,U. E. Nicolás Fernandez Naranjo,2014237,37,7,1,0,,0,3,0,1,2,1,0,5,3,0,1,,1,3,,,,,,,,,1,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013387,1,24,10,1,,0,8,4,0,18,1,8,30,23,4,0,,3,21,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013397,2,43,15,2,,0,11,1,1,8,1,6,24,17,3,2,,4,14,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013407,3,44,14,2,,0,19,1,0,6,1,6,26,26,0,0,,6,11,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013417,4,24,4,4,,5,12,0,1,11,2,7,17,31,4,1,,6,17,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013427,5,37,14,1,,0,11,4,1,13,1,8,24,16,0,0,,6,11,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013437,6,31,19,0,,1,15,1,1,4,0,10,18,24,0,1,,10,11,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013447,7,32,10,1,,3,7,1,1,12,0,6,23,24,1,0,,4,15,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013457,8,43,11,1,,0,8,3,2,6,0,5,18,24,1,5,,6,16,,,,,,,,,1,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013467,9,26,12,7,,2,7,0,0,5,3,9,19,29,1,1,,8,22,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013477,10,46,12,0,,2,9,2,2,7,1,4,14,18,7,2,,2,11,,,,,,,,,1,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013487,11,46,11,1,,5,10,2,2,2,0,7,24,24,1,1,,10,16,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013497,12,43,19,0,,1,9,1,3,4,0,6,15,22,3,2,,8,26,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013507,13,43,10,0,,7,21,1,1,14,1,5,22,19,1,1,,7,11,,,,,,,,,0,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013517,14,42,5,0,,6,16,2,1,9,1,4,12,24,1,0,,7,16,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013527,15,38,15,2,,3,15,1,1,8,1,8,13,20,2,2,,6,14,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013537,16,50,7,1,,2,7,3,0,6,0,6,24,26,3,3,,10,22,,,,,,,,,0,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013547,17,46,10,1,,3,8,4,2,6,0,6,18,22,1,1,,6,8,,,,,,,,,1,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013557,18,47,12,1,,0,14,0,0,3,2,3,15,23,3,0,,8,17,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013567,19,42,10,1,,1,6,0,2,9,1,10,16,20,1,2,,2,3,,,,,,,,,1,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013577,20,43,9,2,,0,2,3,0,9,0,5,19,23,2,2,,7,7,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013587,21,40,18,0,,2,17,3,2,6,1,9,18,22,0,3,,8,14,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013597,22,47,11,0,,0,11,2,0,5,0,3,25,26,0,2,,9,16,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013607,23,38,6,3,,1,10,1,0,8,0,5,14,26,1,3,,14,20,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013617,24,43,13,2,,1,9,0,2,12,1,8,14,26,1,0,,9,15,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013627,25,37,10,2,,2,7,1,1,10,1,9,18,19,2,2,,9,12,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013637,26,48,4,3,,1,8,2,0,11,1,5,14,20,6,2,,3,13,,,,,,,,,1,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013647,27,44,17,1,,4,4,1,0,5,0,8,9,23,5,2,,3,13,,,,,,,,,11,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013657,28,46,5,1,,5,10,0,1,9,0,10,24,15,1,3,,6,11,,,,,,,,,1,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013667,29,37,8,0,,0,15,2,1,8,1,3,29,22,1,3,,9,15,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013677,30,38,10,1,,1,16,2,0,8,0,7,17,16,2,1,,10,19,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013687,31,38,13,0,,1,8,4,1,8,1,9,22,19,2,4,,4,18,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013697,32,47,8,3,,3,12,1,2,5,1,4,28,28,0,1,,5,20,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013707,33,30,15,0,,0,15,5,0,14,1,6,25,22,0,2,,4,15,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,205,U. E. Sergio Suarez Figueroa,2013717,34,25,11,0,,0,9,3,0,6,1,2,13,9,0,3,,4,8,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,302,U. E. Americana,2014327,1,27,7,2,,3,35,3,3,6,3,5,19,12,1,0,,12,25,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,302,U. E. Americana,2014337,2,28,3,1,,0,29,1,2,3,1,17,13,18,1,1,,14,21,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,302,U. E. Americana,2014347,3,41,8,1,,2,24,2,1,5,0,10,16,17,4,2,,6,9,,,,,,,,,10,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,302,U. E. Americana,2014357,4,33,12,1,,1,25,1,0,3,1,11,13,12,0,1,,12,18,,,,,,,,,9,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,302,U. E. Americana,2014367,5,26,7,0,,2,32,0,0,5,1,10,12,22,0,1,,9,23,,,,,,,,,10,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,302,U. E. Americana,2014377,6,21,8,1,,0,21,1,1,1,1,13,18,18,1,3,,7,15,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,303,U.E. Natalia Palacios,2012747,1,17,7,2,,1,20,5,0,2,1,12,17,21,0,1,,15,29,,,,,,,,,11,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,303,U.E. Natalia Palacios,2012757,2,32,5,1,,3,33,2,0,3,1,8,11,11,2,1,,4,18,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,303,U.E. Natalia Palacios,2012767,3,27,10,1,,1,30,4,2,5,0,9,16,16,2,1,,11,14,,,,,,,,,10,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,303,U.E. Natalia Palacios,2012777,4,28,7,0,,1,30,3,1,7,0,13,12,11,1,1,,11,20,,,,,,,,,16,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,303,U.E. Natalia Palacios,2012787,5,20,8,1,,1,33,3,1,7,0,8,28,13,2,1,,5,23,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,303,U.E. Natalia Palacios,2012797,6,29,9,0,,2,40,0,0,4,1,6,25,18,2,2,,11,19,,,,,,,,,11,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,303,U.E. Natalia Palacios,2012807,7,27,9,0,,1,24,3,0,6,0,15,12,16,4,0,,10,20,,,,,,,,,10,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,303,U.E. Natalia Palacios,2012817,8,21,10,1,,0,25,1,0,6,1,15,17,17,1,5,,7,14,,,,,,,,,11,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,303,U.E. Natalia Palacios,2012827,9,25,11,0,,3,36,2,1,5,1,9,9,18,2,2,,12,24,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,303,U.E. Natalia Palacios,2012837,10,24,5,3,,1,42,3,2,3,1,10,12,18,3,0,,10,22,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,303,U.E. Natalia Palacios,2012847,11,11,7,1,,0,16,1,0,1,0,4,9,8,0,0,,1,15,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,304,U. E. San Simón de Ayacucho A,2000117,1,21,5,0,,1,30,0,1,3,3,10,12,20,3,3,,10,16,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,304,U. E. San Simón de Ayacucho A,2000127,2,32,14,3,,1,17,2,1,5,1,12,11,24,1,3,,3,20,,,,,,,,,8,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,304,U. E. San Simón de Ayacucho A,2000137,3,27,4,0,,2,24,1,2,5,1,6,13,6,2,1,,15,19,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,304,U. E. San Simón de Ayacucho A,2000147,4,20,10,3,,0,21,4,3,0,1,9,17,20,2,3,,5,11,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,304,U. E. San Simón de Ayacucho A,2000157,5,29,5,1,,0,27,1,1,2,0,11,15,15,1,0,,10,27,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,304,U. E. San Simón de Ayacucho A,2000167,6,27,12,0,,1,21,2,3,4,0,9,7,15,1,2,,8,19,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,304,U. E. San Simón de Ayacucho A,2000177,7,29,3,1,,0,18,4,1,3,0,6,11,15,1,2,,16,17,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,304,U. E. San Simón de Ayacucho A,2000187,8,17,2,0,,2,14,0,0,2,0,2,5,7,1,2,,3,11,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,305,U. E. Nuestra Señora de La Paz II,2014387,1,14,10,0,,2,26,2,1,3,1,16,17,20,0,0,,12,16,,,,,,,,,0,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,305,U. E. Nuestra Señora de La Paz II,2014397,2,29,8,0,,2,20,6,1,6,1,9,12,23,0,2,,10,14,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,305,U. E. Nuestra Señora de La Paz II,2014407,3,22,8,1,,0,25,1,1,8,1,14,12,19,1,2,,11,28,,,,,,,,,8,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,305,U. E. Nuestra Señora de La Paz II,2014417,4,25,8,0,,1,17,4,2,4,0,10,15,21,1,1,,10,15,,,,,,,,,10,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,305,U. E. Nuestra Señora de La Paz II,2014427,5,24,4,2,,3,16,3,2,2,0,9,16,17,0,1,,8,21,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,305,U. E. Nuestra Señora de La Paz II,2014437,6,7,4,1,,0,8,3,0,0,0,3,10,11,0,3,,4,6,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,308,U. E. Santa Ana II,2000197,1,24,7,1,,0,29,3,1,3,3,15,13,17,4,2,,9,26,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,308,U. E. Santa Ana II,2000207,2,27,11,0,,0,35,5,0,4,1,8,12,14,1,1,,9,16,,,,,,,,,10,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,308,U. E. Santa Ana II,2000217,3,23,5,0,,9,26,3,0,2,0,17,19,8,1,2,,10,23,,,,,,,,,0,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,308,U. E. Santa Ana II,2000227,4,23,9,0,,1,26,3,0,5,0,6,10,13,5,1,,10,28,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,308,U. E. Santa Ana II,2000237,5,19,3,1,,1,24,0,0,4,3,14,17,13,1,2,,8,28,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,308,U. E. Santa Ana II,2000247,6,23,5,1,,0,27,3,4,2,1,10,15,17,0,0,,7,38,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,308,U. E. Santa Ana II,2000257,7,10,2,0,,1,8,2,0,0,0,6,4,1,0,1,,1,14,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001317,1,24,8,1,,4,36,2,0,3,3,11,21,10,1,0,,6,30,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001327,2,25,14,0,,1,26,4,1,5,1,14,15,18,0,1,,16,21,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001337,3,19,4,0,,0,55,3,0,3,0,9,12,21,2,0,,9,26,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001347,4,23,9,4,,2,34,6,1,5,0,13,18,12,1,0,,16,25,,,,,,,,,9,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001357,5,26,6,0,,3,32,3,2,4,0,17,15,24,0,1,,11,28,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001367,6,26,11,0,,10,28,3,0,4,2,12,15,20,0,2,,7,31,,,,,,,,,0,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001377,7,37,11,0,,1,32,1,2,6,0,10,11,16,2,1,,9,31,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001387,8,17,5,2,,0,33,2,4,3,2,13,15,16,1,1,,6,31,,,,,,,,,9,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001397,9,30,6,0,,0,41,2,1,5,0,8,9,23,0,0,,5,26,,,,,,,,,10,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001407,10,31,10,0,,3,32,1,0,7,1,14,11,14,0,1,,13,30,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001417,11,21,5,1,,0,39,2,2,3,1,13,15,14,1,0,,17,29,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001427,12,38,6,0,,1,35,4,2,5,1,8,7,14,0,1,,13,27,,,,,,,,,1,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001437,13,24,4,3,,1,34,4,1,4,1,14,21,9,0,1,,13,35,,,,,,,,,11,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001447,14,26,4,2,,1,25,2,3,5,1,12,14,19,0,1,,6,21,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001457,15,21,10,0,,0,34,4,1,4,7,17,12,12,0,1,,10,29,,,,,,,,,11,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001467,16,20,5,0,,1,25,1,1,3,1,8,20,14,0,2,,14,36,,,,,,,,,8,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001477,17,21,6,1,,1,42,2,1,5,1,13,14,15,1,1,,8,23,,,,,,,,,8,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001487,18,19,6,2,,0,37,1,3,3,0,19,10,23,1,1,,15,23,,,,,,,,,15,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001497,19,35,8,0,,0,31,1,1,1,0,22,8,16,0,2,,15,20,,,,,,,,,12,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001507,20,1,27,0,,30,29,4,4,38,0,13,14,19,1,2,,1,6,,,,,,,,,1,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001517,21,17,5,0,,0,38,0,2,0,0,14,12,19,1,3,,8,29,,,,,,,,,12,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001527,22,27,4,0,,2,36,2,3,4,0,7,15,10,1,1,,16,25,,,,,,,,,10,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001537,23,27,12,1,,1,34,1,3,6,1,15,16,13,3,5,,11,18,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001547,24,26,5,1,,4,27,2,0,2,0,14,14,28,0,0,,14,24,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,401,U.E. Hugo Dávila A,2001557,25,15,6,1,,1,16,3,0,2,0,11,13,9,0,1,,10,15,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,403,U.E. Miguel de Cervantes Saavedra,2001567,1,19,7,0,,2,37,0,0,1,2,20,19,8,2,1,,11,27,,,,,,,,,13,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,403,U.E. Miguel de Cervantes Saavedra,2001577,2,24,6,0,,2,54,3,3,1,0,7,10,20,0,2,,11,26,,,,,,,,,8,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,403,U.E. Miguel de Cervantes Saavedra,2001587,3,22,8,0,,0,45,1,0,5,2,17,5,19,1,2,,13,36,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,403,U.E. Miguel de Cervantes Saavedra,2001597,4,31,6,1,,1,31,1,0,4,0,12,13,17,1,1,,13,30,,,,,,,,,9,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,403,U.E. Miguel de Cervantes Saavedra,2001607,5,22,3,4,,0,38,0,0,3,0,13,7,14,0,4,,11,35,,,,,,,,,8,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,403,U.E. Miguel de Cervantes Saavedra,2001617,6,31,12,1,,3,46,0,1,2,0,13,9,11,1,0,,9,27,,,,,,,,,11,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,403,U.E. Miguel de Cervantes Saavedra,2001627,7,15,6,1,,0,47,3,0,5,0,17,7,19,0,3,,10,25,,,,,,,,,8,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,403,U.E. Miguel de Cervantes Saavedra,2001637,8,17,10,0,,1,35,6,2,3,2,15,8,19,0,0,,10,27,,,,,,,,,15,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,403,U.E. Miguel de Cervantes Saavedra,2001647,9,31,5,2,,1,50,1,1,2,1,12,15,12,1,1,,7,26,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,403,U.E. Miguel de Cervantes Saavedra,2001657,10,21,2,1,,1,37,3,5,2,1,12,12,12,2,2,,13,28,,,,,,,,,12,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,403,U.E. Miguel de Cervantes Saavedra,2001667,11,23,9,2,,2,38,3,0,3,0,15,16,14,0,1,,13,25,,,,,,,,,13,,,,,,
