CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,PDC,VENCEREMOS,JALLALLA LP,IH,PATRIA-SOL,MTS,FRI,SPBC,ASLP,APB-SUMATE,M.P.S.,A-UPP,UPC,ASP,VIDA,LIBRE,NGP
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1803,U.E. José Santos Vargas I,2004481,5,3,0,4,24,45,9,2,3,14,10,8,3,7,3,14,9,11
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1803,U.E. José Santos Vargas I,2004491,6,2,15,0,35,46,13,1,1,17,4,5,2,4,2,10,7,12
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1803,U.E. José Santos Vargas I,2004501,7,1,17,3,35,36,12,1,3,17,3,6,1,3,5,5,5,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1803,U.E. José Santos Vargas I,2004511,8,5,12,10,34,52,12,4,6,15,2,2,1,5,0,11,10,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1803,U.E. José Santos Vargas I,2004521,9,3,10,6,23,36,16,3,3,10,5,2,3,7,3,10,11,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1803,U.E. José Santos Vargas I,2004531,10,7,14,2,22,34,5,1,1,19,2,1,3,7,2,3,6,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1803,U.E. José Santos Vargas I,2004541,11,1,15,4,40,34,11,3,3,15,4,6,3,7,7,6,11,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1803,U.E. José Santos Vargas I,2004551,12,3,14,11,30,36,10,3,9,11,5,6,3,8,1,8,3,7
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1803,U.E. José Santos Vargas I,2004561,13,2,11,4,32,49,8,2,6,18,2,3,2,4,3,8,7,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1803,U.E. José Santos Vargas I,2004571,14,3,13,1,32,54,10,1,8,19,10,3,1,3,4,4,10,14
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1803,U.E. José Santos Vargas I,2004581,15,4,13,7,26,40,13,6,5,13,2,4,8,3,2,9,10,11
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1803,U.E. José Santos Vargas I,2004591,16,3,9,5,29,29,15,8,6,16,2,1,7,12,4,13,7,8
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1803,U.E. José Santos Vargas I,2004601,17,3,8,6,33,61,9,3,3,19,9,6,3,3,2,4,8,10
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1803,U.E. José Santos Vargas I,2004611,18,3,5,4,25,60,11,2,0,14,5,1,3,2,5,11,15,9
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1803,U.E. José Santos Vargas I,2004621,19,5,15,7,30,40,15,1,4,18,3,2,5,11,0,7,6,12
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1803,U.E. José Santos Vargas I,2004631,20,3,15,5,28,49,8,1,6,19,5,1,3,6,5,9,10,8
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1803,U.E. José Santos Vargas I,2004641,21,0,3,2,7,15,1,0,0,3,2,3,1,0,1,2,5,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1804,U.E. San Miguel de Alpacoma,2004091,1,4,11,5,35,34,9,3,7,12,10,5,0,4,3,9,5,10
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1804,U.E. San Miguel de Alpacoma,2004101,2,4,10,4,24,38,12,4,4,11,7,5,3,5,1,13,6,9
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1804,U.E. San Miguel de Alpacoma,2004111,3,5,5,4,30,41,7,2,7,18,3,6,2,9,9,17,8,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1804,U.E. San Miguel de Alpacoma,2004121,4,5,17,2,24,30,8,2,6,11,5,3,2,4,1,10,5,10
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2005871,1,5,28,4,27,44,14,2,5,15,4,2,4,6,2,6,9,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2005881,2,6,14,6,38,47,8,3,3,20,3,2,1,3,1,10,14,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2005891,3,4,21,5,30,42,9,3,5,10,2,4,5,3,2,4,19,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2005901,4,3,11,10,25,46,11,3,5,10,7,5,1,6,1,10,18,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2005911,5,4,15,3,34,37,13,1,5,10,4,2,0,10,2,4,21,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2005921,6,3,18,6,30,30,14,3,5,18,8,4,1,12,3,13,16,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2005931,7,3,24,8,19,31,14,0,6,26,4,3,8,9,3,5,14,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2005941,8,2,31,7,20,43,14,1,4,17,0,3,3,2,1,5,13,8
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2005951,9,5,13,5,43,31,14,0,2,15,2,3,4,4,5,7,9,7
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2005961,10,2,19,3,37,53,11,2,7,14,4,2,4,6,2,9,19,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2005971,11,6,14,4,39,54,12,3,1,12,3,2,3,6,4,8,13,8
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2005981,12,1,17,8,40,47,8,1,5,20,5,3,1,3,2,10,13,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2005991,13,3,19,5,30,47,13,4,2,15,4,3,3,5,4,10,12,10
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2006001,14,3,15,3,35,54,9,1,2,18,6,3,6,4,2,6,10,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2006011,15,1,9,5,27,40,20,3,5,14,4,4,7,6,2,13,10,11
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2006021,16,6,20,7,26,40,11,2,3,17,4,2,8,5,2,9,16,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2006031,17,2,12,7,35,36,23,3,2,17,4,5,1,6,1,2,22,8
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2006041,18,3,13,5,31,45,10,4,6,25,4,11,3,2,2,8,6,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2006051,19,3,18,8,35,30,13,1,4,16,2,3,6,10,3,9,9,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2006061,20,3,12,2,36,39,11,3,6,13,9,6,2,4,4,7,13,8
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2006071,21,2,22,6,36,54,14,3,2,13,8,2,2,3,7,5,11,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2006081,22,2,19,7,30,47,8,3,3,17,3,6,2,3,5,5,16,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2006091,23,1,13,4,39,47,12,3,2,23,4,2,5,5,3,7,14,10
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2006101,24,2,22,2,31,44,16,2,3,10,6,0,0,5,3,7,16,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1901,U.E. República Dominicana,2006111,25,2,16,4,29,50,7,0,3,10,2,3,3,3,2,10,8,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2004951,1,4,13,7,17,47,13,3,2,6,8,4,3,13,1,15,10,7
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2004961,2,0,10,13,22,31,15,2,4,17,5,2,8,6,2,13,9,16
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2004971,3,2,19,4,15,44,17,3,5,17,4,4,4,11,1,14,8,7
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2004981,4,6,10,4,22,50,13,7,1,14,2,5,6,7,5,15,4,7
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2004991,5,2,13,5,31,26,18,2,2,12,6,3,3,15,5,14,5,9
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2005001,6,2,2,4,21,38,19,2,2,16,5,7,6,15,3,16,5,18
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2005011,7,1,12,4,22,28,12,4,4,11,1,5,5,14,3,22,10,11
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2005021,8,5,4,3,14,46,13,2,6,22,2,2,2,14,2,8,8,18
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2005031,9,4,10,11,28,41,14,1,3,12,2,6,1,5,1,9,5,9
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2005041,10,2,14,6,23,55,7,3,2,13,6,4,5,7,4,13,11,13
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2005051,11,5,11,6,28,31,23,5,1,16,5,2,7,3,0,18,7,13
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2005061,12,6,23,3,21,41,19,5,3,16,3,4,3,12,1,6,7,11
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2005071,13,2,11,5,24,36,12,1,7,20,4,2,6,10,4,10,5,10
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2005081,14,2,12,1,33,34,15,1,2,13,5,6,3,10,1,9,5,16
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2005091,15,2,8,4,16,31,19,2,5,20,3,7,8,7,2,22,6,14
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2005101,16,3,12,3,26,31,9,1,5,14,6,3,5,6,2,13,9,12
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2005111,17,3,7,2,15,36,15,1,10,19,2,3,5,13,3,5,5,14
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2005121,18,2,14,4,22,28,7,1,3,29,3,6,7,6,2,5,10,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2005131,19,4,17,6,19,41,11,3,3,17,3,5,3,6,2,7,9,9
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2005141,20,6,9,5,11,25,7,2,7,24,2,1,4,8,3,12,9,14
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2005151,21,5,20,4,17,35,13,5,7,11,3,1,2,14,1,11,10,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2005161,22,1,11,4,37,40,13,4,3,17,4,4,4,2,2,10,10,12
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2005171,23,6,12,6,28,30,16,1,4,9,8,2,6,7,1,18,9,15
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2005181,24,2,9,5,22,41,12,2,4,20,2,2,6,12,8,9,12,13
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1902,U.E. Luis Espinal Camps Nro 1,2005191,25,4,8,6,25,34,13,2,7,9,1,2,6,9,1,9,5,7
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1905,U.E. Jaime Zenobio Escalante,2006121,1,4,8,5,26,36,9,3,3,12,7,1,8,8,3,5,10,12
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1905,U.E. Jaime Zenobio Escalante,2006131,2,2,6,4,25,31,11,0,7,14,3,6,2,6,1,8,6,13
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1905,U.E. Jaime Zenobio Escalante,2006141,3,3,12,8,23,38,10,4,6,16,6,5,3,8,4,13,10,14
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1905,U.E. Jaime Zenobio Escalante,2006151,4,6,10,6,24,45,18,4,2,20,3,1,2,10,1,9,7,8
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1905,U.E. Jaime Zenobio Escalante,2006161,5,5,18,3,36,31,21,1,5,15,4,3,2,7,1,13,6,7
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1905,U.E. Jaime Zenobio Escalante,2006171,6,6,10,7,35,48,21,1,4,13,0,1,2,3,1,11,5,9
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1905,U.E. Jaime Zenobio Escalante,2006181,7,7,14,5,22,45,17,5,5,20,4,2,3,4,2,12,10,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1905,U.E. Jaime Zenobio Escalante,2006191,8,6,9,4,32,37,12,3,4,28,3,6,1,5,3,10,10,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1905,U.E. Jaime Zenobio Escalante,2006201,9,6,12,6,36,33,10,0,3,16,6,1,3,12,3,9,10,11
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1905,U.E. Jaime Zenobio Escalante,2006211,10,4,8,2,35,37,15,1,6,10,4,5,6,10,3,9,4,10
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1905,U.E. Jaime Zenobio Escalante,2006221,11,6,8,6,26,33,17,1,5,24,3,7,6,6,0,8,5,9
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1905,U.E. Jaime Zenobio Escalante,2006231,12,4,13,4,33,38,14,3,5,17,5,4,1,5,2,15,4,10
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1905,U.E. Jaime Zenobio Escalante,2006241,13,5,15,5,38,35,22,1,5,11,4,3,2,12,4,9,4,10
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1905,U.E. Jaime Zenobio Escalante,2006251,14,2,7,6,27,41,8,3,3,19,1,5,2,3,2,3,7,9
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1906,U.E. Alto Tembladerani,2005821,1,4,7,4,36,26,14,2,10,17,5,2,1,8,2,17,9,14
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1906,U.E. Alto Tembladerani,2005831,2,4,11,12,28,26,15,2,2,21,3,6,9,10,2,2,8,18
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1906,U.E. Alto Tembladerani,2005841,3,6,8,7,28,30,18,5,3,12,3,4,5,6,3,12,6,10
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1906,U.E. Alto Tembladerani,2005851,4,3,14,7,21,30,12,1,6,23,0,4,4,8,1,9,14,10
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1906,U.E. Alto Tembladerani,2005861,5,2,8,5,21,16,8,7,3,8,1,4,5,5,0,5,3,10
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2001,U.E. Ignacio Calderón Fe y Alegría I,2007111,1,2,23,3,23,82,6,3,2,19,2,1,1,3,3,1,10,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2001,U.E. Ignacio Calderón Fe y Alegría I,2007121,2,4,20,5,24,79,12,1,1,16,1,0,2,3,4,1,18,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2001,U.E. Ignacio Calderón Fe y Alegría I,2007131,3,2,15,7,21,71,11,1,4,20,3,2,0,1,4,2,27,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2001,U.E. Ignacio Calderón Fe y Alegría I,2007141,4,5,15,3,33,48,14,1,8,23,3,2,4,9,4,4,18,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2001,U.E. Ignacio Calderón Fe y Alegría I,2007151,5,5,21,4,20,77,8,3,3,26,2,3,0,1,3,2,12,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2001,U.E. Ignacio Calderón Fe y Alegría I,2007161,6,3,19,6,27,51,17,0,1,28,9,3,3,3,2,1,10,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2001,U.E. Ignacio Calderón Fe y Alegría I,2007171,7,3,29,3,25,71,7,3,2,18,3,4,2,2,4,4,14,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2001,U.E. Ignacio Calderón Fe y Alegría I,2007181,8,3,30,5,23,73,7,1,4,15,1,1,2,0,5,2,18,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2001,U.E. Ignacio Calderón Fe y Alegría I,2007191,9,3,24,3,23,57,6,2,4,22,4,2,3,5,2,4,21,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2001,U.E. Ignacio Calderón Fe y Alegría I,2007201,10,3,14,7,19,67,6,2,7,22,3,6,5,4,5,3,11,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2001,U.E. Ignacio Calderón Fe y Alegría I,2007211,11,3,17,5,30,62,7,4,6,19,3,4,2,5,0,4,22,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2001,U.E. Ignacio Calderón Fe y Alegría I,2007221,12,4,27,4,23,64,10,0,5,24,2,0,2,6,2,1,17,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2001,U.E. Ignacio Calderón Fe y Alegría I,2007231,13,6,10,6,22,46,11,2,8,22,7,2,4,6,7,3,14,9
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2001,U.E. Ignacio Calderón Fe y Alegría I,2007241,14,5,33,6,24,64,7,2,5,14,3,2,3,1,1,2,16,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2001,U.E. Ignacio Calderón Fe y Alegría I,2007251,15,1,18,2,18,72,13,2,6,15,4,2,0,4,6,3,23,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2001,U.E. Ignacio Calderón Fe y Alegría I,2007261,16,1,25,5,30,66,9,0,2,16,7,3,5,3,2,2,12,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2001,U.E. Ignacio Calderón Fe y Alegría I,2007271,17,2,32,6,15,62,8,2,5,21,4,3,1,5,5,6,15,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2001,U.E. Ignacio Calderón Fe y Alegría I,2007281,18,1,20,1,31,57,11,1,4,21,4,4,0,4,3,2,14,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2001,U.E. Ignacio Calderón Fe y Alegría I,2007291,19,5,34,8,28,47,2,0,5,16,6,2,4,4,5,1,17,7
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2001,U.E. Ignacio Calderón Fe y Alegría I,2007301,20,4,17,8,26,72,4,1,4,17,3,1,1,5,5,7,17,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2001,U.E. Ignacio Calderón Fe y Alegría I,2007311,21,1,23,8,29,45,13,2,5,14,4,2,2,5,4,5,17,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2001,U.E. Ignacio Calderón Fe y Alegría I,2007321,22,2,31,8,7,72,5,1,4,18,5,0,1,0,2,7,22,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2001,U.E. Ignacio Calderón Fe y Alegría I,2007331,23,0,18,3,13,50,6,1,4,18,5,1,2,4,0,0,6,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2003,U.E. Puerto Rico,2005321,1,1,20,6,24,70,7,3,7,17,1,3,4,5,2,4,15,7
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2003,U.E. Puerto Rico,2005331,2,5,14,3,26,71,10,1,5,12,7,2,2,8,7,4,12,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2003,U.E. Puerto Rico,2005341,3,6,27,8,20,55,8,0,0,18,4,5,0,2,1,8,17,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2003,U.E. Puerto Rico,2005351,4,3,24,6,36,56,11,1,7,13,2,0,0,8,4,3,13,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2003,U.E. Puerto Rico,2005361,5,1,23,6,25,57,7,1,5,14,7,1,3,7,3,3,15,7
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2003,U.E. Puerto Rico,2005371,6,4,21,6,19,73,7,2,2,12,6,1,0,6,2,5,12,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2003,U.E. Puerto Rico,2005381,7,2,26,5,22,58,11,5,4,13,4,1,4,6,8,2,8,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2003,U.E. Puerto Rico,2005391,8,9,22,9,25,33,9,2,5,17,0,3,11,8,3,7,8,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2003,U.E. Puerto Rico,2005401,9,6,28,7,10,56,13,4,8,25,2,3,7,2,4,3,15,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2003,U.E. Puerto Rico,2005411,10,1,33,3,24,62,11,2,1,13,4,3,3,3,3,2,9,8
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2003,U.E. Puerto Rico,2005421,11,1,23,5,30,46,7,0,4,17,5,2,1,1,4,5,6,10
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2003,U.E. Puerto Rico,2005431,12,2,33,6,24,47,5,4,8,13,3,1,3,3,4,5,24,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2003,U.E. Puerto Rico,2005441,13,3,15,1,22,64,7,3,7,11,3,3,0,5,1,8,14,9
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2003,U.E. Puerto Rico,2005451,14,1,27,8,24,60,1,1,9,20,3,1,3,2,3,1,17,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2003,U.E. Puerto Rico,2005461,15,1,12,3,10,35,7,0,1,9,0,1,0,0,3,2,4,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2004,U. E.  Raúl Salmon De La Barra,2004661,1,3,16,5,24,32,15,6,9,21,4,6,3,3,1,10,12,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2004,U. E.  Raúl Salmon De La Barra,2004671,2,3,14,6,23,40,9,3,8,16,4,0,4,11,3,15,8,11
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2004,U. E.  Raúl Salmon De La Barra,2004681,3,5,11,6,35,22,13,2,5,26,2,4,6,4,9,10,12,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2004,U. E.  Raúl Salmon De La Barra,2004691,4,4,18,10,28,29,19,2,5,17,5,9,5,8,6,10,6,8
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2004,U. E.  Raúl Salmon De La Barra,2004701,5,5,17,3,28,45,19,2,6,17,5,2,3,3,3,6,7,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2004,U. E.  Raúl Salmon De La Barra,2004711,6,2,17,4,35,40,7,1,5,18,4,0,6,4,2,7,11,9
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2004,U. E.  Raúl Salmon De La Barra,2004721,7,2,14,6,30,48,11,1,8,24,3,2,2,7,5,10,10,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2004,U. E.  Raúl Salmon De La Barra,2004731,8,3,12,9,24,27,19,4,2,15,6,7,6,5,1,16,16,10
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2004,U. E.  Raúl Salmon De La Barra,2004741,9,4,14,8,31,35,10,4,3,16,2,5,3,6,2,19,14,8
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2004,U. E.  Raúl Salmon De La Barra,2004751,10,6,18,6,26,37,15,0,6,15,2,2,4,4,1,13,7,11
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,2004,U. E.  Raúl Salmon De La Barra,2004761,11,5,11,9,36,33,20,1,8,13,5,4,4,3,6,7,8,13
